 #  Total cross section table (last run of 'elscata').
 #
 #  Z =  14,   projectile: electron
 #
 #   Energy         ECS         TCS1         TCS2         ABSCS      error
 #    (eV)        (cm**2)      (cm**2)      (cm**2)      (cm**2)
 #--------------------------------------------------------------------------
   1.00000E+01  1.25198E-15  8.03360E-16  1.01807E-15  0.00000E+00  1.0E-07
   1.10000E+01  1.36594E-15  8.61973E-16  1.10184E-15  0.00000E+00  1.0E-07
   1.20000E+01  1.46629E-15  9.15196E-16  1.16583E-15  0.00000E+00  1.0E-07
   1.30000E+01  1.55375E-15  9.62208E-16  1.21191E-15  0.00000E+00  1.0E-07
   1.40000E+01  1.62917E-15  1.00261E-15  1.24217E-15  0.00000E+00  1.0E-07
   1.50000E+01  1.69345E-15  1.03632E-15  1.25882E-15  0.00000E+00  1.0E-07
   1.60000E+01  1.74747E-15  1.06351E-15  1.26398E-15  0.00000E+00  1.0E-07
   1.70000E+01  1.79215E-15  1.08449E-15  1.25970E-15  0.00000E+00  1.0E-07
   1.80000E+01  1.82835E-15  1.09970E-15  1.24783E-15  0.00000E+00  1.0E-07
   1.90000E+01  1.85696E-15  1.10965E-15  1.23004E-15  0.00000E+00  1.0E-07
   2.00000E+01  1.87881E-15  1.11489E-15  1.20777E-15  0.00000E+00  1.0E-07
   2.50000E+01  1.91251E-15  1.08929E-15  1.06587E-15  0.00000E+00  1.0E-07
   3.00000E+01  1.87209E-15  1.01660E-15  9.25220E-16  0.00000E+00  1.0E-07
   3.50000E+01  1.80207E-15  9.30351E-16  8.10481E-16  0.00000E+00  1.0E-07
   4.00000E+01  1.72404E-15  8.45753E-16  7.21525E-16  0.00000E+00  1.0E-07
   4.50000E+01  1.64740E-15  7.68437E-16  6.52519E-16  0.00000E+00  1.0E-07
   5.00000E+01  1.57576E-15  6.99804E-16  5.97870E-16  0.00000E+00  1.0E-07
   6.00000E+01  1.45063E-15  5.86807E-16  5.16271E-16  0.00000E+00  1.0E-07
   7.00000E+01  1.31437E-15  4.68508E-16  4.37146E-16  0.00000E+00  1.0E-07
   8.00000E+01  1.14843E-15  3.68086E-16  3.53787E-16  0.00000E+00  1.0E-07
   9.00000E+01  1.01558E-15  3.07953E-16  2.96447E-16  0.00000E+00  1.0E-07
   1.00000E+02  9.11730E-16  2.66787E-16  2.55894E-16  0.00000E+00  7.3E-07
   1.50000E+02  6.22494E-16  1.62480E-16  1.57714E-16  0.00000E+00  4.8E-06
   2.00000E+02  4.87614E-16  1.15124E-16  1.17494E-16  0.00000E+00  8.7E-07
   2.50000E+02  4.07068E-16  8.74429E-17  9.45100E-17  0.00000E+00  1.2E-05
   3.00000E+02  3.52443E-16  6.93860E-17  7.91755E-17  0.00000E+00  1.8E-06
   3.50000E+02  3.12493E-16  5.67898E-17  6.80418E-17  0.00000E+00  2.0E-06
   4.00000E+02  2.81779E-16  4.75779E-17  5.95239E-17  0.00000E+00  1.6E-05
   4.50000E+02  2.57308E-16  4.05962E-17  5.27710E-17  0.00000E+00  4.3E-06
   5.00000E+02  2.37279E-16  3.51540E-17  4.72766E-17  0.00000E+00  1.0E-05
   6.00000E+02  2.06297E-16  2.72871E-17  3.88701E-17  0.00000E+00  1.6E-05
   7.00000E+02  1.83302E-16  2.19369E-17  3.27458E-17  0.00000E+00  6.8E-06
   8.00000E+02  1.65453E-16  1.81052E-17  2.80960E-17  0.00000E+00  1.4E-05
   9.00000E+02  1.51134E-16  1.52513E-17  2.44555E-17  0.00000E+00  1.2E-05
   1.00000E+03  1.39349E-16  1.30592E-17  2.15364E-17  0.00000E+00  5.6E-06
   1.50000E+03  1.01634E-16  7.07959E-18  1.28581E-17  0.00000E+00  2.5E-03
   2.00000E+03  8.08642E-17  4.51954E-18  8.69428E-18  0.00000E+00  3.1E-03
   2.50000E+03  6.74827E-17  3.16535E-18  6.32971E-18  0.00000E+00  3.6E-03
   3.00000E+03  5.80589E-17  2.35436E-18  4.84244E-18  0.00000E+00  2.8E-03
   3.50000E+03  5.10283E-17  1.82697E-18  3.83964E-18  0.00000E+00  4.7E-03
   4.00000E+03  4.55660E-17  1.46321E-18  3.12835E-18  0.00000E+00  3.9E-03
   4.50000E+03  4.11916E-17  1.20092E-18  2.60388E-18  0.00000E+00  4.0E-03
   5.00000E+03  3.76051E-17  1.00511E-18  2.20509E-18  0.00000E+00  9.6E-03
   6.00000E+03  3.20664E-17  7.36721E-19  1.64680E-18  0.00000E+00  1.1E-02
   7.00000E+03  2.79824E-17  5.65208E-19  1.28167E-18  0.00000E+00  1.8E-02
   8.00000E+03  2.48433E-17  4.48570E-19  1.02890E-18  0.00000E+00  1.1E-02
   9.00000E+03  2.23535E-17  3.65446E-19  8.46176E-19  0.00000E+00  1.3E-02
   1.00000E+04  2.03297E-17  3.03999E-19  7.09511E-19  0.00000E+00  1.3E-02
