 #  Scattering amplitudes (in cm)      MU=(1-cos(TH))/2
 #  Z =   6,   projectile: electron
 #  Kinetic energy = 2.50000E+04 eV
 #
 # TH (deg)      MU          Re(F)        Im(F)        Re(G)        Im(G)
 #--------------------------------------------------------------------------
  7.200E+00  3.94265E-03  1.77410E-09  6.04010E-10  5.28061E-12  1.79269E-12
  7.300E+00  4.05278E-03  1.72907E-09  5.95126E-10  5.21935E-12  1.79103E-12
  7.400E+00  4.16442E-03  1.68568E-09  5.86429E-10  5.15937E-12  1.78922E-12
  7.500E+00  4.27757E-03  1.64385E-09  5.77914E-10  5.10062E-12  1.78724E-12
  7.600E+00  4.39223E-03  1.60352E-09  5.69576E-10  5.04308E-12  1.78512E-12
  7.700E+00  4.50840E-03  1.56462E-09  5.61411E-10  4.98671E-12  1.78286E-12
  7.800E+00  4.62608E-03  1.52707E-09  5.53415E-10  4.93148E-12  1.78046E-12
  7.900E+00  4.74527E-03  1.49082E-09  5.45584E-10  4.87735E-12  1.77794E-12
  8.000E+00  4.86597E-03  1.45580E-09  5.37914E-10  4.82430E-12  1.77530E-12
  8.100E+00  4.98817E-03  1.42198E-09  5.30400E-10  4.77229E-12  1.77255E-12
  8.200E+00  5.11188E-03  1.38928E-09  5.23040E-10  4.72130E-12  1.76970E-12
  8.300E+00  5.23711E-03  1.35767E-09  5.15828E-10  4.67131E-12  1.76675E-12
  8.400E+00  5.36383E-03  1.32710E-09  5.08762E-10  4.62227E-12  1.76370E-12
  8.500E+00  5.49207E-03  1.29752E-09  5.01839E-10  4.57417E-12  1.76057E-12
  8.600E+00  5.62181E-03  1.26889E-09  4.95053E-10  4.52699E-12  1.75736E-12
  8.700E+00  5.75306E-03  1.24117E-09  4.88403E-10  4.48069E-12  1.75406E-12
  8.800E+00  5.88581E-03  1.21432E-09  4.81885E-10  4.43525E-12  1.75070E-12
  8.900E+00  6.02007E-03  1.18831E-09  4.75495E-10  4.39066E-12  1.74727E-12
  9.000E+00  6.15583E-03  1.16310E-09  4.69230E-10  4.34688E-12  1.74377E-12
  9.100E+00  6.29310E-03  1.13867E-09  4.63088E-10  4.30391E-12  1.74021E-12
  9.200E+00  6.43187E-03  1.11497E-09  4.57065E-10  4.26170E-12  1.73660E-12
  9.300E+00  6.57214E-03  1.09199E-09  4.51159E-10  4.22026E-12  1.73293E-12
  9.400E+00  6.71392E-03  1.06969E-09  4.45366E-10  4.17955E-12  1.72922E-12
  9.500E+00  6.85720E-03  1.04805E-09  4.39684E-10  4.13956E-12  1.72546E-12
  9.600E+00  7.00198E-03  1.02703E-09  4.34110E-10  4.10026E-12  1.72165E-12
  9.700E+00  7.14827E-03  1.00663E-09  4.28642E-10  4.06165E-12  1.71781E-12
  9.800E+00  7.29605E-03  9.86808E-10  4.23276E-10  4.02371E-12  1.71393E-12
  9.900E+00  7.44534E-03  9.67551E-10  4.18012E-10  3.98641E-12  1.71001E-12
  1.000E+01  7.59612E-03  9.48835E-10  4.12845E-10  3.94974E-12  1.70606E-12
  1.025E+01  7.97965E-03  9.04287E-10  4.00342E-10  3.86074E-12  1.69606E-12
  1.050E+01  8.37255E-03  8.62715E-10  3.88403E-10  3.77536E-12  1.68591E-12
  1.075E+01  8.77480E-03  8.23863E-10  3.76996E-10  3.69339E-12  1.67564E-12
  1.100E+01  9.18641E-03  7.87501E-10  3.66089E-10  3.61463E-12  1.66527E-12
  1.125E+01  9.60736E-03  7.53423E-10  3.55655E-10  3.53890E-12  1.65483E-12
  1.150E+01  1.00376E-02  7.21443E-10  3.45667E-10  3.46604E-12  1.64434E-12
  1.175E+01  1.04773E-02  6.91394E-10  3.36100E-10  3.39587E-12  1.63382E-12
  1.200E+01  1.09262E-02  6.63125E-10  3.26932E-10  3.32826E-12  1.62327E-12
  1.225E+01  1.13844E-02  6.36500E-10  3.18139E-10  3.26307E-12  1.61273E-12
  1.250E+01  1.18520E-02  6.11395E-10  3.09703E-10  3.20017E-12  1.60219E-12
  1.275E+01  1.23288E-02  5.87698E-10  3.01605E-10  3.13946E-12  1.59168E-12
  1.300E+01  1.28150E-02  5.65307E-10  2.93826E-10  3.08080E-12  1.58119E-12
  1.325E+01  1.33104E-02  5.44127E-10  2.86351E-10  3.02411E-12  1.57075E-12
  1.350E+01  1.38150E-02  5.24076E-10  2.79163E-10  2.96929E-12  1.56035E-12
