 #  Total cross section table (last run of 'elscata').
 #
 #  Z =   6,   projectile: electron
 #
 #   Energy         ECS         TCS1         TCS2         ABSCS      error
 #    (eV)        (cm**2)      (cm**2)      (cm**2)      (cm**2)
 #--------------------------------------------------------------------------
   1.00000E+01  1.65985E-15  1.05939E-15  1.15836E-15  0.00000E+00  1.0E-07
   1.10000E+01  1.53750E-15  1.00413E-15  1.05374E-15  0.00000E+00  1.0E-07
   1.20000E+01  1.43182E-15  9.54194E-16  9.63364E-16  0.00000E+00  1.0E-07
   1.30000E+01  1.33982E-15  9.08732E-16  8.84924E-16  0.00000E+00  1.0E-07
   1.40000E+01  1.25915E-15  8.67100E-16  8.16558E-16  0.00000E+00  1.0E-07
   1.50000E+01  1.18794E-15  8.28785E-16  7.56734E-16  0.00000E+00  1.0E-07
   1.60000E+01  1.12471E-15  7.93376E-16  7.04185E-16  0.00000E+00  1.0E-07
   1.70000E+01  1.06825E-15  7.60534E-16  6.57856E-16  0.00000E+00  1.0E-07
   1.80000E+01  1.01758E-15  7.29979E-16  6.16868E-16  0.00000E+00  1.0E-07
   1.90000E+01  9.71892E-16  7.01473E-16  5.80481E-16  0.00000E+00  1.0E-07
   2.00000E+01  9.30507E-16  6.74815E-16  5.48070E-16  0.00000E+00  1.0E-07
   2.50000E+01  7.71402E-16  5.63868E-16  4.29695E-16  0.00000E+00  1.0E-07
   3.00000E+01  6.64146E-16  4.80347E-16  3.57146E-16  0.00000E+00  1.0E-07
   3.50000E+01  5.87109E-16  4.15520E-16  3.09430E-16  0.00000E+00  1.0E-07
   4.00000E+01  5.29068E-16  3.64002E-16  2.75967E-16  0.00000E+00  1.0E-07
   4.50000E+01  4.83692E-16  3.22264E-16  2.51124E-16  0.00000E+00  1.0E-07
   5.00000E+01  4.47165E-16  2.87898E-16  2.31757E-16  0.00000E+00  1.0E-07
   6.00000E+01  3.91753E-16  2.34957E-16  2.02843E-16  0.00000E+00  1.0E-07
   7.00000E+01  3.51423E-16  1.96393E-16  1.81513E-16  0.00000E+00  1.0E-07
   8.00000E+01  3.20510E-16  1.67276E-16  1.64577E-16  0.00000E+00  1.0E-07
   9.00000E+01  2.95888E-16  1.44653E-16  1.50522E-16  0.00000E+00  1.0E-07
   1.00000E+02  2.75689E-16  1.26659E-16  1.38534E-16  0.00000E+00  1.0E-07
   1.50000E+02  2.10691E-16  7.41909E-17  9.71071E-17  0.00000E+00  1.0E-07
   2.00000E+02  1.73811E-16  4.96824E-17  7.25597E-17  0.00000E+00  1.1E-07
   2.50000E+02  1.49143E-16  3.59771E-17  5.65650E-17  0.00000E+00  1.3E-07
   3.00000E+02  1.31139E-16  2.74342E-17  4.54936E-17  0.00000E+00  1.7E-07
   3.50000E+02  1.17274E-16  2.17058E-17  3.74816E-17  0.00000E+00  1.9E-07
   4.00000E+02  1.06198E-16  1.76566E-17  3.14797E-17  0.00000E+00  2.5E-07
   4.50000E+02  9.71126E-17  1.46777E-17  2.68571E-17  0.00000E+00  3.0E-07
   5.00000E+02  8.95064E-17  1.24161E-17  2.32148E-17  0.00000E+00  3.3E-07
   6.00000E+02  7.74555E-17  9.25460E-18  1.79021E-17  0.00000E+00  4.3E-07
   7.00000E+02  6.83118E-17  7.18966E-18  1.42704E-17  0.00000E+00  5.7E-07
   8.00000E+02  6.11225E-17  5.76144E-18  1.16703E-17  0.00000E+00  6.7E-07
   9.00000E+02  5.53153E-17  4.72980E-18  9.74033E-18  0.00000E+00  7.3E-07
   1.00000E+03  5.05235E-17  3.95876E-18  8.26560E-18  0.00000E+00  8.7E-07
   1.50000E+03  3.52876E-17  1.97372E-18  4.31245E-18  0.00000E+00  1.1E-06
   2.00000E+03  2.71331E-17  1.19386E-18  2.67784E-18  0.00000E+00  1.9E-06
   2.50000E+03  2.20513E-17  8.05130E-19  1.83809E-18  0.00000E+00  3.0E-06
   3.00000E+03  1.85806E-17  5.82309E-19  1.34675E-18  0.00000E+00  3.6E-06
   3.50000E+03  1.60597E-17  4.42216E-19  1.03311E-18  0.00000E+00  3.8E-06
   4.00000E+03  1.41457E-17  3.48136E-19  8.19977E-19  0.00000E+00  3.7E-06
   4.50000E+03  1.26431E-17  2.81759E-19  6.68157E-19  0.00000E+00  5.0E-06
   5.00000E+03  1.14320E-17  2.33092E-19  5.55954E-19  0.00000E+00  6.2E-06
   6.00000E+03  9.60053E-18  1.67764E-19  4.03923E-19  0.00000E+00  1.0E-07
   7.00000E+03  8.28126E-18  1.26960E-19  3.07963E-19  0.00000E+00  1.0E-07
   8.00000E+03  7.28574E-18  9.96925E-20  2.43301E-19  0.00000E+00  1.0E-07
   9.00000E+03  6.50784E-18  8.05263E-20  1.97540E-19  0.00000E+00  1.0E-07
   1.00000E+04  5.88324E-18  6.65162E-20  1.63897E-19  0.00000E+00  1.0E-07
   1.10000E+04  5.37071E-18  5.59492E-20  1.38396E-19  0.00000E+00  1.0E-07
   1.20000E+04  4.94258E-18  4.77724E-20  1.18578E-19  0.00000E+00  1.0E-07
   1.30000E+04  4.57958E-18  4.13086E-20  1.02852E-19  0.00000E+00  1.0E-07
   1.40000E+04  4.26790E-18  3.61059E-20  9.01509E-20  0.00000E+00  1.0E-07
   1.50000E+04  3.99739E-18  3.18530E-20  7.97361E-20  0.00000E+00  1.0E-07
   1.60000E+04  3.76040E-18  2.83295E-20  7.10832E-20  0.00000E+00  1.0E-07
   1.70000E+04  3.55106E-18  2.53758E-20  6.38110E-20  0.00000E+00  1.0E-07
   1.80000E+04  3.36479E-18  2.28740E-20  5.76368E-20  0.00000E+00  1.0E-07
   1.90000E+04  3.19800E-18  2.07354E-20  5.23471E-20  0.00000E+00  1.0E-07
   2.00000E+04  3.04776E-18  1.88921E-20  4.77785E-20  0.00000E+00  1.0E-07
   2.10000E+04  2.91175E-18  1.72914E-20  4.38038E-20  0.00000E+00  1.0E-07
   2.20000E+04  2.78802E-18  1.58922E-20  4.03228E-20  0.00000E+00  1.0E-07
   2.30000E+04  2.67499E-18  1.46614E-20  3.72559E-20  0.00000E+00  1.0E-07
   2.40000E+04  2.57133E-18  1.35729E-20  3.45390E-20  0.00000E+00  1.0E-07
   2.50000E+04  2.47591E-18  1.26052E-20  3.21200E-20  0.00000E+00  1.0E-07
