 #  Total cross section table (last run of 'elscata').
 #
 #  Z =  80,   projectile: electron
 #
 #   Energy         ECS         TCS1         TCS2         ABSCS      error
 #    (eV)        (cm**2)      (cm**2)      (cm**2)      (cm**2)
 #--------------------------------------------------------------------------
   1.00000E+01  6.65345E-16  5.20793E-16  4.08735E-16  0.00000E+00  1.0E-07
   1.10000E+01  5.36478E-16  4.73144E-16  3.11997E-16  0.00000E+00  1.0E-07
   1.20000E+01  4.43840E-16  4.40031E-16  2.42635E-16  0.00000E+00  1.0E-07
   1.30000E+01  3.78559E-16  4.17859E-16  1.94147E-16  0.00000E+00  1.0E-07
   1.40000E+01  3.34218E-16  4.04066E-16  1.61837E-16  0.00000E+00  1.0E-07
   1.50000E+01  3.06087E-16  3.96766E-16  1.42231E-16  0.00000E+00  1.0E-07
   1.60000E+01  2.90620E-16  3.94538E-16  1.32698E-16  0.00000E+00  1.0E-07
   1.70000E+01  2.85114E-16  3.96275E-16  1.31204E-16  0.00000E+00  1.0E-07
   1.80000E+01  2.87479E-16  4.01102E-16  1.36142E-16  0.00000E+00  1.0E-07
   1.90000E+01  2.96079E-16  4.08313E-16  1.46221E-16  0.00000E+00  1.0E-07
   2.00000E+01  3.09614E-16  4.17321E-16  1.60384E-16  0.00000E+00  1.0E-07
   2.50000E+01  4.20688E-16  4.74560E-16  2.65980E-16  0.00000E+00  1.0E-07
   3.00000E+01  5.56358E-16  5.27198E-16  3.84696E-16  0.00000E+00  1.0E-07
   3.50000E+01  6.82065E-16  5.57552E-16  4.82318E-16  0.00000E+00  1.0E-07
   4.00000E+01  7.83496E-16  5.61931E-16  5.46584E-16  0.00000E+00  1.0E-07
   4.50000E+01  8.57612E-16  5.44855E-16  5.78664E-16  0.00000E+00  1.0E-07
   5.00000E+01  9.07421E-16  5.13835E-16  5.85960E-16  0.00000E+00  1.0E-07
   6.00000E+01  9.55159E-16  4.36019E-16  5.58393E-16  0.00000E+00  1.0E-07
   7.00000E+01  9.63781E-16  3.61561E-16  5.10298E-16  0.00000E+00  1.0E-07
   8.00000E+01  9.55112E-16  3.00391E-16  4.61160E-16  0.00000E+00  1.0E-07
   9.00000E+01  9.39213E-16  2.52591E-16  4.16528E-16  0.00000E+00  1.0E-07
   1.00000E+02  9.20263E-16  2.15711E-16  3.77171E-16  0.00000E+00  1.0E-07
   1.50000E+02  8.11924E-16  1.24683E-16  2.44723E-16  0.00000E+00  1.6E-07
   2.00000E+02  7.00030E-16  1.01286E-16  1.87704E-16  0.00000E+00  1.0E-07
   2.50000E+02  6.03366E-16  9.82789E-17  1.67311E-16  0.00000E+00  1.0E-07
   3.00000E+02  5.28163E-16  1.00001E-16  1.58343E-16  0.00000E+00  1.0E-07
   3.50000E+02  4.71553E-16  1.01598E-16  1.51051E-16  0.00000E+00  1.0E-07
   4.00000E+02  4.28835E-16  1.01956E-16  1.43053E-16  0.00000E+00  1.0E-07
