 #  Scattering field.
 #  All quantities in atomic units (a.u.), unless otherwise indicated.
 #  Z =   6, NELEC =   6,   projectile: electron
 #  Kinetic energy = 9.18733E+02 a.u. = 2.50000E+04 eV
 #
 #   i       r           r*V         r*Vst        r*Vex       r*Vpol       r*Wabs        rho_e
 #------------------------------------------------------------------------------------------------
     1  0.00000E+00 -0.00000E+00 -0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  1.29738E+02
     2  1.15865E-07 -1.75548E-02 -1.75548E-02 -3.09766E-10  0.00000E+00  0.00000E+00  1.29738E+02
     3  2.34630E-07 -3.55489E-02 -3.55489E-02 -6.27271E-10  0.00000E+00  0.00000E+00  1.29734E+02
     4  3.56368E-07 -5.39928E-02 -5.39928E-02 -9.52708E-10  0.00000E+00  0.00000E+00  1.29729E+02
     5  4.81151E-07 -7.28976E-02 -7.28976E-02 -1.28628E-09  0.00000E+00  0.00000E+00  1.29725E+02
     6  6.09057E-07 -9.22745E-02 -9.22745E-02 -1.62819E-09  0.00000E+00  0.00000E+00  1.29721E+02
     7  7.40163E-07 -1.12135E-01 -1.12135E-01 -1.97865E-09  0.00000E+00  0.00000E+00  1.29717E+02
     8  8.74550E-07 -1.32491E-01 -1.32491E-01 -2.33789E-09  0.00000E+00  0.00000E+00  1.29712E+02
     9  1.01230E-06 -1.53354E-01 -1.53354E-01 -2.70613E-09  0.00000E+00  0.00000E+00  1.29708E+02
    10  1.15350E-06 -1.74737E-01 -1.74737E-01 -3.08360E-09  0.00000E+00  0.00000E+00  1.29703E+02
    11  1.29822E-06 -1.96652E-01 -1.96652E-01 -3.47054E-09  0.00000E+00  0.00000E+00  1.29699E+02
    12  1.44658E-06 -2.19112E-01 -2.19112E-01 -3.86719E-09  0.00000E+00  0.00000E+00  1.29694E+02
    13  1.59864E-06 -2.42130E-01 -2.42130E-01 -4.27382E-09  0.00000E+00  0.00000E+00  1.29689E+02
    14  1.75450E-06 -2.65719E-01 -2.65719E-01 -4.69067E-09  0.00000E+00  0.00000E+00  1.29685E+02
