 #  Scattering amplitudes (in cm)      MU=(1-cos(TH))/2
 #  Z =  80,   projectile: electron
 #  Kinetic energy = 2.50000E+04 eV
 #
 # TH (deg)      MU          Re(F)        Im(F)        Re(G)        Im(G)
 #--------------------------------------------------------------------------
  0.000E+00  0.00000E+00  1.04495E-07  3.79615E-08  0.00000E+00  0.00000E+00
  1.000E-04  7.61557E-13  1.04495E-07  3.79615E-08  4.22622E-15  1.60050E-15
  1.250E-04  1.18994E-12  1.04495E-07  3.79615E-08  5.28278E-15  2.00063E-15
  1.500E-04  1.71346E-12  1.04495E-07  3.79615E-08  6.33933E-15  2.40075E-15
  1.750E-04  2.33225E-12  1.04495E-07  3.79615E-08  7.39589E-15  2.80088E-15
  2.000E-04  3.04617E-12  1.04495E-07  3.79615E-08  8.45244E-15  3.20101E-15
  2.250E-04  3.85530E-12  1.04495E-07  3.79615E-08  9.50900E-15  3.60113E-15
  2.500E-04  4.75964E-12  1.04495E-07  3.79615E-08  1.05656E-14  4.00126E-15
  2.750E-04  5.75917E-12  1.04495E-07  3.79615E-08  1.16221E-14  4.40138E-15
  3.000E-04  6.85391E-12  1.04495E-07  3.79615E-08  1.26787E-14  4.80151E-15
  3.250E-04  8.04379E-12  1.04495E-07  3.79615E-08  1.37352E-14  5.20163E-15
  3.500E-04  9.32893E-12  1.04495E-07  3.79615E-08  1.47918E-14  5.60176E-15
  3.750E-04  1.07092E-11  1.04495E-07  3.79615E-08  1.58483E-14  6.00189E-15
  4.000E-04  1.21847E-11  1.04495E-07  3.79615E-08  1.69049E-14  6.40201E-15
  4.250E-04  1.37554E-11  1.04495E-07  3.79615E-08  1.79614E-14  6.80214E-15
  4.500E-04  1.54213E-11  1.04495E-07  3.79615E-08  1.90180E-14  7.20226E-15
  4.750E-04  1.71823E-11  1.04495E-07  3.79615E-08  2.00746E-14  7.60239E-15
  5.000E-04  1.90386E-11  1.04495E-07  3.79615E-08  2.11311E-14  8.00251E-15
  5.250E-04  2.09900E-11  1.04495E-07  3.79615E-08  2.21877E-14  8.40264E-15
  5.500E-04  2.30367E-11  1.04495E-07  3.79615E-08  2.32442E-14  8.80277E-15
  5.750E-04  2.51785E-11  1.04495E-07  3.79615E-08  2.43008E-14  9.20289E-15
  6.000E-04  2.74156E-11  1.04495E-07  3.79615E-08  2.53573E-14  9.60302E-15
  6.250E-04  2.97478E-11  1.04495E-07  3.79615E-08  2.64139E-14  1.00031E-14
  6.500E-04  3.21752E-11  1.04495E-07  3.79615E-08  2.74704E-14  1.04033E-14
  6.750E-04  3.46979E-11  1.04495E-07  3.79615E-08  2.85270E-14  1.08034E-14
  7.000E-04  3.73157E-11  1.04495E-07  3.79615E-08  2.95836E-14  1.12035E-14
  7.250E-04  4.00286E-11  1.04495E-07  3.79615E-08  3.06401E-14  1.16036E-14
  7.500E-04  4.28368E-11  1.04495E-07  3.79615E-08  3.16967E-14  1.20038E-14
  7.750E-04  4.57402E-11  1.04495E-07  3.79615E-08  3.27532E-14  1.24039E-14
  8.000E-04  4.87388E-11  1.04495E-07  3.79615E-08  3.38098E-14  1.28040E-14
  8.250E-04  5.18325E-11  1.04495E-07  3.79615E-08  3.48663E-14  1.32041E-14
  8.500E-04  5.50215E-11  1.04495E-07  3.79615E-08  3.59229E-14  1.36043E-14
  8.750E-04  5.83057E-11  1.04495E-07  3.79615E-08  3.69794E-14  1.40044E-14
  9.000E-04  6.16850E-11  1.04495E-07  3.79615E-08  3.80360E-14  1.44045E-14
  9.250E-04  6.51595E-11  1.04495E-07  3.79615E-08  3.90925E-14  1.48047E-14
  9.500E-04  6.87293E-11  1.04495E-07  3.79615E-08  4.01491E-14  1.52048E-14
  9.750E-04  7.23943E-11  1.04495E-07  3.79615E-08  4.12057E-14  1.56049E-14
  1.000E-03  7.61544E-11  1.04495E-07  3.79615E-08  4.22622E-14  1.60050E-14
  1.250E-03  1.18991E-10  1.04495E-07  3.79615E-08  5.28278E-14  2.00063E-14
  1.500E-03  1.71347E-10  1.04495E-07  3.79615E-08  6.33933E-14  2.40075E-14
  1.750E-03  2.33223E-10  1.04495E-07  3.79615E-08  7.39588E-14  2.80088E-14
  2.000E-03  3.04617E-10  1.04495E-07  3.79615E-08  8.45244E-14  3.20101E-14
  2.250E-03  3.85531E-10  1.04495E-07  3.79615E-08  9.50899E-14  3.60113E-14
  2.500E-03  4.75965E-10  1.04495E-07  3.79615E-08  1.05655E-13  4.00126E-14
  2.750E-03  5.75917E-10  1.04495E-07  3.79615E-08  1.16221E-13  4.40138E-14
  3.000E-03  6.85389E-10  1.04495E-07  3.79615E-08  1.26786E-13  4.80151E-14
  3.250E-03  8.04380E-10  1.04495E-07  3.79615E-08  1.37352E-13  5.20163E-14
  3.500E-03  9.32891E-10  1.04495E-07  3.79615E-08  1.47917E-13  5.60176E-14
  3.750E-03  1.07092E-09  1.04495E-07  3.79615E-08  1.58483E-13  6.00188E-14
  4.000E-03  1.21847E-09  1.04495E-07  3.79615E-08  1.69048E-13  6.40201E-14
  4.250E-03  1.37554E-09  1.04495E-07  3.79615E-08  1.79614E-13  6.80213E-14
  4.500E-03  1.54213E-09  1.04495E-07  3.79615E-08  1.90179E-13  7.20226E-14
  4.750E-03  1.71823E-09  1.04495E-07  3.79615E-08  2.00744E-13  7.60238E-14
  5.000E-03  1.90386E-09  1.04495E-07  3.79615E-08  2.11310E-13  8.00251E-14
  5.250E-03  2.09900E-09  1.04494E-07  3.79615E-08  2.21875E-13  8.40263E-14
  5.500E-03  2.30367E-09  1.04494E-07  3.79615E-08  2.32440E-13  8.80276E-14
  5.750E-03  2.51785E-09  1.04494E-07  3.79615E-08  2.43006E-13  9.20288E-14
  6.000E-03  2.74156E-09  1.04494E-07  3.79615E-08  2.53571E-13  9.60300E-14
  6.250E-03  2.97478E-09  1.04494E-07  3.79614E-08  2.64136E-13  1.00031E-13
  6.500E-03  3.21752E-09  1.04494E-07  3.79614E-08  2.74701E-13  1.04033E-13
  6.750E-03  3.46978E-09  1.04494E-07  3.79614E-08  2.85266E-13  1.08034E-13
  7.000E-03  3.73156E-09  1.04494E-07  3.79614E-08  2.95832E-13  1.12035E-13
  7.250E-03  4.00286E-09  1.04494E-07  3.79614E-08  3.06397E-13  1.16036E-13
  7.500E-03  4.28368E-09  1.04494E-07  3.79614E-08  3.16962E-13  1.20037E-13
  7.750E-03  4.57402E-09  1.04494E-07  3.79614E-08  3.27527E-13  1.24039E-13
  8.000E-03  4.87388E-09  1.04493E-07  3.79614E-08  3.38092E-13  1.28040E-13
  8.250E-03  5.18326E-09  1.04493E-07  3.79614E-08  3.48657E-13  1.32041E-13
  8.500E-03  5.50215E-09  1.04493E-07  3.79614E-08  3.59222E-13  1.36042E-13
  8.750E-03  5.83057E-09  1.04493E-07  3.79614E-08  3.69787E-13  1.40044E-13
  9.000E-03  6.16850E-09  1.04493E-07  3.79614E-08  3.80352E-13  1.44045E-13
  9.250E-03  6.51596E-09  1.04493E-07  3.79614E-08  3.90916E-13  1.48046E-13
  9.500E-03  6.87293E-09  1.04493E-07  3.79614E-08  4.01481E-13  1.52047E-13
  9.750E-03  7.23942E-09  1.04493E-07  3.79614E-08  4.12046E-13  1.56048E-13
  1.000E-02  7.61544E-09  1.04492E-07  3.79613E-08  4.22611E-13  1.60050E-13
  1.250E-02  1.18991E-08  1.04491E-07  3.79613E-08  5.28255E-13  2.00062E-13
  1.500E-02  1.71347E-08  1.04489E-07  3.79611E-08  6.33894E-13  2.40073E-13
  1.750E-02  2.33223E-08  1.04487E-07  3.79610E-08  7.39527E-13  2.80084E-13
  2.000E-02  3.04617E-08  1.04484E-07  3.79609E-08  8.45152E-13  3.20095E-13
  2.250E-02  3.85531E-08  1.04481E-07  3.79607E-08  9.50769E-13  3.60106E-13
  2.500E-02  4.75965E-08  1.04478E-07  3.79605E-08  1.05638E-12  4.00115E-13
  2.750E-02  5.75917E-08  1.04474E-07  3.79603E-08  1.16197E-12  4.40124E-13
  3.000E-02  6.85389E-08  1.04470E-07  3.79600E-08  1.26756E-12  4.80133E-13
  3.250E-02  8.04380E-08  1.04465E-07  3.79598E-08  1.37313E-12  5.20141E-13
  3.500E-02  9.32891E-08  1.04461E-07  3.79595E-08  1.47868E-12  5.60147E-13
  3.750E-02  1.07092E-07  1.04455E-07  3.79592E-08  1.58423E-12  6.00153E-13
  4.000E-02  1.21847E-07  1.04450E-07  3.79589E-08  1.68975E-12  6.40158E-13
  4.250E-02  1.37554E-07  1.04444E-07  3.79586E-08  1.79526E-12  6.80163E-13
  4.500E-02  1.54213E-07  1.04438E-07  3.79582E-08  1.90075E-12  7.20166E-13
  4.750E-02  1.71823E-07  1.04431E-07  3.79578E-08  2.00622E-12  7.60167E-13
  5.000E-02  1.90386E-07  1.04425E-07  3.79574E-08  2.11167E-12  8.00168E-13
  5.250E-02  2.09900E-07  1.04417E-07  3.79570E-08  2.21710E-12  8.40168E-13
  5.500E-02  2.30367E-07  1.04410E-07  3.79566E-08  2.32251E-12  8.80166E-13
  5.750E-02  2.51785E-07  1.04402E-07  3.79561E-08  2.42789E-12  9.20162E-13
  6.000E-02  2.74156E-07  1.04394E-07  3.79557E-08  2.53325E-12  9.60158E-13
  6.250E-02  2.97478E-07  1.04385E-07  3.79552E-08  2.63858E-12  1.00015E-12
  6.500E-02  3.21752E-07  1.04376E-07  3.79546E-08  2.74388E-12  1.04014E-12
  6.750E-02  3.46978E-07  1.04367E-07  3.79541E-08  2.84916E-12  1.08013E-12
  7.000E-02  3.73156E-07  1.04357E-07  3.79536E-08  2.95441E-12  1.12012E-12
  7.250E-02  4.00286E-07  1.04347E-07  3.79530E-08  3.05963E-12  1.16011E-12
  7.500E-02  4.28368E-07  1.04336E-07  3.79524E-08  3.16481E-12  1.20010E-12
  7.750E-02  4.57402E-07  1.04326E-07  3.79518E-08  3.26997E-12  1.24008E-12
  8.000E-02  4.87388E-07  1.04315E-07  3.79511E-08  3.37509E-12  1.28006E-12
  8.250E-02  5.18325E-07  1.04303E-07  3.79505E-08  3.48018E-12  1.32004E-12
  8.500E-02  5.50215E-07  1.04291E-07  3.79498E-08  3.58523E-12  1.36002E-12
  8.750E-02  5.83057E-07  1.04279E-07  3.79491E-08  3.69024E-12  1.39999E-12
  9.000E-02  6.16850E-07  1.04267E-07  3.79484E-08  3.79522E-12  1.43997E-12
  9.250E-02  6.51596E-07  1.04254E-07  3.79476E-08  3.90016E-12  1.47994E-12
  9.500E-02  6.87293E-07  1.04241E-07  3.79469E-08  4.00506E-12  1.51991E-12
  9.750E-02  7.23942E-07  1.04227E-07  3.79461E-08  4.10991E-12  1.55987E-12
  1.000E-01  7.61543E-07  1.04213E-07  3.79453E-08  4.21473E-12  1.59984E-12
  1.250E-01  1.18991E-06  1.04055E-07  3.79361E-08  5.26036E-12  1.99933E-12
  1.500E-01  1.71347E-06  1.03862E-07  3.79250E-08  6.30066E-12  2.39850E-12
  1.750E-01  2.33223E-06  1.03636E-07  3.79118E-08  7.33460E-12  2.79731E-12
  2.000E-01  3.04617E-06  1.03375E-07  3.78967E-08  8.36116E-12  3.19568E-12
  2.250E-01  3.85531E-06  1.03081E-07  3.78795E-08  9.37935E-12  3.59355E-12
  2.500E-01  4.75964E-06  1.02754E-07  3.78603E-08  1.03882E-11  3.99086E-12
  2.750E-01  5.75916E-06  1.02395E-07  3.78391E-08  1.13868E-11  4.38755E-12
  3.000E-01  6.85388E-06  1.02004E-07  3.78159E-08  1.23742E-11  4.78356E-12
  3.250E-01  8.04378E-06  1.01582E-07  3.77907E-08  1.33495E-11  5.17884E-12
  3.500E-01  9.32888E-06  1.01130E-07  3.77636E-08  1.43119E-11  5.57331E-12
  3.750E-01  1.07092E-05  1.00648E-07  3.77345E-08  1.52605E-11  5.96692E-12
  4.000E-01  1.21846E-05  1.00137E-07  3.77035E-08  1.61947E-11  6.35961E-12
  4.250E-01  1.37553E-05  9.95988E-08  3.76705E-08  1.71136E-11  6.75132E-12
  4.500E-01  1.54212E-05  9.90331E-08  3.76355E-08  1.80165E-11  7.14200E-12
  4.750E-01  1.71822E-05  9.84411E-08  3.75987E-08  1.89029E-11  7.53158E-12
  5.000E-01  1.90385E-05  9.78238E-08  3.75599E-08  1.97720E-11  7.92002E-12
  5.250E-01  2.09899E-05  9.71821E-08  3.75192E-08  2.06233E-11  8.30724E-12
  5.500E-01  2.30365E-05  9.65170E-08  3.74766E-08  2.14563E-11  8.69321E-12
  5.750E-01  2.51783E-05  9.58293E-08  3.74322E-08  2.22705E-11  9.07786E-12
