 #  Total cross section table (last run of 'elscata').
 #
 #  Z =  80,   projectile: electron
 #
 #   Energy         ECS         TCS1         TCS2         ABSCS      error
 #    (eV)        (cm**2)      (cm**2)      (cm**2)      (cm**2)
 #--------------------------------------------------------------------------
   1.00000E+01  1.97483E-15  8.09277E-16  1.06392E-15  0.00000E+00  1.0E-07
   1.10000E+01  1.75340E-15  6.82399E-16  8.85530E-16  0.00000E+00  1.0E-07
   1.20000E+01  1.56922E-15  5.83829E-16  7.38031E-16  0.00000E+00  1.0E-07
   1.30000E+01  1.41823E-15  5.09652E-16  6.16839E-16  0.00000E+00  1.0E-07
   1.40000E+01  1.29689E-15  4.56769E-16  5.18566E-16  0.00000E+00  1.0E-07
   1.50000E+01  1.20207E-15  4.22737E-16  4.40717E-16  0.00000E+00  1.0E-07
   1.60000E+01  1.13087E-15  4.05584E-16  3.81419E-16  0.00000E+00  1.0E-07
   1.70000E+01  1.08059E-15  4.03621E-16  3.39195E-16  0.00000E+00  1.0E-07
   1.80000E+01  1.04857E-15  4.15267E-16  3.12764E-16  0.00000E+00  1.0E-07
   1.90000E+01  1.03215E-15  4.38909E-16  3.00871E-16  0.00000E+00  1.0E-07
   2.00000E+01  1.02858E-15  4.72790E-16  3.02154E-16  0.00000E+00  1.0E-07
   2.50000E+01  1.10650E-15  7.21334E-16  4.43871E-16  0.00000E+00  1.0E-07
   3.00000E+01  1.14947E-15  9.13451E-16  6.26456E-16  0.00000E+00  1.0E-07
   3.50000E+01  1.08900E-15  9.47741E-16  7.06756E-16  0.00000E+00  1.0E-07
   4.00000E+01  9.93804E-16  8.85722E-16  7.03573E-16  0.00000E+00  1.0E-07
   4.50000E+01  9.13814E-16  7.95786E-16  6.69242E-16  0.00000E+00  1.0E-07
   5.00000E+01  8.61336E-16  7.08889E-16  6.32056E-16  0.00000E+00  1.0E-07
   6.00000E+01  8.22227E-16  5.71262E-16  5.77880E-16  0.00000E+00  1.0E-07
   7.00000E+01  8.30440E-16  4.75414E-16  5.46241E-16  0.00000E+00  1.0E-07
   8.00000E+01  8.53792E-16  4.05935E-16  5.22586E-16  0.00000E+00  1.0E-07
   9.00000E+01  8.76471E-16  3.52643E-16  4.98458E-16  0.00000E+00  1.0E-07
   1.00000E+02  8.92001E-16  3.10043E-16  4.71383E-16  0.00000E+00  1.0E-07
   1.50000E+02  8.59649E-16  1.88112E-16  3.32331E-16  0.00000E+00  1.0E-07
   2.00000E+02  7.60176E-16  1.45802E-16  2.54411E-16  0.00000E+00  1.0E-07
   2.50000E+02  6.70276E-16  1.32593E-16  2.19564E-16  0.00000E+00  1.0E-07
   3.00000E+02  6.00220E-16  1.27942E-16  1.99502E-16  0.00000E+00  1.0E-07
   3.50000E+02  5.46459E-16  1.25003E-16  1.83434E-16  0.00000E+00  1.0E-07
   4.00000E+02  5.04615E-16  1.21873E-16  1.68613E-16  0.00000E+00  1.0E-07
   4.50000E+02  4.71368E-16  1.18210E-16  1.54697E-16  0.00000E+00  1.0E-07
   5.00000E+02  4.44394E-16  1.14118E-16  1.41839E-16  0.00000E+00  1.0E-07
   6.00000E+02  4.03278E-16  1.05350E-16  1.19737E-16  0.00000E+00  1.0E-07
   7.00000E+02  3.73214E-16  9.66516E-17  1.02313E-16  0.00000E+00  1.0E-07
   8.00000E+02  3.49988E-16  8.85468E-17  8.87886E-17  0.00000E+00  1.0E-07
   9.00000E+02  3.31253E-16  8.12151E-17  7.82728E-17  0.00000E+00  1.0E-07
   1.00000E+03  3.15624E-16  7.46694E-17  7.00094E-17  0.00000E+00  1.0E-07
   1.50000E+03  2.62474E-16  5.13577E-17  4.68709E-17  0.00000E+00  1.0E-07
   2.00000E+03  2.29471E-16  3.78326E-17  3.62596E-17  0.00000E+00  1.0E-07
   2.50000E+03  2.06067E-16  2.93066E-17  2.99084E-17  0.00000E+00  1.0E-07
   3.00000E+03  1.88330E-16  2.35492E-17  2.55112E-17  0.00000E+00  1.0E-07
   3.50000E+03  1.74290E-16  1.94519E-17  2.22164E-17  0.00000E+00  1.0E-07
   4.00000E+03  1.62817E-16  1.64153E-17  1.96300E-17  0.00000E+00  1.6E-07
   4.50000E+03  1.53209E-16  1.40914E-17  1.75372E-17  0.00000E+00  1.6E-07
   5.00000E+03  1.45008E-16  1.22665E-17  1.58069E-17  0.00000E+00  2.1E-07
   6.00000E+03  1.31653E-16  9.60661E-18  1.31141E-17  0.00000E+00  1.0E-07
   7.00000E+03  1.21150E-16  7.78210E-18  1.11212E-17  0.00000E+00  1.0E-07
   8.00000E+03  1.12609E-16  6.46697E-18  9.59331E-18  0.00000E+00  1.0E-07
   9.00000E+03  1.05489E-16  5.48234E-18  8.38966E-18  0.00000E+00  1.0E-07
   1.00000E+04  9.94377E-17  4.72272E-18  7.42060E-18  0.00000E+00  1.0E-07
   1.10000E+04  9.42151E-17  4.12226E-18  6.62628E-18  0.00000E+00  1.0E-07
