 #  Total cross section table (last run of 'elscata').
 #
 #  Z =  80,   projectile: electron
 #
 #   Energy         ECS         TCS1         TCS2         ABSCS      error
 #    (eV)        (cm**2)      (cm**2)      (cm**2)      (cm**2)
 #--------------------------------------------------------------------------
   1.00000E+01  5.12759E-15  1.52282E-15  2.42215E-15  0.00000E+00  3.2E-07
   1.10000E+01  5.36933E-15  1.45774E-15  2.30299E-15  0.00000E+00  1.0E-07
   1.20000E+01  5.58662E-15  1.55937E-15  2.16095E-15  0.00000E+00  1.0E-07
   1.30000E+01  5.57343E-15  1.76768E-15  1.98150E-15  0.00000E+00  1.0E-07
   1.40000E+01  5.23557E-15  1.94760E-15  1.78526E-15  0.00000E+00  1.0E-07
   1.50000E+01  4.70045E-15  2.01279E-15  1.60658E-15  0.00000E+00  1.0E-07
   1.60000E+01  4.14444E-15  1.97568E-15  1.45993E-15  0.00000E+00  1.0E-07
   1.70000E+01  3.65734E-15  1.88387E-15  1.34181E-15  0.00000E+00  1.0E-07
   1.80000E+01  3.25664E-15  1.77337E-15  1.24438E-15  0.00000E+00  1.0E-07
   1.90000E+01  2.93163E-15  1.66280E-15  1.16131E-15  0.00000E+00  1.0E-07
   2.00000E+01  2.66639E-15  1.55991E-15  1.08853E-15  0.00000E+00  1.0E-07
   2.50000E+01  1.85699E-15  1.18995E-15  8.19281E-16  0.00000E+00  1.0E-07
   3.00000E+01  1.46021E-15  9.86392E-16  6.54296E-16  0.00000E+00  1.0E-07
   3.50000E+01  1.24759E-15  8.68367E-16  5.63222E-16  0.00000E+00  1.0E-07
   4.00000E+01  1.13505E-15  7.95613E-16  5.25379E-16  0.00000E+00  1.0E-07
   4.50000E+01  1.07952E-15  7.46806E-16  5.22824E-16  0.00000E+00  1.0E-07
   5.00000E+01  1.05546E-15  7.09752E-16  5.40439E-16  0.00000E+00  1.0E-07
   6.00000E+01  1.04464E-15  6.45973E-16  5.91852E-16  0.00000E+00  1.0E-07
   7.00000E+01  1.04167E-15  5.49701E-16  6.31299E-16  0.00000E+00  1.0E-07
   8.00000E+01  1.09932E-15  4.29497E-16  6.05102E-16  0.00000E+00  1.0E-07
   9.00000E+01  1.13550E-15  3.43858E-16  5.46680E-16  0.00000E+00  1.5E-07
   1.00000E+02  1.14403E-15  2.82972E-16  4.86552E-16  0.00000E+00  1.7E-05
   1.50000E+02  1.01847E-15  1.47916E-16  2.87111E-16  0.00000E+00  9.7E-06
