 #  Total cross section table (last run of 'elscata').
 #
 #  Z =  80,   projectile: electron
 #
 #   Energy         ECS         TCS1         TCS2         ABSCS      error
 #    (eV)        (cm**2)      (cm**2)      (cm**2)      (cm**2)
 #--------------------------------------------------------------------------
   6.00000E+03  1.10772E-16  9.37275E-18  1.25900E-17  0.00000E+00  9.7E-04
   7.00000E+03  1.01977E-16  7.60023E-18  1.07088E-17  0.00000E+00  6.8E-04
   8.00000E+03  9.48415E-17  6.32067E-18  9.25861E-18  0.00000E+00  1.2E-03
   9.00000E+03  8.89017E-17  5.36158E-18  8.11150E-18  0.00000E+00  1.5E-03
   1.00000E+04  8.38584E-17  4.62099E-18  7.18507E-18  0.00000E+00  1.6E-03
   1.10000E+04  7.90645E-17  4.03515E-18  6.42367E-18  0.00000E+00  1.0E-07
   1.20000E+04  7.53194E-17  3.56239E-18  5.78886E-18  0.00000E+00  1.0E-07
   1.30000E+04  7.20075E-17  3.17441E-18  5.25279E-18  0.00000E+00  1.0E-07
   1.40000E+04  6.90524E-17  2.85140E-18  4.79512E-18  0.00000E+00  1.0E-07
   1.50000E+04  6.63952E-17  2.57914E-18  4.40063E-18  0.00000E+00  1.0E-07
   1.60000E+04  6.39897E-17  2.34715E-18  4.05770E-18  0.00000E+00  1.0E-07
   1.70000E+04  6.17992E-17  2.14759E-18  3.75732E-18  0.00000E+00  1.0E-07
   1.80000E+04  5.97938E-17  1.97448E-18  3.49245E-18  0.00000E+00  1.0E-07
   1.90000E+04  5.79493E-17  1.82317E-18  3.25744E-18  0.00000E+00  1.0E-07
   2.00000E+04  5.62458E-17  1.69002E-18  3.04777E-18  0.00000E+00  1.0E-07
   2.10000E+04  5.46664E-17  1.57214E-18  2.85977E-18  0.00000E+00  1.0E-07
   2.20000E+04  5.31970E-17  1.46718E-18  2.69042E-18  0.00000E+00  1.0E-07
   2.30000E+04  5.18257E-17  1.37326E-18  2.53723E-18  0.00000E+00  1.0E-07
   2.40000E+04  5.05423E-17  1.28883E-18  2.39810E-18  0.00000E+00  1.0E-07
   2.50000E+04  4.93381E-17  1.21260E-18  2.27129E-18  0.00000E+00  1.0E-07
