 #  Scattering field.
 #  All quantities in atomic units (a.u.), unless otherwise indicated.
 #  Z =  80, NELEC =  80,   projectile: electron
 #  Kinetic energy = 9.18733E+02 a.u. = 2.50000E+04 eV
 #
 #   i       r           r*V         r*Vst        r*Vex       r*Vpol       r*Wabs        rho_e
 #------------------------------------------------------------------------------------------------
    44  1.97485E-05 -1.89052E+01 -1.89052E+01  0.00000E+00  0.00000E+00  0.00000E+00  2.30642E+06
    45  2.04777E-05 -1.95898E+01 -1.95898E+01  0.00000E+00  0.00000E+00  0.00000E+00  2.30570E+06
    46  2.12238E-05 -2.02887E+01 -2.02887E+01  0.00000E+00  0.00000E+00  0.00000E+00  2.30494E+06
    47  2.19871E-05 -2.10021E+01 -2.10021E+01  0.00000E+00  0.00000E+00  0.00000E+00  2.30414E+06
    48  2.27680E-05 -2.17302E+01 -2.17302E+01  0.00000E+00  0.00000E+00  0.00000E+00  2.30329E+06
    49  2.35669E-05 -2.24732E+01 -2.24732E+01  0.00000E+00  0.00000E+00  0.00000E+00  2.30239E+06
    50  2.43843E-05 -2.32312E+01 -2.32312E+01  0.00000E+00  0.00000E+00  0.00000E+00  2.30144E+06
    51  2.52206E-05 -2.40044E+01 -2.40044E+01  0.00000E+00  0.00000E+00  0.00000E+00  2.30043E+06
    52  2.60762E-05 -2.47931E+01 -2.47931E+01  0.00000E+00  0.00000E+00  0.00000E+00  2.29937E+06
    53  2.69515E-05 -2.55972E+01 -2.55972E+01  0.00000E+00  0.00000E+00  0.00000E+00  2.29825E+06
    54  2.78470E-05 -2.64171E+01 -2.64171E+01  0.00000E+00  0.00000E+00  0.00000E+00  2.29706E+06
    55  2.87632E-05 -2.72528E+01 -2.72528E+01  0.00000E+00  0.00000E+00  0.00000E+00  2.29581E+06
    56  2.97006E-05 -2.81044E+01 -2.81044E+01  0.00000E+00  0.00000E+00  0.00000E+00  2.29449E+06
    57  3.06596E-05 -2.89721E+01 -2.89721E+01  0.00000E+00  0.00000E+00  0.00000E+00  2.29310E+06
    58  3.16408E-05 -2.98558E+01 -2.98558E+01  0.00000E+00  0.00000E+00  0.00000E+00  2.29164E+06
    59  3.26446E-05 -3.07558E+01 -3.07558E+01  0.00000E+00  0.00000E+00  0.00000E+00  2.29010E+06
    60  3.36715E-05 -3.16719E+01 -3.16719E+01  0.00000E+00  0.00000E+00  0.00000E+00  2.28847E+06
    61  3.47222E-05 -3.26042E+01 -3.26042E+01  0.00000E+00  0.00000E+00  0.00000E+00  2.28676E+06
    62  3.57972E-05 -3.35527E+01 -3.35527E+01  0.00000E+00  0.00000E+00  0.00000E+00  2.28496E+06
    63  3.68969E-05 -3.45173E+01 -3.45173E+01  0.00000E+00  0.00000E+00  0.00000E+00  2.28307E+06
    64  3.80221E-05 -3.54980E+01 -3.54980E+01  0.00000E+00  0.00000E+00  0.00000E+00  2.28108E+06
    65  3.91732E-05 -3.64946E+01 -3.64946E+01  0.00000E+00  0.00000E+00  0.00000E+00  2.27899E+06
    66  4.03510E-05 -3.75070E+01 -3.75070E+01  0.00000E+00  0.00000E+00  0.00000E+00  2.27680E+06
    67  4.15559E-05 -3.85350E+01 -3.85350E+01  0.00000E+00  0.00000E+00  0.00000E+00  2.27449E+06
    68  4.27886E-05 -3.95783E+01 -3.95783E+01  0.00000E+00  0.00000E+00  0.00000E+00  2.27207E+06
    69  4.40498E-05 -4.06366E+01 -4.06366E+01  0.00000E+00  0.00000E+00  0.00000E+00  2.26952E+06
    70  4.53401E-05 -4.17097E+01 -4.17097E+01  0.00000E+00  0.00000E+00  0.00000E+00  2.26686E+06
    71  4.66602E-05 -4.27970E+01 -4.27970E+01  0.00000E+00  0.00000E+00  0.00000E+00  2.26406E+06
    72  4.80107E-05 -4.38980E+01 -4.38980E+01  0.00000E+00  0.00000E+00  0.00000E+00  2.26113E+06
    73  4.93925E-05 -4.50123E+01 -4.50123E+01  0.00000E+00  0.00000E+00  0.00000E+00  2.25805E+06
    74  5.08061E-05 -4.61392E+01 -4.61392E+01  0.00000E+00  0.00000E+00  0.00000E+00  2.25484E+06
    75  5.22524E-05 -4.72780E+01 -4.72780E+01  0.00000E+00  0.00000E+00  0.00000E+00  2.25147E+06
    76  5.37321E-05 -4.84279E+01 -4.84279E+01  0.00000E+00  0.00000E+00  0.00000E+00  2.24794E+06
    77  5.52459E-05 -4.95879E+01 -4.95879E+01  0.00000E+00  0.00000E+00  0.00000E+00  2.24425E+06
    78  5.67947E-05 -5.07572E+01 -5.07572E+01  0.00000E+00  0.00000E+00  0.00000E+00  2.24039E+06
    79  5.83793E-05 -5.19345E+01 -5.19345E+01  0.00000E+00  0.00000E+00  0.00000E+00  2.23636E+06
    80  6.00004E-05 -5.31186E+01 -5.31186E+01  0.00000E+00  0.00000E+00  0.00000E+00  2.23215E+06
    81  6.16590E-05 -5.43081E+01 -5.43081E+01  0.00000E+00  0.00000E+00  0.00000E+00  2.22775E+06
    82  6.33559E-05 -5.55016E+01 -5.55016E+01  0.00000E+00  0.00000E+00  0.00000E+00  2.22315E+06
    83  6.50919E-05 -5.66973E+01 -5.66973E+01  0.00000E+00  0.00000E+00  0.00000E+00  2.21836E+06
    84  6.68680E-05 -5.78935E+01 -5.78935E+01  0.00000E+00  0.00000E+00  0.00000E+00  2.21336E+06
    85  6.86852E-05 -5.90881E+01 -5.90881E+01  0.00000E+00  0.00000E+00  0.00000E+00  2.20816E+06
    86  7.05442E-05 -6.02789E+01 -6.02789E+01  0.00000E+00  0.00000E+00  0.00000E+00  2.20273E+06
    87  7.24462E-05 -6.14635E+01 -6.14635E+01  0.00000E+00  0.00000E+00  0.00000E+00  2.19708E+06
    88  7.43922E-05 -6.26394E+01 -6.26394E+01  0.00000E+00  0.00000E+00  0.00000E+00  2.19120E+06
    89  7.63830E-05 -6.38038E+01 -6.38038E+01  0.00000E+00  0.00000E+00  0.00000E+00  2.18509E+06
    90  7.84198E-05 -6.49535E+01 -6.49535E+01  0.00000E+00  0.00000E+00  0.00000E+00  2.17874E+06
    91  8.05036E-05 -6.60854E+01 -6.60854E+01  0.00000E+00  0.00000E+00  0.00000E+00  2.17214E+06
    92  8.26356E-05 -6.71959E+01 -6.71959E+01  0.00000E+00  0.00000E+00  0.00000E+00  2.16530E+06
    93  8.48167E-05 -6.82813E+01 -6.82813E+01  0.00000E+00  0.00000E+00  0.00000E+00  2.15819E+06
    94  8.70483E-05 -6.93377E+01 -6.93377E+01  0.00000E+00  0.00000E+00  0.00000E+00  2.15083E+06
    95  8.93313E-05 -7.03608E+01 -7.03608E+01  0.00000E+00  0.00000E+00  0.00000E+00  2.14321E+06
    96  9.16671E-05 -7.13464E+01 -7.13464E+01  0.00000E+00  0.00000E+00  0.00000E+00  2.13532E+06
    97  9.40568E-05 -7.22899E+01 -7.22899E+01  0.00000E+00  0.00000E+00  0.00000E+00  2.12716E+06
    98  9.65016E-05 -7.31868E+01 -7.31868E+01  0.00000E+00  0.00000E+00  0.00000E+00  2.11874E+06
    99  9.90029E-05 -7.40328E+01 -7.40328E+01  0.00000E+00  0.00000E+00  0.00000E+00  2.11004E+06
   100  1.01562E-04 -7.48235E+01 -7.48235E+01  0.00000E+00  0.00000E+00  0.00000E+00  2.10106E+06
   101  1.04180E-04 -7.55551E+01 -7.55551E+01  0.00000E+00  0.00000E+00  0.00000E+00  2.09182E+06
   102  1.06859E-04 -7.62242E+01 -7.62242E+01  0.00000E+00  0.00000E+00  0.00000E+00  2.08231E+06
   103  1.09599E-04 -7.68284E+01 -7.68284E+01  0.00000E+00  0.00000E+00  0.00000E+00  2.07252E+06
   104  1.12403E-04 -7.73664E+01 -7.73664E+01  0.00000E+00  0.00000E+00  0.00000E+00  2.06248E+06
   105  1.15271E-04 -7.78381E+01 -7.78381E+01  0.00000E+00  0.00000E+00  0.00000E+00  2.05217E+06
   106  1.18206E-04 -7.82449E+01 -7.82449E+01  0.00000E+00  0.00000E+00  0.00000E+00  2.04160E+06
   107  1.21208E-04 -7.85897E+01 -7.85897E+01  0.00000E+00  0.00000E+00  0.00000E+00  2.03079E+06
   108  1.24280E-04 -7.88768E+01 -7.88768E+01  0.00000E+00  0.00000E+00  0.00000E+00  2.01973E+06
   109  1.27423E-04 -7.91118E+01 -7.91118E+01  0.00000E+00  0.00000E+00  0.00000E+00  2.00845E+06
   110  1.30638E-04 -7.93007E+01 -7.93007E+01  0.00000E+00  0.00000E+00  0.00000E+00  1.99693E+06
   111  1.33927E-04 -7.94500E+01 -7.94500E+01  0.00000E+00  0.00000E+00  0.00000E+00  1.98521E+06
   112  1.37293E-04 -7.95661E+01 -7.95661E+01  0.00000E+00  0.00000E+00  0.00000E+00  1.97328E+06
