 #  Total cross section table (last run of 'elscata').
 #
 #  Z =  80,   projectile: electron
 #
 #   Energy         ECS         TCS1         TCS2         ABSCS      error
 #    (eV)        (cm**2)      (cm**2)      (cm**2)      (cm**2)
 #--------------------------------------------------------------------------
   1.00000E+01  1.17711E-15  1.14281E-15  9.53497E-16  0.00000E+00  1.0E-07
   1.10000E+01  1.48490E-15  1.44409E-15  1.14715E-15  0.00000E+00  1.0E-07
   1.20000E+01  1.70073E-15  1.64477E-15  1.25133E-15  0.00000E+00  1.0E-07
   1.30000E+01  1.79911E-15  1.71917E-15  1.26218E-15  0.00000E+00  1.0E-07
   1.40000E+01  1.80077E-15  1.69134E-15  1.20814E-15  0.00000E+00  1.0E-07
   1.50000E+01  1.74383E-15  1.60343E-15  1.12343E-15  0.00000E+00  1.0E-07
   1.60000E+01  1.66064E-15  1.49054E-15  1.03233E-15  0.00000E+00  1.0E-07
   1.70000E+01  1.57138E-15  1.37406E-15  9.47571E-16  0.00000E+00  1.0E-07
   1.80000E+01  1.48637E-15  1.26458E-15  8.74072E-16  0.00000E+00  1.0E-07
   1.90000E+01  1.40987E-15  1.16617E-15  8.12652E-16  0.00000E+00  1.0E-07
   2.00000E+01  1.34302E-15  1.07962E-15  7.62338E-16  0.00000E+00  1.0E-07
   2.50000E+01  1.12802E-15  7.88547E-16  6.23992E-16  0.00000E+00  1.0E-07
   3.00000E+01  1.02948E-15  6.34305E-16  5.76778E-16  0.00000E+00  1.0E-07
   3.50000E+01  9.81404E-16  5.40354E-16  5.57345E-16  0.00000E+00  1.0E-07
   4.00000E+01  9.55700E-16  4.74934E-16  5.43591E-16  0.00000E+00  1.0E-07
   4.50000E+01  9.39860E-16  4.24323E-16  5.28156E-16  0.00000E+00  1.0E-07
   5.00000E+01  9.27979E-16  3.82268E-16  5.09270E-16  0.00000E+00  1.0E-07
   6.00000E+01  9.06365E-16  3.13552E-16  4.63220E-16  0.00000E+00  1.0E-07
   7.00000E+01  8.82763E-16  2.58929E-16  4.13018E-16  0.00000E+00  1.0E-07
   8.00000E+01  8.57066E-16  2.15301E-16  3.64943E-16  0.00000E+00  1.0E-07
   9.00000E+01  8.30729E-16  1.80825E-16  3.21993E-16  0.00000E+00  1.0E-07
   1.00000E+02  8.04980E-16  1.53910E-16  2.85024E-16  0.00000E+00  1.0E-07
   1.50000E+02  6.96583E-16  9.01788E-17  1.75582E-16  0.00000E+00  1.0E-07
