

  **** PARTIAL WAVE ANALYSIS (DPWA0) ******************************************


  KINETIC ENERGY = 2.50000E+04 eV

      L       PHASE(SPIN UP)     PHASE(SPIN DOWN)
      89      1.27137539E-02      1.27369823E-02
      90      1.22270130E-02      1.22492695E-02
      91      1.17605711E-02      1.17819016E-02
      92      1.13134730E-02      1.13339210E-02
      93      1.08848157E-02      1.09044221E-02
      94      1.04737444E-02      1.04925482E-02
      95      1.00794504E-02      1.00974884E-02  i
      96      9.70116754E-03      9.71847461E-03  i
      97      9.33817000E-03      9.35477917E-03  i
      98      8.98976966E-03      9.00571225E-03  i
      99      8.65531392E-03      8.67061966E-03  i
     100      8.33418353E-03      8.34888062E-03  i
     105      6.90883744E-03      6.92086723E-03  i
     110      5.73982693E-03      5.74971218E-03  i
     115      4.77755628E-03      4.78570675E-03  i
     120      3.98297988E-03      3.98971953E-03  i
     125      3.32510315E-03      3.33069013E-03  i
     130      2.77914197E-03      2.78378340E-03  i
     135      2.32515005E-03      2.32901313E-03  i
     140      1.94698305E-03      1.95020345E-03  i
     145      1.63150819E-03      1.63419654E-03  i
     150      1.36799533E-03      1.37024217E-03  i
     155      1.14764326E-03      1.14952303E-03  i
     160      9.63208347E-04      9.64782396E-04  i
     165      8.08711014E-04      8.10030046E-04  i
     170      6.79202131E-04      6.80308169E-04  i
     175      5.70576060E-04      5.71504000E-04  i
     180      4.79420011E-04      4.80198887E-04  i
     185      4.02892118E-04      4.03546127E-04  i
     190      3.38622318E-04      3.39171655E-04  i
     195      2.84631375E-04      2.85092914E-04  i
     200      2.39264503E-04      2.39652360E-04  i
     205      2.01136798E-04      2.01462792E-04  i
     210      1.69088218E-04      1.69362253E-04  i
     215      1.42146343E-04      1.42376723E-04  i
     220      1.19495500E-04      1.19689195E-04  i
     225      1.00451132E-04      1.00613990E-04  i
     230      8.44384465E-05      8.45753804E-05  i
     235      7.09746334E-05      7.10897705E-05  i
     240      5.96540083E-05      5.97508170E-05  i
     245      5.01356005E-05      5.02169962E-05  i
     250      4.21327670E-05      4.22012009E-05  i
     255      3.54044935E-05      3.54620269E-05  i
     260      2.97481037E-05      2.97964699E-05  i
     265      2.49931426E-05      2.50337994E-05  i
     270      2.09962436E-05      2.10304174E-05  i
     275      1.76368180E-05      1.76655401E-05  i
     280      1.48134332E-05      1.48375712E-05  i
     285      1.24407694E-05      1.24610532E-05  i
     290      1.04470611E-05      1.04641044E-05  i
     295      8.77194518E-06      8.78626423E-06  i
     300      7.36465155E-06      7.37668059E-06  i
     310      5.18952405E-06      5.19801059E-06  i
     320      3.65526994E-06      3.66125470E-06  i
     330      2.57352655E-06      2.57774521E-06  i
     340      1.81115996E-06      1.81413241E-06  i
     350      1.27410857E-06      1.27620205E-06  i
     360      8.95943813E-07      8.97417610E-07  i
     370      6.29771452E-07      6.30808563E-07  i
     380      4.42503722E-07      4.43233241E-07  i
     390      3.10804018E-07      3.11316948E-07  i
     400      2.18220760E-07      2.18581270E-07  i
     410      1.53161437E-07      1.53414728E-07  i
     420      1.07460969E-07      1.07638864E-07  i
     430      7.53709488E-08      7.54958270E-08  i
     440      5.28461319E-08      5.29337773E-08  i
     450      3.70409391E-08      3.71024225E-08  i
     460      2.59544563E-08      2.59975747E-08  i
     470      1.81809697E-08      1.82111886E-08  i
     480      1.27316994E-08      1.27528868E-08  i
     490      8.91300796E-09      8.92783488E-09  i
     500      6.23788243E-09      6.24826788E-09  i
     510      4.36429188E-09      4.37155753E-09  i
     520      3.05259925E-09      3.05770409E-09  i
     530      2.13443949E-09      2.13800758E-09  i
     540      1.49224664E-09      1.49474787E-09  i
     550      1.04279502E-09      1.04453094E-09  i


  *** SCATTERING AMPLITUDES AND DIFFERENTIAL CROSS SECTION ***

    ANGLE      DCS       ASYMMETRY    DIRECT AMPLITUDE       SPIN-FLIP AMPLITUDE     ERROR
    (deg)   (cm**2/sr)                      (cm)                    (cm)
  -------------------------------------------------------------------------------------------
  0.000E+00 8.78180E-15  0.000E+00 ( 8.803E-08, 3.212E-08) ( 0.000E+00, 0.000E+00)  1.00E-07
  1.000E-04 8.78180E-15  1.303E-09 ( 8.803E-08, 3.212E-08) ( 3.562E-15, 1.365E-15)  1.00E-07
  1.250E-04 8.78180E-15  1.629E-09 ( 8.803E-08, 3.212E-08) ( 4.453E-15, 1.706E-15)  1.00E-07
  1.500E-04 8.78180E-15  1.955E-09 ( 8.803E-08, 3.212E-08) ( 5.344E-15, 2.047E-15)  1.00E-07
  1.750E-04 8.78180E-15  2.281E-09 ( 8.803E-08, 3.212E-08) ( 6.234E-15, 2.389E-15)  1.00E-07
  2.000E-04 8.78180E-15  2.607E-09 ( 8.803E-08, 3.212E-08) ( 7.125E-15, 2.730E-15)  1.00E-07
  2.250E-04 8.78180E-15  2.933E-09 ( 8.803E-08, 3.212E-08) ( 8.015E-15, 3.071E-15)  1.00E-07
  2.500E-04 8.78180E-15  3.258E-09 ( 8.803E-08, 3.212E-08) ( 8.906E-15, 3.412E-15)  1.00E-07
  2.750E-04 8.78180E-15  3.584E-09 ( 8.803E-08, 3.212E-08) ( 9.797E-15, 3.754E-15)  1.00E-07
  3.000E-04 8.78180E-15  3.910E-09 ( 8.803E-08, 3.212E-08) ( 1.069E-14, 4.095E-15)  1.00E-07
  3.250E-04 8.78180E-15  4.236E-09 ( 8.803E-08, 3.212E-08) ( 1.158E-14, 4.436E-15)  1.00E-07
  3.500E-04 8.78180E-15  4.562E-09 ( 8.803E-08, 3.212E-08) ( 1.247E-14, 4.777E-15)  1.00E-07
  3.750E-04 8.78180E-15  4.888E-09 ( 8.803E-08, 3.212E-08) ( 1.336E-14, 5.119E-15)  1.00E-07
  4.000E-04 8.78180E-15  5.214E-09 ( 8.803E-08, 3.212E-08) ( 1.425E-14, 5.460E-15)  1.00E-07
  4.250E-04 8.78180E-15  5.539E-09 ( 8.803E-08, 3.212E-08) ( 1.514E-14, 5.801E-15)  1.00E-07
  4.500E-04 8.78180E-15  5.865E-09 ( 8.803E-08, 3.212E-08) ( 1.603E-14, 6.142E-15)  1.00E-07
  4.750E-04 8.78180E-15  6.191E-09 ( 8.803E-08, 3.212E-08) ( 1.692E-14, 6.484E-15)  1.00E-07
  5.000E-04 8.78180E-15  6.517E-09 ( 8.803E-08, 3.212E-08) ( 1.781E-14, 6.825E-15)  1.00E-07
  5.250E-04 8.78180E-15  6.843E-09 ( 8.803E-08, 3.212E-08) ( 1.870E-14, 7.166E-15)  1.00E-07
  5.500E-04 8.78180E-15  7.169E-09 ( 8.803E-08, 3.212E-08) ( 1.959E-14, 7.507E-15)  1.00E-07
  5.750E-04 8.78180E-15  7.494E-09 ( 8.803E-08, 3.212E-08) ( 2.048E-14, 7.849E-15)  1.00E-07
  6.000E-04 8.78180E-15  7.820E-09 ( 8.803E-08, 3.212E-08) ( 2.137E-14, 8.190E-15)  1.00E-07
  6.250E-04 8.78180E-15  8.146E-09 ( 8.803E-08, 3.212E-08) ( 2.227E-14, 8.531E-15)  1.00E-07
  6.500E-04 8.78180E-15  8.472E-09 ( 8.803E-08, 3.212E-08) ( 2.316E-14, 8.872E-15)  1.00E-07
  6.750E-04 8.78180E-15  8.798E-09 ( 8.803E-08, 3.212E-08) ( 2.405E-14, 9.214E-15)  1.00E-07
  7.000E-04 8.78180E-15  9.124E-09 ( 8.803E-08, 3.212E-08) ( 2.494E-14, 9.555E-15)  1.00E-07
  7.250E-04 8.78180E-15  9.450E-09 ( 8.803E-08, 3.212E-08) ( 2.583E-14, 9.896E-15)  1.00E-07
  7.500E-04 8.78180E-15  9.775E-09 ( 8.803E-08, 3.212E-08) ( 2.672E-14, 1.024E-14)  1.00E-07
  7.750E-04 8.78180E-15  1.010E-08 ( 8.803E-08, 3.212E-08) ( 2.761E-14, 1.058E-14)  1.00E-07
  8.000E-04 8.78180E-15  1.043E-08 ( 8.803E-08, 3.212E-08) ( 2.850E-14, 1.092E-14)  1.00E-07
  8.250E-04 8.78180E-15  1.075E-08 ( 8.803E-08, 3.212E-08) ( 2.939E-14, 1.126E-14)  1.00E-07
  8.500E-04 8.78180E-15  1.108E-08 ( 8.803E-08, 3.212E-08) ( 3.028E-14, 1.160E-14)  1.00E-07
  8.750E-04 8.78180E-15  1.140E-08 ( 8.803E-08, 3.212E-08) ( 3.117E-14, 1.194E-14)  1.00E-07
  9.000E-04 8.78180E-15  1.173E-08 ( 8.803E-08, 3.212E-08) ( 3.206E-14, 1.228E-14)  1.00E-07
  9.250E-04 8.78180E-15  1.206E-08 ( 8.803E-08, 3.212E-08) ( 3.295E-14, 1.263E-14)  1.00E-07
  9.500E-04 8.78180E-15  1.238E-08 ( 8.803E-08, 3.212E-08) ( 3.384E-14, 1.297E-14)  1.00E-07
  9.750E-04 8.78180E-15  1.271E-08 ( 8.803E-08, 3.212E-08) ( 3.473E-14, 1.331E-14)  1.00E-07
  1.000E-03 8.78180E-15  1.303E-08 ( 8.803E-08, 3.212E-08) ( 3.562E-14, 1.365E-14)  1.00E-07
  1.250E-03 8.78180E-15  1.629E-08 ( 8.803E-08, 3.212E-08) ( 4.453E-14, 1.706E-14)  1.00E-07
  1.500E-03 8.78179E-15  1.955E-08 ( 8.803E-08, 3.212E-08) ( 5.344E-14, 2.047E-14)  1.00E-07
  1.750E-03 8.78179E-15  2.281E-08 ( 8.803E-08, 3.212E-08) ( 6.234E-14, 2.389E-14)  1.00E-07
  2.000E-03 8.78179E-15  2.607E-08 ( 8.803E-08, 3.212E-08) ( 7.125E-14, 2.730E-14)  1.00E-07
  2.250E-03 8.78178E-15  2.933E-08 ( 8.803E-08, 3.212E-08) ( 8.015E-14, 3.071E-14)  1.00E-07
  2.500E-03 8.78178E-15  3.258E-08 ( 8.803E-08, 3.212E-08) ( 8.906E-14, 3.412E-14)  1.00E-07
  2.750E-03 8.78177E-15  3.584E-08 ( 8.803E-08, 3.212E-08) ( 9.797E-14, 3.754E-14)  1.00E-07
  3.000E-03 8.78177E-15  3.910E-08 ( 8.803E-08, 3.212E-08) ( 1.069E-13, 4.095E-14)  1.00E-07
  3.250E-03 8.78176E-15  4.236E-08 ( 8.803E-08, 3.212E-08) ( 1.158E-13, 4.436E-14)  1.00E-07
  3.500E-03 8.78175E-15  4.562E-08 ( 8.803E-08, 3.212E-08) ( 1.247E-13, 4.777E-14)  1.00E-07
  3.750E-03 8.78174E-15  4.888E-08 ( 8.803E-08, 3.212E-08) ( 1.336E-13, 5.119E-14)  1.00E-07
  4.000E-03 8.78174E-15  5.214E-08 ( 8.803E-08, 3.212E-08) ( 1.425E-13, 5.460E-14)  1.00E-07
  4.250E-03 8.78173E-15  5.539E-08 ( 8.803E-08, 3.212E-08) ( 1.514E-13, 5.801E-14)  1.00E-07
  4.500E-03 8.78172E-15  5.865E-08 ( 8.803E-08, 3.212E-08) ( 1.603E-13, 6.142E-14)  1.00E-07
  4.750E-03 8.78171E-15  6.191E-08 ( 8.803E-08, 3.212E-08) ( 1.692E-13, 6.484E-14)  1.00E-07
  5.000E-03 8.78170E-15  6.517E-08 ( 8.803E-08, 3.212E-08) ( 1.781E-13, 6.825E-14)  1.00E-07
  5.250E-03 8.78169E-15  6.843E-08 ( 8.803E-08, 3.212E-08) ( 1.870E-13, 7.166E-14)  1.00E-07
  5.500E-03 8.78168E-15  7.169E-08 ( 8.803E-08, 3.212E-08) ( 1.959E-13, 7.507E-14)  1.00E-07
  5.750E-03 8.78166E-15  7.495E-08 ( 8.803E-08, 3.212E-08) ( 2.048E-13, 7.849E-14)  1.00E-07
  6.000E-03 8.78165E-15  7.820E-08 ( 8.803E-08, 3.212E-08) ( 2.137E-13, 8.190E-14)  1.00E-07
  6.250E-03 8.78164E-15  8.146E-08 ( 8.803E-08, 3.212E-08) ( 2.226E-13, 8.531E-14)  1.00E-07
  6.500E-03 8.78163E-15  8.472E-08 ( 8.803E-08, 3.212E-08) ( 2.316E-13, 8.872E-14)  1.00E-07
  6.750E-03 8.78161E-15  8.798E-08 ( 8.803E-08, 3.212E-08) ( 2.405E-13, 9.214E-14)  1.00E-07
  7.000E-03 8.78160E-15  9.124E-08 ( 8.803E-08, 3.212E-08) ( 2.494E-13, 9.555E-14)  1.00E-07
  7.250E-03 8.78158E-15  9.450E-08 ( 8.803E-08, 3.212E-08) ( 2.583E-13, 9.896E-14)  1.00E-07
  7.500E-03 8.78157E-15  9.776E-08 ( 8.803E-08, 3.212E-08) ( 2.672E-13, 1.024E-13)  1.00E-07
  7.750E-03 8.78155E-15  1.010E-07 ( 8.803E-08, 3.212E-08) ( 2.761E-13, 1.058E-13)  1.00E-07
  8.000E-03 8.78154E-15  1.043E-07 ( 8.803E-08, 3.212E-08) ( 2.850E-13, 1.092E-13)  1.00E-07
  8.250E-03 8.78152E-15  1.075E-07 ( 8.803E-08, 3.212E-08) ( 2.939E-13, 1.126E-13)  1.00E-07
  8.500E-03 8.78150E-15  1.108E-07 ( 8.803E-08, 3.212E-08) ( 3.028E-13, 1.160E-13)  1.00E-07
  8.750E-03 8.78148E-15  1.140E-07 ( 8.803E-08, 3.212E-08) ( 3.117E-13, 1.194E-13)  1.00E-07
  9.000E-03 8.78146E-15  1.173E-07 ( 8.803E-08, 3.212E-08) ( 3.206E-13, 1.228E-13)  1.00E-07
  9.250E-03 8.78145E-15  1.206E-07 ( 8.803E-08, 3.212E-08) ( 3.295E-13, 1.263E-13)  1.00E-07
  9.500E-03 8.78143E-15  1.238E-07 ( 8.803E-08, 3.212E-08) ( 3.384E-13, 1.297E-13)  1.00E-07
  9.750E-03 8.78141E-15  1.271E-07 ( 8.803E-08, 3.212E-08) ( 3.473E-13, 1.331E-13)  1.00E-07
  1.000E-02 8.78139E-15  1.303E-07 ( 8.803E-08, 3.212E-08) ( 3.562E-13, 1.365E-13)  1.00E-07
  1.250E-02 8.78115E-15  1.629E-07 ( 8.803E-08, 3.212E-08) ( 4.453E-13, 1.706E-13)  1.00E-07
  1.500E-02 8.78086E-15  1.955E-07 ( 8.803E-08, 3.212E-08) ( 5.343E-13, 2.047E-13)  1.00E-07
  1.750E-02 8.78052E-15  2.281E-07 ( 8.803E-08, 3.212E-08) ( 6.234E-13, 2.389E-13)  1.00E-07
  2.000E-02 8.78013E-15  2.607E-07 ( 8.802E-08, 3.212E-08) ( 7.124E-13, 2.730E-13)  1.00E-07
  2.250E-02 8.77969E-15  2.933E-07 ( 8.802E-08, 3.212E-08) ( 8.014E-13, 3.071E-13)  1.00E-07
  2.500E-02 8.77919E-15  3.259E-07 ( 8.802E-08, 3.212E-08) ( 8.905E-13, 3.412E-13)  1.00E-07
  2.750E-02 8.77864E-15  3.585E-07 ( 8.802E-08, 3.212E-08) ( 9.795E-13, 3.754E-13)  1.00E-07
  3.000E-02 8.77804E-15  3.911E-07 ( 8.801E-08, 3.212E-08) ( 1.068E-12, 4.095E-13)  1.00E-07
  3.250E-02 8.77739E-15  4.237E-07 ( 8.801E-08, 3.212E-08) ( 1.157E-12, 4.436E-13)  1.00E-07
  3.500E-02 8.77668E-15  4.563E-07 ( 8.800E-08, 3.212E-08) ( 1.246E-12, 4.777E-13)  1.00E-07
  3.750E-02 8.77593E-15  4.889E-07 ( 8.800E-08, 3.212E-08) ( 1.335E-12, 5.118E-13)  1.00E-07
  4.000E-02 8.77512E-15  5.216E-07 ( 8.800E-08, 3.212E-08) ( 1.424E-12, 5.460E-13)  1.00E-07
  4.250E-02 8.77426E-15  5.542E-07 ( 8.799E-08, 3.212E-08) ( 1.513E-12, 5.801E-13)  1.00E-07
  4.500E-02 8.77334E-15  5.868E-07 ( 8.799E-08, 3.212E-08) ( 1.602E-12, 6.142E-13)  1.00E-07
  4.750E-02 8.77238E-15  6.194E-07 ( 8.798E-08, 3.212E-08) ( 1.691E-12, 6.483E-13)  1.00E-07
  5.000E-02 8.77136E-15  6.521E-07 ( 8.797E-08, 3.212E-08) ( 1.780E-12, 6.824E-13)  1.00E-07
  5.250E-02 8.77029E-15  6.847E-07 ( 8.797E-08, 3.212E-08) ( 1.869E-12, 7.165E-13)  1.00E-07
  5.500E-02 8.76917E-15  7.174E-07 ( 8.796E-08, 3.212E-08) ( 1.958E-12, 7.507E-13)  1.00E-07
  5.750E-02 8.76800E-15  7.500E-07 ( 8.796E-08, 3.212E-08) ( 2.047E-12, 7.848E-13)  1.00E-07
  6.000E-02 8.76677E-15  7.827E-07 ( 8.795E-08, 3.212E-08) ( 2.135E-12, 8.189E-13)  1.00E-07
  6.250E-02 8.76549E-15  8.154E-07 ( 8.794E-08, 3.212E-08) ( 2.224E-12, 8.530E-13)  1.00E-07
  6.500E-02 8.76417E-15  8.480E-07 ( 8.793E-08, 3.212E-08) ( 2.313E-12, 8.871E-13)  1.00E-07
  6.750E-02 8.76279E-15  8.807E-07 ( 8.793E-08, 3.212E-08) ( 2.402E-12, 9.212E-13)  1.00E-07
  7.000E-02 8.76135E-15  9.134E-07 ( 8.792E-08, 3.212E-08) ( 2.490E-12, 9.553E-13)  1.00E-07
  7.250E-02 8.75987E-15  9.461E-07 ( 8.791E-08, 3.212E-08) ( 2.579E-12, 9.894E-13)  1.00E-07
  7.500E-02 8.75833E-15  9.788E-07 ( 8.790E-08, 3.212E-08) ( 2.668E-12, 1.024E-12)  1.00E-07
  7.750E-02 8.75675E-15  1.012E-06 ( 8.789E-08, 3.212E-08) ( 2.756E-12, 1.058E-12)  1.00E-07
  8.000E-02 8.75511E-15  1.044E-06 ( 8.788E-08, 3.212E-08) ( 2.845E-12, 1.092E-12)  1.00E-07
  8.250E-02 8.75342E-15  1.077E-06 ( 8.787E-08, 3.212E-08) ( 2.934E-12, 1.126E-12)  1.00E-07
  8.500E-02 8.75168E-15  1.110E-06 ( 8.786E-08, 3.212E-08) ( 3.022E-12, 1.160E-12)  1.00E-07
  8.750E-02 8.74988E-15  1.143E-06 ( 8.785E-08, 3.212E-08) ( 3.111E-12, 1.194E-12)  1.00E-07
  9.000E-02 8.74804E-15  1.175E-06 ( 8.784E-08, 3.212E-08) ( 3.199E-12, 1.228E-12)  1.00E-07
  9.250E-02 8.74615E-15  1.208E-06 ( 8.783E-08, 3.211E-08) ( 3.288E-12, 1.262E-12)  1.00E-07
  9.500E-02 8.74420E-15  1.241E-06 ( 8.782E-08, 3.211E-08) ( 3.376E-12, 1.296E-12)  1.00E-07
  9.750E-02 8.74220E-15  1.274E-06 ( 8.781E-08, 3.211E-08) ( 3.465E-12, 1.330E-12)  1.00E-07
  1.000E-01 8.74015E-15  1.306E-06 ( 8.780E-08, 3.211E-08) ( 3.553E-12, 1.365E-12)  1.00E-07
  1.250E-01 8.71687E-15  1.635E-06 ( 8.767E-08, 3.211E-08) ( 4.435E-12, 1.705E-12)  1.00E-07
  1.500E-01 8.68855E-15  1.965E-06 ( 8.751E-08, 3.210E-08) ( 5.312E-12, 2.046E-12)  1.00E-07
  1.750E-01 8.65529E-15  2.297E-06 ( 8.732E-08, 3.209E-08) ( 6.184E-12, 2.386E-12)  1.00E-07
  2.000E-01 8.61717E-15  2.631E-06 ( 8.711E-08, 3.208E-08) ( 7.050E-12, 2.726E-12)  1.00E-07
  2.250E-01 8.57431E-15  2.967E-06 ( 8.687E-08, 3.207E-08) ( 7.909E-12, 3.066E-12)  1.00E-07
  2.500E-01 8.52683E-15  3.306E-06 ( 8.660E-08, 3.205E-08) ( 8.760E-12, 3.405E-12)  1.00E-07
  2.750E-01 8.47486E-15  3.648E-06 ( 8.630E-08, 3.204E-08) ( 9.603E-12, 3.744E-12)  1.00E-07
  3.000E-01 8.41856E-15  3.993E-06 ( 8.598E-08, 3.202E-08) ( 1.044E-11, 4.083E-12)  1.00E-07
  3.250E-01 8.35806E-15  4.341E-06 ( 8.564E-08, 3.201E-08) ( 1.126E-11, 4.420E-12)  1.00E-07
  3.500E-01 8.29354E-15  4.692E-06 ( 8.527E-08, 3.199E-08) ( 1.207E-11, 4.758E-12)  1.00E-07
  3.750E-01 8.22518E-15  5.048E-06 ( 8.487E-08, 3.197E-08) ( 1.288E-11, 5.094E-12)  1.00E-07
  4.000E-01 8.15314E-15  5.408E-06 ( 8.445E-08, 3.195E-08) ( 1.367E-11, 5.431E-12)  1.00E-07
  4.250E-01 8.07761E-15  5.773E-06 ( 8.402E-08, 3.192E-08) ( 1.444E-11, 5.766E-12)  1.00E-07
  4.500E-01 7.99878E-15  6.142E-06 ( 8.355E-08, 3.190E-08) ( 1.521E-11, 6.101E-12)  1.00E-07
  4.750E-01 7.91685E-15  6.516E-06 ( 8.307E-08, 3.187E-08) ( 1.596E-11, 6.435E-12)  1.00E-07
  5.000E-01 7.83200E-15  6.895E-06 ( 8.257E-08, 3.185E-08) ( 1.670E-11, 6.768E-12)  1.00E-07
  5.250E-01 7.74445E-15  7.280E-06 ( 8.205E-08, 3.182E-08) ( 1.742E-11, 7.100E-12)  1.00E-07
  5.500E-01 7.65438E-15  7.671E-06 ( 8.151E-08, 3.179E-08) ( 1.813E-11, 7.431E-12)  1.00E-07
  5.750E-01 7.56200E-15  8.067E-06 ( 8.095E-08, 3.176E-08) ( 1.883E-11, 7.762E-12)  1.00E-07
  6.000E-01 7.46750E-15  8.470E-06 ( 8.038E-08, 3.173E-08) ( 1.950E-11, 8.091E-12)  1.00E-07
  6.250E-01 7.37109E-15  8.880E-06 ( 7.979E-08, 3.169E-08) ( 2.017E-11, 8.420E-12)  1.00E-07
  6.500E-01 7.27295E-15  9.296E-06 ( 7.919E-08, 3.166E-08) ( 2.081E-11, 8.748E-12)  1.00E-07
  6.750E-01 7.17327E-15  9.719E-06 ( 7.857E-08, 3.162E-08) ( 2.144E-11, 9.074E-12)  1.00E-07
  7.000E-01 7.07225E-15  1.015E-05 ( 7.794E-08, 3.158E-08) ( 2.206E-11, 9.399E-12)  1.00E-07
  7.250E-01 6.97007E-15  1.059E-05 ( 7.730E-08, 3.155E-08) ( 2.266E-11, 9.724E-12)  1.00E-07
  7.500E-01 6.86690E-15  1.103E-05 ( 7.664E-08, 3.151E-08) ( 2.324E-11, 1.005E-11)  1.00E-07
  7.750E-01 6.76292E-15  1.148E-05 ( 7.598E-08, 3.147E-08) ( 2.380E-11, 1.037E-11)  1.00E-07
  8.000E-01 6.65829E-15  1.195E-05 ( 7.531E-08, 3.142E-08) ( 2.435E-11, 1.069E-11)  1.00E-07
  8.250E-01 6.55318E-15  1.241E-05 ( 7.462E-08, 3.138E-08) ( 2.488E-11, 1.101E-11)  1.00E-07
  8.500E-01 6.44774E-15  1.289E-05 ( 7.393E-08, 3.134E-08) ( 2.540E-11, 1.133E-11)  1.00E-07
  8.750E-01 6.34211E-15  1.338E-05 ( 7.323E-08, 3.129E-08) ( 2.589E-11, 1.164E-11)  1.00E-07
  9.000E-01 6.23644E-15  1.387E-05 ( 7.253E-08, 3.124E-08) ( 2.638E-11, 1.196E-11)  1.00E-07
  9.250E-01 6.13086E-15  1.438E-05 ( 7.182E-08, 3.119E-08) ( 2.684E-11, 1.227E-11)  1.00E-07
  9.500E-01 6.02551E-15  1.489E-05 ( 7.110E-08, 3.115E-08) ( 2.729E-11, 1.258E-11)  1.00E-07
  9.750E-01 5.92049E-15  1.541E-05 ( 7.038E-08, 3.110E-08) ( 2.772E-11, 1.290E-11)  1.00E-07
  1.000E+00 5.81592E-15  1.595E-05 ( 6.966E-08, 3.104E-08) ( 2.814E-11, 1.321E-11)  1.00E-07
  1.100E+00 5.40416E-15  1.817E-05 ( 6.674E-08, 3.083E-08) ( 2.964E-11, 1.443E-11)  1.00E-07
  1.200E+00 5.00682E-15  2.057E-05 ( 6.380E-08, 3.059E-08) ( 3.090E-11, 1.562E-11)  1.00E-07
  1.300E+00 4.62796E-15  2.314E-05 ( 6.089E-08, 3.034E-08) ( 3.193E-11, 1.679E-11)  1.00E-07
