 #  Scattering field.
 #  All quantities in atomic units (a.u.), unless otherwise indicated.
 #  Z =  14, NELEC =  14,   projectile: electron
 #  Kinetic energy = 9.18733E+02 a.u. = 2.50000E+04 eV
 #
 #   i       r           r*V         r*Vst        r*Vex       r*Vpol       r*Wabs        rho_e
 #------------------------------------------------------------------------------------------------
     1  0.00000E+00 -0.00000E+00 -0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  3.17263E+08
     2  1.50199E-07 -4.43622E-02 -4.38569E-02 -5.05255E-04  0.00000E+00  0.00000E+00  3.17263E+08
     3  3.04072E-07 -8.92941E-02 -8.87860E-02 -5.08159E-04  0.00000E+00  0.00000E+00  1.56715E+08
     4  4.61705E-07 -1.35321E-01 -1.34812E-01 -5.09145E-04  0.00000E+00  0.00000E+00  1.03210E+08
     5  6.23190E-07 -1.82471E-01 -1.81961E-01 -5.09644E-04  0.00000E+00  0.00000E+00  7.64649E+07
     6  7.88622E-07 -2.30770E-01 -2.30260E-01 -5.09949E-04  0.00000E+00  0.00000E+00  6.04245E+07
     7  9.58096E-07 -2.80246E-01 -2.79736E-01 -5.10158E-04  0.00000E+00  0.00000E+00  4.97360E+07
     8  1.13171E-06 -3.30927E-01 -3.30417E-01 -5.10313E-04  0.00000E+00  0.00000E+00  4.21059E+07
     9  1.30957E-06 -3.82842E-01 -3.82332E-01 -5.10435E-04  0.00000E+00  0.00000E+00  3.63871E+07
    10  1.49178E-06 -4.36020E-01 -4.35509E-01 -5.10537E-04  0.00000E+00  0.00000E+00  3.19427E+07
    11  1.67844E-06 -4.90489E-01 -4.89979E-01 -5.10625E-04  0.00000E+00  0.00000E+00  2.83903E+07
    12  1.86965E-06 -5.46281E-01 -5.45771E-01 -5.10705E-04  0.00000E+00  0.00000E+00  2.54865E+07
    13  2.06555E-06 -6.03427E-01 -6.02916E-01 -5.10780E-04  0.00000E+00  0.00000E+00  2.30693E+07
    14  2.26623E-06 -6.61958E-01 -6.61447E-01 -5.10851E-04  0.00000E+00  0.00000E+00  2.10264E+07
    15  2.47181E-06 -7.21905E-01 -7.21394E-01 -5.10922E-04  0.00000E+00  0.00000E+00  1.92775E+07
    16  2.68242E-06 -7.83303E-01 -7.82792E-01 -5.10993E-04  0.00000E+00  0.00000E+00  1.77639E+07
    17  2.89818E-06 -8.46183E-01 -8.45672E-01 -5.11064E-04  0.00000E+00  0.00000E+00  1.64414E+07
    18  3.11920E-06 -9.10580E-01 -9.10069E-01 -5.11138E-04  0.00000E+00  0.00000E+00  1.52763E+07
    19  3.34563E-06 -9.76529E-01 -9.76018E-01 -5.11215E-04  0.00000E+00  0.00000E+00  1.42423E+07
    20  3.57759E-06 -1.04406E+00 -1.04355E+00 -5.11296E-04  0.00000E+00  0.00000E+00  1.33188E+07
    21  3.81523E-06 -1.11322E+00 -1.11271E+00 -5.11381E-04  0.00000E+00  0.00000E+00  1.24892E+07
    22  4.05867E-06 -1.18404E+00 -1.18353E+00 -5.11472E-04  0.00000E+00  0.00000E+00  1.17400E+07
    23  4.30805E-06 -1.25655E+00 -1.25604E+00 -5.11568E-04  0.00000E+00  0.00000E+00  1.10604E+07
    24  4.56354E-06 -1.33079E+00 -1.33028E+00 -5.11670E-04  0.00000E+00  0.00000E+00  1.04411E+07
    25  4.82526E-06 -1.40681E+00 -1.40630E+00 -5.11779E-04  0.00000E+00  0.00000E+00  9.87473E+06
    26  5.09338E-06 -1.48463E+00 -1.48412E+00 -5.11895E-04  0.00000E+00  0.00000E+00  9.35487E+06
    27  5.36806E-06 -1.56431E+00 -1.56379E+00 -5.12019E-04  0.00000E+00  0.00000E+00  8.87614E+06
    28  5.64944E-06 -1.64587E+00 -1.64535E+00 -5.12152E-04  0.00000E+00  0.00000E+00  8.43399E+06
    29  5.93771E-06 -1.72936E+00 -1.72884E+00 -5.12294E-04  0.00000E+00  0.00000E+00  8.02449E+06
    30  6.23301E-06 -1.81481E+00 -1.81430E+00 -5.12447E-04  0.00000E+00  0.00000E+00  7.64426E+06
    31  6.53554E-06 -1.90228E+00 -1.90177E+00 -5.12609E-04  0.00000E+00  0.00000E+00  7.29037E+06
