 #  Scattering amplitudes (in cm)      MU=(1-cos(TH))/2
 #  Z =   8,   projectile: electron
 #  Kinetic energy = 2.50000E+04 eV
 #
 # TH (deg)      MU          Re(F)        Im(F)        Re(G)        Im(G)
 #--------------------------------------------------------------------------
  6.900E+00  3.62133E-03  2.42465E-09  9.36747E-10  6.94073E-12  2.68282E-12
  7.000E+00  3.72692E-03  2.35725E-09  9.23595E-10  6.84810E-12  2.68397E-12
  7.100E+00  3.83403E-03  2.29244E-09  9.10670E-10  6.75746E-12  2.68470E-12
  7.200E+00  3.94265E-03  2.23010E-09  8.97969E-10  6.66878E-12  2.68503E-12
  7.300E+00  4.05278E-03  2.17013E-09  8.85490E-10  6.58202E-12  2.68497E-12
  7.400E+00  4.16442E-03  2.11241E-09  8.73230E-10  6.49715E-12  2.68456E-12
  7.500E+00  4.27757E-03  2.05685E-09  8.61187E-10  6.41413E-12  2.68379E-12
  7.600E+00  4.39223E-03  2.00333E-09  8.49359E-10  6.33293E-12  2.68271E-12
  7.700E+00  4.50840E-03  1.95178E-09  8.37741E-10  6.25350E-12  2.68131E-12
  7.800E+00  4.62608E-03  1.90211E-09  8.26332E-10  6.17582E-12  2.67963E-12
  7.900E+00  4.74527E-03  1.85422E-09  8.15129E-10  6.09983E-12  2.67767E-12
  8.000E+00  4.86597E-03  1.80805E-09  8.04128E-10  6.02551E-12  2.67545E-12
  8.100E+00  4.98817E-03  1.76352E-09  7.93326E-10  5.95280E-12  2.67298E-12
  8.200E+00  5.11188E-03  1.72055E-09  7.82721E-10  5.88169E-12  2.67029E-12
  8.300E+00  5.23711E-03  1.67907E-09  7.72309E-10  5.81211E-12  2.66737E-12
  8.400E+00  5.36383E-03  1.63903E-09  7.62086E-10  5.74405E-12  2.66425E-12
  8.500E+00  5.49207E-03  1.60036E-09  7.52051E-10  5.67745E-12  2.66094E-12
  8.600E+00  5.62181E-03  1.56300E-09  7.42198E-10  5.61228E-12  2.65745E-12
  8.700E+00  5.75306E-03  1.52690E-09  7.32526E-10  5.54851E-12  2.65378E-12
