 #  Scattering amplitudes (in cm)      MU=(1-cos(TH))/2
 #  Z =   6,   projectile: electron
 #  Kinetic energy = 2.50000E+04 eV
 #
 # TH (deg)      MU          Re(F)        Im(F)        Re(G)        Im(G)
 #--------------------------------------------------------------------------
  5.600E+00  2.38630E-03  2.80435E-09  7.75175E-10  6.46636E-12  1.78638E-12
  5.700E+00  2.47222E-03  2.71732E-09  7.62668E-10  6.37914E-12  1.78914E-12
  5.800E+00  2.55965E-03  2.63412E-09  7.50423E-10  6.29386E-12  1.79150E-12
  5.900E+00  2.64859E-03  2.55454E-09  7.38437E-10  6.21049E-12  1.79347E-12
  6.000E+00  2.73905E-03  2.47840E-09  7.26705E-10  6.12901E-12  1.79509E-12
  6.100E+00  2.83103E-03  2.40549E-09  7.15221E-10  6.04939E-12  1.79636E-12
  6.200E+00  2.92452E-03  2.33566E-09  7.03981E-10  5.97157E-12  1.79731E-12
  6.300E+00  3.01952E-03  2.26874E-09  6.92980E-10  5.89550E-12  1.79796E-12
  6.400E+00  3.11604E-03  2.20456E-09  6.82213E-10  5.82112E-12  1.79831E-12
  6.500E+00  3.21407E-03  2.14297E-09  6.71675E-10  5.74837E-12  1.79839E-12
  6.600E+00  3.31362E-03  2.08385E-09  6.61361E-10  5.67719E-12  1.79820E-12
  6.700E+00  3.41468E-03  2.02706E-09  6.51266E-10  5.60753E-12  1.79778E-12
  6.800E+00  3.51725E-03  1.97247E-09  6.41385E-10  5.53935E-12  1.79712E-12
  6.900E+00  3.62133E-03  1.91998E-09  6.31714E-10  5.47260E-12  1.79624E-12
  7.000E+00  3.72692E-03  1.86949E-09  6.22248E-10  5.40725E-12  1.79515E-12
  7.100E+00  3.83403E-03  1.82090E-09  6.12981E-10  5.34327E-12  1.79386E-12
  7.200E+00  3.94265E-03  1.77413E-09  6.03910E-10  5.28065E-12  1.79239E-12
  7.300E+00  4.05278E-03  1.72908E-09  5.95029E-10  5.21935E-12  1.79074E-12
  7.400E+00  4.16442E-03  1.68568E-09  5.86334E-10  5.15935E-12  1.78893E-12
  7.500E+00  4.27757E-03  1.64385E-09  5.77821E-10  5.10061E-12  1.78695E-12
  7.600E+00  4.39223E-03  1.60353E-09  5.69486E-10  5.04310E-12  1.78483E-12
  7.700E+00  4.50840E-03  1.56463E-09  5.61323E-10  4.98677E-12  1.78257E-12
  7.800E+00  4.62608E-03  1.52709E-09  5.53329E-10  4.93159E-12  1.78018E-12
  7.900E+00  4.74527E-03  1.49086E-09  5.45500E-10  4.87750E-12  1.77766E-12
  8.000E+00  4.86597E-03  1.45585E-09  5.37832E-10  4.82448E-12  1.77503E-12
  8.100E+00  4.98817E-03  1.42203E-09  5.30320E-10  4.77249E-12  1.77228E-12
  8.200E+00  5.11188E-03  1.38934E-09  5.22961E-10  4.72149E-12  1.76943E-12
  8.300E+00  5.23711E-03  1.35772E-09  5.15752E-10  4.67146E-12  1.76648E-12
  8.400E+00  5.36383E-03  1.32714E-09  5.08688E-10  4.62239E-12  1.76344E-12
  8.500E+00  5.49207E-03  1.29755E-09  5.01766E-10  4.57425E-12  1.76031E-12
  8.600E+00  5.62181E-03  1.26891E-09  4.94982E-10  4.52703E-12  1.75710E-12
  8.700E+00  5.75306E-03  1.24118E-09  4.88333E-10  4.48071E-12  1.75381E-12
  8.800E+00  5.88581E-03  1.21433E-09  4.81816E-10  4.43527E-12  1.75045E-12
  8.900E+00  6.02007E-03  1.18832E-09  4.75428E-10  4.39069E-12  1.74702E-12
  9.000E+00  6.15583E-03  1.16312E-09  4.69165E-10  4.34694E-12  1.74353E-12
  9.100E+00  6.29310E-03  1.13869E-09  4.63024E-10  4.30400E-12  1.73997E-12
  9.200E+00  6.43187E-03  1.11500E-09  4.57002E-10  4.26183E-12  1.73636E-12
  9.300E+00  6.57214E-03  1.09202E-09  4.51097E-10  4.22040E-12  1.73270E-12
  9.400E+00  6.71392E-03  1.06973E-09  4.45306E-10  4.17971E-12  1.72898E-12
  9.500E+00  6.85720E-03  1.04808E-09  4.39625E-10  4.13972E-12  1.72522E-12
  9.600E+00  7.00198E-03  1.02707E-09  4.34052E-10  4.10041E-12  1.72142E-12
  9.700E+00  7.14827E-03  1.00666E-09  4.28585E-10  4.06178E-12  1.71758E-12
  9.800E+00  7.29605E-03  9.86837E-10  4.23221E-10  4.02380E-12  1.71370E-12
  9.900E+00  7.44534E-03  9.67574E-10  4.17957E-10  3.98648E-12  1.70978E-12
  1.000E+01  7.59612E-03  9.48853E-10  4.12792E-10  3.94979E-12  1.70584E-12
  1.025E+01  7.97965E-03  9.04300E-10  4.00291E-10  3.86079E-12  1.69584E-12
  1.050E+01  8.37255E-03  8.62734E-10  3.88355E-10  3.77546E-12  1.68570E-12
  1.075E+01  8.77480E-03  8.23890E-10  3.76950E-10  3.69353E-12  1.67543E-12
  1.100E+01  9.18641E-03  7.87529E-10  3.66045E-10  3.61475E-12  1.66507E-12
  1.125E+01  9.60736E-03  7.53443E-10  3.55613E-10  3.53898E-12  1.65463E-12
  1.150E+01  1.00376E-02  7.21457E-10  3.45626E-10  3.46609E-12  1.64415E-12
  1.175E+01  1.04773E-02  6.91409E-10  3.36061E-10  3.39595E-12  1.63363E-12
  1.200E+01  1.09262E-02  6.63145E-10  3.26894E-10  3.32838E-12  1.62309E-12
  1.225E+01  1.13844E-02  6.36523E-10  3.18104E-10  3.26319E-12  1.61255E-12
  1.250E+01  1.18520E-02  6.11415E-10  3.09669E-10  3.20026E-12  1.60201E-12
  1.275E+01  1.23288E-02  5.87713E-10  3.01572E-10  3.13951E-12  1.59150E-12
  1.300E+01  1.28150E-02  5.65319E-10  2.93794E-10  3.08087E-12  1.58102E-12
  1.325E+01  1.33104E-02  5.44143E-10  2.86320E-10  3.02422E-12  1.57058E-12
  1.350E+01  1.38150E-02  5.24094E-10  2.79133E-10  2.96941E-12  1.56018E-12
