 #
 # Subroutine ELSEPA. Elastic scattering of electrons and positrons
 #                    by neutral atoms and positive ions
 #
 # Projectile: electron
 # Kinetic energy = 6.00000E+01 eV = 2.20496E+00 a.u.
 #
 #  ***  WARNING: Energy is too low.
 #                The reliability of the results is questionable.
 #
 # Element: Hg,  Z =  80,  atomic weight = 2.00590E+02 g/mol
 #
 # Nuclear model: Fermi distribution
 #                Average radius = 6.26355E-13 cm
 #                Skin thickness = 5.46000E-14 cm
 #
 # Number of electrons = 80
 #
 # Electron density: Read from file z_080.den   
 #                   Number of data points =  763
 #                   Volume integral = 8.00000E+01
 #
 # Thomas-Fermi exchange potential
 #
 # Correlation-polarization potential (LDA):
 #                           Alpha = 5.10000E-24 cm**3
 #                            Bpol = 1.00000E+00
 #
 # Total elastic cross section = 1.06518E-15 cm**2 = 3.80383E+01 a0**2
 # 1st transport cross section = 4.70474E-16 cm**2 = 1.68009E+01 a0**2
 # 2nd transport cross section = 5.81442E-16 cm**2 = 2.07637E+01 a0**2
 #
 #
 # Differential cross section:                       MU=(1-COS(THETA))/2
 #
 #  THETA        MU          DCS          DCS        Sherman      error
 #  (deg)                 (cm**2/sr)   (a0**2/sr)    function
 #----------------------------------------------------------------------
  0.000E+00  0.00000E+00  3.79567E-15  1.35546E+02  0.00000E+00  1.0E-07
  1.000E-04  7.61557E-13  3.79567E-15  1.35546E+02 -6.12381E-08  1.0E-07
  1.250E-04  1.18994E-12  3.79567E-15  1.35546E+02 -7.65476E-08  1.0E-07
  1.500E-04  1.71346E-12  3.79567E-15  1.35546E+02 -9.18571E-08  1.0E-07
  1.750E-04  2.33225E-12  3.79567E-15  1.35546E+02 -1.07167E-07  1.0E-07
  2.000E-04  3.04617E-12  3.79567E-15  1.35546E+02 -1.22476E-07  1.0E-07
  2.250E-04  3.85530E-12  3.79567E-15  1.35546E+02 -1.37786E-07  1.0E-07
  2.500E-04  4.75964E-12  3.79567E-15  1.35546E+02 -1.53095E-07  1.0E-07
  2.750E-04  5.75917E-12  3.79567E-15  1.35546E+02 -1.68405E-07  1.0E-07
  3.000E-04  6.85391E-12  3.79567E-15  1.35546E+02 -1.83714E-07  1.0E-07
  3.250E-04  8.04379E-12  3.79567E-15  1.35546E+02 -1.99024E-07  1.0E-07
  3.500E-04  9.32893E-12  3.79567E-15  1.35546E+02 -2.14333E-07  1.0E-07
  3.750E-04  1.07092E-11  3.79567E-15  1.35546E+02 -2.29643E-07  1.0E-07
  4.000E-04  1.21847E-11  3.79567E-15  1.35546E+02 -2.44952E-07  1.0E-07
  4.250E-04  1.37554E-11  3.79567E-15  1.35546E+02 -2.60262E-07  1.0E-07
  4.500E-04  1.54213E-11  3.79567E-15  1.35546E+02 -2.75571E-07  1.0E-07
  4.750E-04  1.71823E-11  3.79567E-15  1.35546E+02 -2.90881E-07  1.0E-07
  5.000E-04  1.90386E-11  3.79567E-15  1.35546E+02 -3.06190E-07  1.0E-07
  5.250E-04  2.09900E-11  3.79567E-15  1.35546E+02 -3.21500E-07  1.0E-07
  5.500E-04  2.30367E-11  3.79567E-15  1.35546E+02 -3.36809E-07  1.0E-07
  5.750E-04  2.51785E-11  3.79567E-15  1.35546E+02 -3.52119E-07  1.0E-07
  6.000E-04  2.74156E-11  3.79567E-15  1.35546E+02 -3.67428E-07  1.0E-07
  6.250E-04  2.97478E-11  3.79567E-15  1.35546E+02 -3.82738E-07  1.0E-07
  6.500E-04  3.21752E-11  3.79567E-15  1.35546E+02 -3.98047E-07  1.0E-07
  6.750E-04  3.46979E-11  3.79567E-15  1.35546E+02 -4.13357E-07  1.0E-07
  7.000E-04  3.73157E-11  3.79567E-15  1.35546E+02 -4.28666E-07  1.0E-07
  7.250E-04  4.00286E-11  3.79567E-15  1.35546E+02 -4.43976E-07  1.0E-07
  7.500E-04  4.28368E-11  3.79567E-15  1.35546E+02 -4.59285E-07  1.0E-07
  7.750E-04  4.57402E-11  3.79567E-15  1.35546E+02 -4.74595E-07  1.0E-07
  8.000E-04  4.87388E-11  3.79567E-15  1.35546E+02 -4.89904E-07  1.0E-07
  8.250E-04  5.18325E-11  3.79567E-15  1.35546E+02 -5.05214E-07  1.0E-07
  8.500E-04  5.50215E-11  3.79567E-15  1.35546E+02 -5.20523E-07  1.0E-07
  8.750E-04  5.83057E-11  3.79567E-15  1.35546E+02 -5.35833E-07  1.0E-07
  9.000E-04  6.16850E-11  3.79567E-15  1.35546E+02 -5.51142E-07  1.0E-07
  9.250E-04  6.51595E-11  3.79567E-15  1.35546E+02 -5.66452E-07  1.0E-07
  9.500E-04  6.87293E-11  3.79567E-15  1.35546E+02 -5.81762E-07  1.0E-07
  9.750E-04  7.23943E-11  3.79567E-15  1.35546E+02 -5.97071E-07  1.0E-07
  1.000E-03  7.61544E-11  3.79567E-15  1.35546E+02 -6.12381E-07  1.0E-07
  1.250E-03  1.18991E-10  3.79567E-15  1.35546E+02 -7.65476E-07  1.0E-07
  1.500E-03  1.71347E-10  3.79567E-15  1.35546E+02 -9.18571E-07  1.0E-07
  1.750E-03  2.33223E-10  3.79567E-15  1.35546E+02 -1.07167E-06  1.0E-07
  2.000E-03  3.04617E-10  3.79567E-15  1.35546E+02 -1.22476E-06  1.0E-07
  2.250E-03  3.85531E-10  3.79567E-15  1.35546E+02 -1.37786E-06  1.0E-07
  2.500E-03  4.75965E-10  3.79567E-15  1.35546E+02 -1.53095E-06  1.0E-07
  2.750E-03  5.75917E-10  3.79566E-15  1.35546E+02 -1.68405E-06  1.0E-07
  3.000E-03  6.85389E-10  3.79566E-15  1.35546E+02 -1.83714E-06  1.0E-07
  3.250E-03  8.04380E-10  3.79566E-15  1.35546E+02 -1.99024E-06  1.0E-07
  3.500E-03  9.32891E-10  3.79566E-15  1.35546E+02 -2.14333E-06  1.0E-07
  3.750E-03  1.07092E-09  3.79566E-15  1.35546E+02 -2.29643E-06  1.0E-07
  4.000E-03  1.21847E-09  3.79566E-15  1.35546E+02 -2.44952E-06  1.0E-07
  4.250E-03  1.37554E-09  3.79566E-15  1.35546E+02 -2.60262E-06  1.0E-07
  4.500E-03  1.54213E-09  3.79566E-15  1.35546E+02 -2.75571E-06  1.0E-07
  4.750E-03  1.71823E-09  3.79566E-15  1.35546E+02 -2.90881E-06  1.0E-07
  5.000E-03  1.90386E-09  3.79566E-15  1.35546E+02 -3.06190E-06  1.0E-07
  5.250E-03  2.09900E-09  3.79566E-15  1.35546E+02 -3.21500E-06  1.0E-07
  5.500E-03  2.30367E-09  3.79566E-15  1.35545E+02 -3.36810E-06  1.0E-07
  5.750E-03  2.51785E-09  3.79566E-15  1.35545E+02 -3.52119E-06  1.0E-07
  6.000E-03  2.74156E-09  3.79566E-15  1.35545E+02 -3.67429E-06  1.0E-07
  6.250E-03  2.97478E-09  3.79566E-15  1.35545E+02 -3.82738E-06  1.0E-07
  6.500E-03  3.21752E-09  3.79566E-15  1.35545E+02 -3.98048E-06  1.0E-07
  6.750E-03  3.46978E-09  3.79566E-15  1.35545E+02 -4.13357E-06  1.0E-07
  7.000E-03  3.73156E-09  3.79566E-15  1.35545E+02 -4.28667E-06  1.0E-07
  7.250E-03  4.00286E-09  3.79566E-15  1.35545E+02 -4.43976E-06  1.0E-07
  7.500E-03  4.28368E-09  3.79565E-15  1.35545E+02 -4.59286E-06  1.0E-07
  7.750E-03  4.57402E-09  3.79565E-15  1.35545E+02 -4.74596E-06  1.0E-07
  8.000E-03  4.87388E-09  3.79565E-15  1.35545E+02 -4.89905E-06  1.0E-07
  8.250E-03  5.18326E-09  3.79565E-15  1.35545E+02 -5.05215E-06  1.0E-07
  8.500E-03  5.50215E-09  3.79565E-15  1.35545E+02 -5.20524E-06  1.0E-07
  8.750E-03  5.83057E-09  3.79565E-15  1.35545E+02 -5.35834E-06  1.0E-07
  9.000E-03  6.16850E-09  3.79565E-15  1.35545E+02 -5.51144E-06  1.0E-07
  9.250E-03  6.51596E-09  3.79565E-15  1.35545E+02 -5.66453E-06  1.0E-07
  9.500E-03  6.87293E-09  3.79565E-15  1.35545E+02 -5.81763E-06  1.0E-07
  9.750E-03  7.23942E-09  3.79565E-15  1.35545E+02 -5.97072E-06  1.0E-07
  1.000E-02  7.61544E-09  3.79564E-15  1.35545E+02 -6.12382E-06  1.0E-07
  1.250E-02  1.18991E-08  3.79563E-15  1.35545E+02 -7.65479E-06  1.0E-07
  1.500E-02  1.71347E-08  3.79562E-15  1.35544E+02 -9.18576E-06  1.0E-07
  1.750E-02  2.33223E-08  3.79560E-15  1.35543E+02 -1.07167E-05  1.0E-07
  2.000E-02  3.04617E-08  3.79558E-15  1.35543E+02 -1.22477E-05  1.0E-07
  2.250E-02  3.85531E-08  3.79556E-15  1.35542E+02 -1.37787E-05  1.0E-07
  2.500E-02  4.75965E-08  3.79553E-15  1.35541E+02 -1.53098E-05  1.0E-07
  2.750E-02  5.75917E-08  3.79550E-15  1.35540E+02 -1.68408E-05  1.0E-07
  3.000E-02  6.85389E-08  3.79547E-15  1.35539E+02 -1.83718E-05  1.0E-07
  3.250E-02  8.04380E-08  3.79544E-15  1.35538E+02 -1.99029E-05  1.0E-07
  3.500E-02  9.32891E-08  3.79540E-15  1.35536E+02 -2.14340E-05  1.0E-07
