 #  Total cross section table (last run of 'elscata').
 #
 #  Z =  80,   projectile: electron
 #
 #   Energy         ECS         TCS1         TCS2         ABSCS      error
 #    (eV)        (cm**2)      (cm**2)      (cm**2)      (cm**2)
 #--------------------------------------------------------------------------
   1.00000E+01  1.73609E-15  5.32950E-16  6.08960E-16  0.00000E+00  1.0E-07
   1.10000E+01  1.50040E-15  4.70739E-16  4.69664E-16  0.00000E+00  1.0E-07
   1.20000E+01  1.31445E-15  4.28941E-16  3.68329E-16  0.00000E+00  1.0E-07
   1.30000E+01  1.16789E-15  4.01765E-16  2.95661E-16  0.00000E+00  1.0E-07
   1.40000E+01  1.05278E-15  3.85292E-16  2.44904E-16  0.00000E+00  1.0E-07
   1.50000E+01  9.63024E-16  3.76823E-16  2.11087E-16  0.00000E+00  1.0E-07
   1.60000E+01  8.93844E-16  3.74464E-16  1.90516E-16  0.00000E+00  1.0E-07
   1.70000E+01  8.41480E-16  3.76855E-16  1.80404E-16  0.00000E+00  1.0E-07
   1.80000E+01  8.02929E-16  3.82986E-16  1.78623E-16  0.00000E+00  1.0E-07
   1.90000E+01  7.75763E-16  3.92080E-16  1.83512E-16  0.00000E+00  1.0E-07
   2.00000E+01  7.57994E-16  4.03509E-16  1.93754E-16  0.00000E+00  1.0E-07
   2.50000E+01  7.60501E-16  4.79081E-16  2.92944E-16  0.00000E+00  1.0E-07
   3.00000E+01  8.32576E-16  5.52742E-16  4.16038E-16  0.00000E+00  1.0E-07
   3.50000E+01  9.12349E-16  5.97375E-16  5.17824E-16  0.00000E+00  1.0E-07
   4.00000E+01  9.76395E-16  6.07391E-16  5.82420E-16  0.00000E+00  1.0E-07
   4.50000E+01  1.02030E-15  5.90176E-16  6.12042E-16  0.00000E+00  1.0E-07
   5.00000E+01  1.04677E-15  5.56210E-16  6.15738E-16  0.00000E+00  1.0E-07
   6.00000E+01  1.06518E-15  4.70474E-16  5.81442E-16  0.00000E+00  1.0E-07
   7.00000E+01  1.06059E-15  3.89423E-16  5.29898E-16  0.00000E+00  1.0E-07
   8.00000E+01  1.04757E-15  3.23751E-16  4.80047E-16  0.00000E+00  1.0E-07
   9.00000E+01  1.03162E-15  2.72880E-16  4.35775E-16  0.00000E+00  1.8E-07
   1.00000E+02  1.01384E-15  2.33735E-16  3.96883E-16  0.00000E+00  1.7E-05
   1.50000E+02  9.03899E-16  1.35217E-16  2.62032E-16  0.00000E+00  1.7E-05
   2.00000E+02  7.80188E-16  1.07100E-16  1.99542E-16  0.00000E+00  1.2E-06
   2.50000E+02  6.71989E-16  1.01440E-16  1.75121E-16  0.00000E+00  6.3E-07
   3.00000E+02  5.87727E-16  1.01757E-16  1.63575E-16  0.00000E+00  2.3E-06
   3.50000E+02  5.24058E-16  1.02591E-16  1.54641E-16  0.00000E+00  2.8E-06
   4.00000E+02  4.75666E-16  1.02531E-16  1.45598E-16  0.00000E+00  1.6E-06
   4.50000E+02  4.38201E-16  1.01441E-16  1.36203E-16  0.00000E+00  7.6E-06
   5.00000E+02  4.08555E-16  9.95254E-17  1.26795E-16  0.00000E+00  1.4E-06
   6.00000E+02  3.64767E-16  9.41724E-17  1.09201E-16  0.00000E+00  2.7E-06
   7.00000E+02  3.33802E-16  8.79114E-17  9.42501E-17  0.00000E+00  1.3E-06
   8.00000E+02  3.10075E-16  8.15522E-17  8.20762E-17  0.00000E+00  2.9E-06
   9.00000E+02  2.90958E-16  7.55181E-17  7.23447E-17  0.00000E+00  2.9E-06
   1.00000E+03  2.75428E-16  6.99514E-17  6.46079E-17  0.00000E+00  1.6E-06
   1.50000E+03  2.24939E-16  4.91061E-17  4.30547E-17  0.00000E+00  1.7E-04
   2.00000E+03  1.95000E-16  3.64883E-17  3.35196E-17  0.00000E+00  2.7E-04
   2.50000E+03  1.74306E-16  2.83956E-17  2.78954E-17  0.00000E+00  1.8E-04
   3.00000E+03  1.58886E-16  2.28816E-17  2.39787E-17  0.00000E+00  2.0E-04
   3.50000E+03  1.46822E-16  1.89363E-17  2.10087E-17  0.00000E+00  1.9E-04
   4.00000E+03  1.37044E-16  1.60019E-17  1.86499E-17  0.00000E+00  2.0E-04
   4.50000E+03  1.28903E-16  1.37508E-17  1.67226E-17  0.00000E+00  2.8E-04
   5.00000E+03  1.21983E-16  1.19796E-17  1.51166E-17  0.00000E+00  9.0E-04
   6.00000E+03  1.10761E-16  9.39312E-18  1.25959E-17  0.00000E+00  9.7E-04
   7.00000E+03  1.01969E-16  7.61556E-18  1.07148E-17  0.00000E+00  6.8E-04
   8.00000E+03  9.48351E-17  6.33258E-18  9.26422E-18  0.00000E+00  1.2E-03
   9.00000E+03  8.88966E-17  5.37107E-18  8.11668E-18  0.00000E+00  1.5E-03
   1.00000E+04  8.38543E-17  4.62872E-18  7.18978E-18  0.00000E+00  1.6E-03
   1.10000E+04  7.90611E-17  4.04154E-18  6.42793E-18  0.00000E+00  1.0E-07
   1.20000E+04  7.53165E-17  3.56777E-18  5.79270E-18  0.00000E+00  1.0E-07
   1.30000E+04  7.20051E-17  3.17898E-18  5.25625E-18  0.00000E+00  1.0E-07
   1.40000E+04  6.90503E-17  2.85534E-18  4.79824E-18  0.00000E+00  1.0E-07
   1.50000E+04  6.63934E-17  2.58255E-18  4.40345E-18  0.00000E+00  1.0E-07
   1.60000E+04  6.39881E-17  2.35014E-18  4.06025E-18  0.00000E+00  1.0E-07
   1.70000E+04  6.17977E-17  2.15023E-18  3.75964E-18  0.00000E+00  1.0E-07
   1.80000E+04  5.97925E-17  1.97682E-18  3.49456E-18  0.00000E+00  1.0E-07
   1.90000E+04  5.79482E-17  1.82527E-18  3.25936E-18  0.00000E+00  1.0E-07
   2.00000E+04  5.62448E-17  1.69190E-18  3.04954E-18  0.00000E+00  1.0E-07
   2.10000E+04  5.46654E-17  1.57383E-18  2.86139E-18  0.00000E+00  1.0E-07
   2.20000E+04  5.31961E-17  1.46872E-18  2.69191E-18  0.00000E+00  1.0E-07
   2.30000E+04  5.18250E-17  1.37466E-18  2.53860E-18  0.00000E+00  1.0E-07
   2.40000E+04  5.05416E-17  1.29011E-18  2.39937E-18  0.00000E+00  1.0E-07
   2.50000E+04  4.93374E-17  1.21377E-18  2.27247E-18  0.00000E+00  1.0E-07
