 #  Total cross section table (last run of 'elscata').
 #
 #  Z =  80,   projectile: electron
 #
 #   Energy         ECS         TCS1         TCS2         ABSCS      error
 #    (eV)        (cm**2)      (cm**2)      (cm**2)      (cm**2)
 #--------------------------------------------------------------------------
   1.00000E+01  7.58906E-16  9.61946E-16  5.78521E-16  0.00000E+00  1.0E-07
   1.10000E+01  6.62526E-16  8.80257E-16  4.84964E-16  0.00000E+00  1.0E-07
   1.20000E+01  5.96610E-16  8.17495E-16  4.17989E-16  0.00000E+00  1.0E-07
   1.30000E+01  5.52579E-16  7.68538E-16  3.70830E-16  0.00000E+00  1.0E-07
   1.40000E+01  5.24564E-16  7.29935E-16  3.38687E-16  0.00000E+00  1.0E-07
   1.50000E+01  5.08439E-16  6.99259E-16  3.18064E-16  0.00000E+00  1.0E-07
   1.60000E+01  5.01233E-16  6.74743E-16  3.06352E-16  0.00000E+00  1.0E-07
   1.70000E+01  5.00771E-16  6.55066E-16  3.01566E-16  0.00000E+00  1.0E-07
   1.80000E+01  5.05431E-16  6.39216E-16  3.02171E-16  0.00000E+00  1.0E-07
   1.90000E+01  5.13988E-16  6.26399E-16  3.06958E-16  0.00000E+00  1.0E-07
   2.00000E+01  5.25503E-16  6.15988E-16  3.14964E-16  0.00000E+00  1.0E-07
   2.50000E+01  6.06727E-16  5.85196E-16  3.80506E-16  0.00000E+00  1.0E-07
   3.00000E+01  6.98078E-16  5.67223E-16  4.53708E-16  0.00000E+00  1.0E-07
   3.50000E+01  7.80816E-16  5.47169E-16  5.11442E-16  0.00000E+00  1.0E-07
   4.00000E+01  8.47886E-16  5.20560E-16  5.46750E-16  0.00000E+00  1.0E-07
   4.50000E+01  8.97520E-16  4.87819E-16  5.60651E-16  0.00000E+00  1.0E-07
   5.00000E+01  9.30777E-16  4.51288E-16  5.57631E-16  0.00000E+00  1.0E-07
   6.00000E+01  9.58378E-16  3.76702E-16  5.21131E-16  0.00000E+00  1.0E-07
   7.00000E+01  9.52319E-16  3.10397E-16  4.69028E-16  0.00000E+00  1.0E-07
   8.00000E+01  9.29299E-16  2.56644E-16  4.17122E-16  0.00000E+00  1.0E-07
