

  **** PARTIAL WAVE ANALYSIS (DPWA0) ******************************************


  KINETIC ENERGY = 2.50000E+04 eV

      L       PHASE(SPIN UP)     PHASE(SPIN DOWN)
     330      1.65320676E-06      1.65608100E-06  i
     340      1.13949708E-06      1.14147590E-06  i
     350      7.85741444E-07      7.87104463E-07  i
     360      5.42021424E-07      5.42960713E-07  i
     370      3.74036838E-07      3.74684384E-07  i
     380      2.58205142E-07      2.58651740E-07  i
     390      1.78303564E-07      1.78611701E-07  i
     400      1.23166459E-07      1.23379143E-07  i
     410      8.51050556E-08      8.52518872E-08  i
     420      5.88223059E-08      5.89237377E-08  i
     430      4.06673812E-08      4.07374420E-08  i
     440      2.81233549E-08      2.81717723E-08  i
     450      1.94531120E-08      1.94865723E-08  i
     460      1.34590162E-08      1.34821526E-08  i
     470      9.31384636E-09      9.32984103E-09  i
     480      6.44661322E-09      6.45770145E-09  i
     490      4.46285007E-09      4.47051922E-09  i
     500      3.09007849E-09      3.09538842E-09  i
     510      2.14015415E-09      2.14382724E-09  i
     520      1.48228786E-09      1.48482361E-09  i
     530      1.02667875E-09      1.02846105E-09  i


  *** SCATTERING AMPLITUDES AND DIFFERENTIAL CROSS SECTION ***

    ANGLE      DCS       ASYMMETRY    DIRECT AMPLITUDE       SPIN-FLIP AMPLITUDE     ERROR
    (deg)   (cm**2/sr)                      (cm)                    (cm)
  -------------------------------------------------------------------------------------------
  0.000E+00 1.23603E-14  0.000E+00 ( 1.045E-07, 3.796E-08) ( 0.000E+00, 0.000E+00)  1.00E-07
  1.000E-04 1.23603E-14  1.102E-09 ( 1.045E-07, 3.796E-08) ( 4.226E-15, 1.601E-15)  1.00E-07
  1.250E-04 1.23603E-14  1.378E-09 ( 1.045E-07, 3.796E-08) ( 5.283E-15, 2.001E-15)  1.00E-07
  1.500E-04 1.23603E-14  1.653E-09 ( 1.045E-07, 3.796E-08) ( 6.339E-15, 2.401E-15)  1.00E-07
  1.750E-04 1.23603E-14  1.929E-09 ( 1.045E-07, 3.796E-08) ( 7.396E-15, 2.801E-15)  1.00E-07
  2.000E-04 1.23603E-14  2.204E-09 ( 1.045E-07, 3.796E-08) ( 8.452E-15, 3.201E-15)  1.00E-07
  2.250E-04 1.23603E-14  2.480E-09 ( 1.045E-07, 3.796E-08) ( 9.509E-15, 3.601E-15)  1.00E-07
  2.500E-04 1.23603E-14  2.755E-09 ( 1.045E-07, 3.796E-08) ( 1.057E-14, 4.001E-15)  1.00E-07
  2.750E-04 1.23603E-14  3.031E-09 ( 1.045E-07, 3.796E-08) ( 1.162E-14, 4.401E-15)  1.00E-07
  3.000E-04 1.23603E-14  3.306E-09 ( 1.045E-07, 3.796E-08) ( 1.268E-14, 4.802E-15)  1.00E-07
  3.250E-04 1.23603E-14  3.582E-09 ( 1.045E-07, 3.796E-08) ( 1.374E-14, 5.202E-15)  1.00E-07
  3.500E-04 1.23603E-14  3.857E-09 ( 1.045E-07, 3.796E-08) ( 1.479E-14, 5.602E-15)  1.00E-07
  3.750E-04 1.23603E-14  4.133E-09 ( 1.045E-07, 3.796E-08) ( 1.585E-14, 6.002E-15)  1.00E-07
  4.000E-04 1.23603E-14  4.408E-09 ( 1.045E-07, 3.796E-08) ( 1.690E-14, 6.402E-15)  1.00E-07
  4.250E-04 1.23603E-14  4.684E-09 ( 1.045E-07, 3.796E-08) ( 1.796E-14, 6.802E-15)  1.00E-07
  4.500E-04 1.23603E-14  4.959E-09 ( 1.045E-07, 3.796E-08) ( 1.902E-14, 7.202E-15)  1.00E-07
  4.750E-04 1.23603E-14  5.235E-09 ( 1.045E-07, 3.796E-08) ( 2.007E-14, 7.602E-15)  1.00E-07
  5.000E-04 1.23603E-14  5.510E-09 ( 1.045E-07, 3.796E-08) ( 2.113E-14, 8.003E-15)  1.00E-07
  5.250E-04 1.23603E-14  5.786E-09 ( 1.045E-07, 3.796E-08) ( 2.219E-14, 8.403E-15)  1.00E-07
  5.500E-04 1.23603E-14  6.062E-09 ( 1.045E-07, 3.796E-08) ( 2.324E-14, 8.803E-15)  1.00E-07
  5.750E-04 1.23603E-14  6.337E-09 ( 1.045E-07, 3.796E-08) ( 2.430E-14, 9.203E-15)  1.00E-07
  6.000E-04 1.23603E-14  6.613E-09 ( 1.045E-07, 3.796E-08) ( 2.536E-14, 9.603E-15)  1.00E-07
  6.250E-04 1.23603E-14  6.888E-09 ( 1.045E-07, 3.796E-08) ( 2.641E-14, 1.000E-14)  1.00E-07
  6.500E-04 1.23603E-14  7.164E-09 ( 1.045E-07, 3.796E-08) ( 2.747E-14, 1.040E-14)  1.00E-07
  6.750E-04 1.23603E-14  7.439E-09 ( 1.045E-07, 3.796E-08) ( 2.853E-14, 1.080E-14)  1.00E-07
  7.000E-04 1.23603E-14  7.715E-09 ( 1.045E-07, 3.796E-08) ( 2.958E-14, 1.120E-14)  1.00E-07
  7.250E-04 1.23603E-14  7.990E-09 ( 1.045E-07, 3.796E-08) ( 3.064E-14, 1.160E-14)  1.00E-07
  7.500E-04 1.23603E-14  8.266E-09 ( 1.045E-07, 3.796E-08) ( 3.170E-14, 1.200E-14)  1.00E-07
  7.750E-04 1.23603E-14  8.541E-09 ( 1.045E-07, 3.796E-08) ( 3.275E-14, 1.240E-14)  1.00E-07
  8.000E-04 1.23603E-14  8.817E-09 ( 1.045E-07, 3.796E-08) ( 3.381E-14, 1.280E-14)  1.00E-07
  8.250E-04 1.23603E-14  9.092E-09 ( 1.045E-07, 3.796E-08) ( 3.487E-14, 1.320E-14)  1.00E-07
  8.500E-04 1.23603E-14  9.368E-09 ( 1.045E-07, 3.796E-08) ( 3.592E-14, 1.360E-14)  1.00E-07
  8.750E-04 1.23603E-14  9.643E-09 ( 1.045E-07, 3.796E-08) ( 3.698E-14, 1.400E-14)  1.00E-07
  9.000E-04 1.23603E-14  9.919E-09 ( 1.045E-07, 3.796E-08) ( 3.804E-14, 1.440E-14)  1.00E-07
  9.250E-04 1.23603E-14  1.019E-08 ( 1.045E-07, 3.796E-08) ( 3.909E-14, 1.480E-14)  1.00E-07
  9.500E-04 1.23603E-14  1.047E-08 ( 1.045E-07, 3.796E-08) ( 4.015E-14, 1.520E-14)  1.00E-07
  9.750E-04 1.23603E-14  1.075E-08 ( 1.045E-07, 3.796E-08) ( 4.121E-14, 1.560E-14)  1.00E-07
  1.000E-03 1.23603E-14  1.102E-08 ( 1.045E-07, 3.796E-08) ( 4.226E-14, 1.601E-14)  1.00E-07
  1.250E-03 1.23603E-14  1.378E-08 ( 1.045E-07, 3.796E-08) ( 5.283E-14, 2.001E-14)  1.00E-07
  1.500E-03 1.23603E-14  1.653E-08 ( 1.045E-07, 3.796E-08) ( 6.339E-14, 2.401E-14)  1.00E-07
  1.750E-03 1.23603E-14  1.929E-08 ( 1.045E-07, 3.796E-08) ( 7.396E-14, 2.801E-14)  1.00E-07
  2.000E-03 1.23603E-14  2.204E-08 ( 1.045E-07, 3.796E-08) ( 8.452E-14, 3.201E-14)  1.00E-07
  2.250E-03 1.23603E-14  2.480E-08 ( 1.045E-07, 3.796E-08) ( 9.509E-14, 3.601E-14)  1.00E-07
  2.500E-03 1.23603E-14  2.755E-08 ( 1.045E-07, 3.796E-08) ( 1.057E-13, 4.001E-14)  1.00E-07
  2.750E-03 1.23603E-14  3.031E-08 ( 1.045E-07, 3.796E-08) ( 1.162E-13, 4.401E-14)  1.00E-07
  3.000E-03 1.23603E-14  3.306E-08 ( 1.045E-07, 3.796E-08) ( 1.268E-13, 4.802E-14)  1.00E-07
  3.250E-03 1.23603E-14  3.582E-08 ( 1.045E-07, 3.796E-08) ( 1.374E-13, 5.202E-14)  1.00E-07
  3.500E-03 1.23603E-14  3.857E-08 ( 1.045E-07, 3.796E-08) ( 1.479E-13, 5.602E-14)  1.00E-07
  3.750E-03 1.23602E-14  4.133E-08 ( 1.045E-07, 3.796E-08) ( 1.585E-13, 6.002E-14)  1.00E-07
  4.000E-03 1.23602E-14  4.408E-08 ( 1.045E-07, 3.796E-08) ( 1.690E-13, 6.402E-14)  1.00E-07
  4.250E-03 1.23602E-14  4.684E-08 ( 1.045E-07, 3.796E-08) ( 1.796E-13, 6.802E-14)  1.00E-07
  4.500E-03 1.23602E-14  4.959E-08 ( 1.045E-07, 3.796E-08) ( 1.902E-13, 7.202E-14)  1.00E-07
  4.750E-03 1.23602E-14  5.235E-08 ( 1.045E-07, 3.796E-08) ( 2.007E-13, 7.602E-14)  1.00E-07
  5.000E-03 1.23602E-14  5.511E-08 ( 1.045E-07, 3.796E-08) ( 2.113E-13, 8.003E-14)  1.00E-07
  5.250E-03 1.23602E-14  5.786E-08 ( 1.045E-07, 3.796E-08) ( 2.219E-13, 8.403E-14)  1.00E-07
  5.500E-03 1.23601E-14  6.062E-08 ( 1.045E-07, 3.796E-08) ( 2.324E-13, 8.803E-14)  1.00E-07
  5.750E-03 1.23601E-14  6.337E-08 ( 1.045E-07, 3.796E-08) ( 2.430E-13, 9.203E-14)  1.00E-07
  6.000E-03 1.23601E-14  6.613E-08 ( 1.045E-07, 3.796E-08) ( 2.536E-13, 9.603E-14)  1.00E-07
  6.250E-03 1.23601E-14  6.888E-08 ( 1.045E-07, 3.796E-08) ( 2.641E-13, 1.000E-13)  1.00E-07
  6.500E-03 1.23601E-14  7.164E-08 ( 1.045E-07, 3.796E-08) ( 2.747E-13, 1.040E-13)  1.00E-07
  6.750E-03 1.23601E-14  7.439E-08 ( 1.045E-07, 3.796E-08) ( 2.853E-13, 1.080E-13)  1.00E-07
  7.000E-03 1.23600E-14  7.715E-08 ( 1.045E-07, 3.796E-08) ( 2.958E-13, 1.120E-13)  1.00E-07
  7.250E-03 1.23600E-14  7.990E-08 ( 1.045E-07, 3.796E-08) ( 3.064E-13, 1.160E-13)  1.00E-07
  7.500E-03 1.23600E-14  8.266E-08 ( 1.045E-07, 3.796E-08) ( 3.170E-13, 1.200E-13)  1.00E-07
  7.750E-03 1.23600E-14  8.541E-08 ( 1.045E-07, 3.796E-08) ( 3.275E-13, 1.240E-13)  1.00E-07
  8.000E-03 1.23599E-14  8.817E-08 ( 1.045E-07, 3.796E-08) ( 3.381E-13, 1.280E-13)  1.00E-07
  8.250E-03 1.23599E-14  9.092E-08 ( 1.045E-07, 3.796E-08) ( 3.487E-13, 1.320E-13)  1.00E-07
  8.500E-03 1.23599E-14  9.368E-08 ( 1.045E-07, 3.796E-08) ( 3.592E-13, 1.360E-13)  1.00E-07
  8.750E-03 1.23599E-14  9.644E-08 ( 1.045E-07, 3.796E-08) ( 3.698E-13, 1.400E-13)  1.00E-07
  9.000E-03 1.23598E-14  9.919E-08 ( 1.045E-07, 3.796E-08) ( 3.804E-13, 1.440E-13)  1.00E-07
  9.250E-03 1.23598E-14  1.019E-07 ( 1.045E-07, 3.796E-08) ( 3.909E-13, 1.480E-13)  1.00E-07
  9.500E-03 1.23598E-14  1.047E-07 ( 1.045E-07, 3.796E-08) ( 4.015E-13, 1.520E-13)  1.00E-07
  9.750E-03 1.23598E-14  1.075E-07 ( 1.045E-07, 3.796E-08) ( 4.120E-13, 1.560E-13)  1.00E-07
  1.000E-02 1.23597E-14  1.102E-07 ( 1.045E-07, 3.796E-08) ( 4.226E-13, 1.600E-13)  1.00E-07
  1.250E-02 1.23594E-14  1.378E-07 ( 1.045E-07, 3.796E-08) ( 5.283E-13, 2.001E-13)  1.00E-07
  1.500E-02 1.23590E-14  1.653E-07 ( 1.045E-07, 3.796E-08) ( 6.339E-13, 2.401E-13)  1.00E-07
  1.750E-02 1.23585E-14  1.929E-07 ( 1.045E-07, 3.796E-08) ( 7.395E-13, 2.801E-13)  1.00E-07
  2.000E-02 1.23579E-14  2.204E-07 ( 1.045E-07, 3.796E-08) ( 8.452E-13, 3.201E-13)  1.00E-07
  2.250E-02 1.23573E-14  2.480E-07 ( 1.045E-07, 3.796E-08) ( 9.508E-13, 3.601E-13)  1.00E-07
  2.500E-02 1.23566E-14  2.756E-07 ( 1.045E-07, 3.796E-08) ( 1.056E-12, 4.001E-13)  1.00E-07
  2.750E-02 1.23558E-14  3.031E-07 ( 1.045E-07, 3.796E-08) ( 1.162E-12, 4.401E-13)  1.00E-07
  3.000E-02 1.23549E-14  3.307E-07 ( 1.045E-07, 3.796E-08) ( 1.268E-12, 4.801E-13)  1.00E-07
  3.250E-02 1.23540E-14  3.583E-07 ( 1.045E-07, 3.796E-08) ( 1.373E-12, 5.201E-13)  1.00E-07
  3.500E-02 1.23529E-14  3.859E-07 ( 1.045E-07, 3.796E-08) ( 1.479E-12, 5.601E-13)  1.00E-07
  3.750E-02 1.23518E-14  4.134E-07 ( 1.045E-07, 3.796E-08) ( 1.584E-12, 6.002E-13)  1.00E-07
  4.000E-02 1.23507E-14  4.410E-07 ( 1.045E-07, 3.796E-08) ( 1.690E-12, 6.402E-13)  1.00E-07
  4.250E-02 1.23494E-14  4.686E-07 ( 1.044E-07, 3.796E-08) ( 1.795E-12, 6.802E-13)  1.00E-07
  4.500E-02 1.23481E-14  4.962E-07 ( 1.044E-07, 3.796E-08) ( 1.901E-12, 7.202E-13)  1.00E-07
  4.750E-02 1.23467E-14  5.238E-07 ( 1.044E-07, 3.796E-08) ( 2.006E-12, 7.602E-13)  1.00E-07
  5.000E-02 1.23453E-14  5.514E-07 ( 1.044E-07, 3.796E-08) ( 2.112E-12, 8.002E-13)  1.00E-07
  5.250E-02 1.23437E-14  5.790E-07 ( 1.044E-07, 3.796E-08) ( 2.217E-12, 8.402E-13)  1.00E-07
  5.500E-02 1.23421E-14  6.066E-07 ( 1.044E-07, 3.796E-08) ( 2.323E-12, 8.802E-13)  1.00E-07
  5.750E-02 1.23404E-14  6.342E-07 ( 1.044E-07, 3.796E-08) ( 2.428E-12, 9.202E-13)  1.00E-07
  6.000E-02 1.23386E-14  6.618E-07 ( 1.044E-07, 3.796E-08) ( 2.533E-12, 9.602E-13)  1.00E-07
  6.250E-02 1.23368E-14  6.895E-07 ( 1.044E-07, 3.796E-08) ( 2.639E-12, 1.000E-12)  1.00E-07
  6.500E-02 1.23349E-14  7.171E-07 ( 1.044E-07, 3.795E-08) ( 2.744E-12, 1.040E-12)  1.00E-07
  6.750E-02 1.23329E-14  7.448E-07 ( 1.044E-07, 3.795E-08) ( 2.849E-12, 1.080E-12)  1.00E-07
  7.000E-02 1.23308E-14  7.724E-07 ( 1.044E-07, 3.795E-08) ( 2.954E-12, 1.120E-12)  1.00E-07
  7.250E-02 1.23287E-14  8.001E-07 ( 1.043E-07, 3.795E-08) ( 3.060E-12, 1.160E-12)  1.00E-07
  7.500E-02 1.23265E-14  8.277E-07 ( 1.043E-07, 3.795E-08) ( 3.165E-12, 1.200E-12)  1.00E-07
  7.750E-02 1.23242E-14  8.554E-07 ( 1.043E-07, 3.795E-08) ( 3.270E-12, 1.240E-12)  1.00E-07
  8.000E-02 1.23218E-14  8.831E-07 ( 1.043E-07, 3.795E-08) ( 3.375E-12, 1.280E-12)  1.00E-07
  8.250E-02 1.23194E-14  9.108E-07 ( 1.043E-07, 3.795E-08) ( 3.480E-12, 1.320E-12)  1.00E-07
  8.500E-02 1.23169E-14  9.385E-07 ( 1.043E-07, 3.795E-08) ( 3.585E-12, 1.360E-12)  1.00E-07
  8.750E-02 1.23143E-14  9.662E-07 ( 1.043E-07, 3.795E-08) ( 3.690E-12, 1.400E-12)  1.00E-07
  9.000E-02 1.23116E-14  9.939E-07 ( 1.043E-07, 3.795E-08) ( 3.795E-12, 1.440E-12)  1.00E-07
  9.250E-02 1.23089E-14  1.022E-06 ( 1.043E-07, 3.795E-08) ( 3.900E-12, 1.480E-12)  1.00E-07
  9.500E-02 1.23061E-14  1.049E-06 ( 1.042E-07, 3.795E-08) ( 4.005E-12, 1.520E-12)  1.00E-07
  9.750E-02 1.23032E-14  1.077E-06 ( 1.042E-07, 3.795E-08) ( 4.110E-12, 1.560E-12)  1.00E-07
  1.000E-01 1.23002E-14  1.105E-06 ( 1.042E-07, 3.795E-08) ( 4.215E-12, 1.600E-12)  1.00E-07
  1.250E-01 1.22666E-14  1.383E-06 ( 1.041E-07, 3.794E-08) ( 5.260E-12, 1.999E-12)  1.00E-07
  1.500E-01 1.22257E-14  1.662E-06 ( 1.039E-07, 3.793E-08) ( 6.301E-12, 2.399E-12)  1.00E-07
  1.750E-01 1.21776E-14  1.943E-06 ( 1.036E-07, 3.791E-08) ( 7.335E-12, 2.797E-12)  1.00E-07
  2.000E-01 1.21225E-14  2.226E-06 ( 1.034E-07, 3.790E-08) ( 8.361E-12, 3.196E-12)  1.00E-07
  2.250E-01 1.20605E-14  2.511E-06 ( 1.031E-07, 3.788E-08) ( 9.379E-12, 3.594E-12)  1.00E-07
  2.500E-01 1.19918E-14  2.798E-06 ( 1.028E-07, 3.786E-08) ( 1.039E-11, 3.991E-12)  1.00E-07
  2.750E-01 1.19165E-14  3.088E-06 ( 1.024E-07, 3.784E-08) ( 1.139E-11, 4.388E-12)  1.00E-07
  3.000E-01 1.18348E-14  3.380E-06 ( 1.020E-07, 3.782E-08) ( 1.237E-11, 4.784E-12)  1.00E-07
  3.250E-01 1.17471E-14  3.676E-06 ( 1.016E-07, 3.779E-08) ( 1.335E-11, 5.179E-12)  1.00E-07
  3.500E-01 1.16533E-14  3.975E-06 ( 1.011E-07, 3.776E-08) ( 1.431E-11, 5.573E-12)  1.00E-07
  3.750E-01 1.15539E-14  4.277E-06 ( 1.006E-07, 3.773E-08) ( 1.526E-11, 5.967E-12)  1.00E-07
  4.000E-01 1.14490E-14  4.584E-06 ( 1.001E-07, 3.770E-08) ( 1.619E-11, 6.360E-12)  1.00E-07
  4.250E-01 1.13390E-14  4.894E-06 ( 9.960E-08, 3.767E-08) ( 1.711E-11, 6.751E-12)  1.00E-07
  4.500E-01 1.12240E-14  5.209E-06 ( 9.903E-08, 3.764E-08) ( 1.802E-11, 7.142E-12)  1.00E-07
  4.750E-01 1.11043E-14  5.529E-06 ( 9.844E-08, 3.760E-08) ( 1.890E-11, 7.532E-12)  1.00E-07
  5.000E-01 1.09802E-14  5.853E-06 ( 9.782E-08, 3.756E-08) ( 1.977E-11, 7.920E-12)  1.00E-07
  5.250E-01 1.08521E-14  6.182E-06 ( 9.718E-08, 3.752E-08) ( 2.062E-11, 8.307E-12)  1.00E-07
  5.500E-01 1.07200E-14  6.517E-06 ( 9.652E-08, 3.748E-08) ( 2.146E-11, 8.693E-12)  1.00E-07
  5.750E-01 1.05844E-14  6.858E-06 ( 9.583E-08, 3.743E-08) ( 2.227E-11, 9.078E-12)  1.00E-07
  6.000E-01 1.04455E-14  7.204E-06 ( 9.512E-08, 3.739E-08) ( 2.307E-11, 9.461E-12)  1.00E-07
  6.250E-01 1.03037E-14  7.556E-06 ( 9.439E-08, 3.734E-08) ( 2.384E-11, 9.843E-12)  1.00E-07
  6.500E-01 1.01591E-14  7.915E-06 ( 9.364E-08, 3.729E-08) ( 2.460E-11, 1.022E-11)  1.00E-07
  6.750E-01 1.00120E-14  8.281E-06 ( 9.287E-08, 3.724E-08) ( 2.533E-11, 1.060E-11)  1.00E-07
  7.000E-01 9.86280E-15  8.653E-06 ( 9.209E-08, 3.718E-08) ( 2.604E-11, 1.098E-11)  1.00E-07
  7.250E-01 9.71167E-15  9.033E-06 ( 9.129E-08, 3.713E-08) ( 2.674E-11, 1.136E-11)  1.00E-07
  7.500E-01 9.55890E-15  9.419E-06 ( 9.047E-08, 3.707E-08) ( 2.741E-11, 1.173E-11)  1.00E-07
  7.750E-01 9.40474E-15  9.814E-06 ( 8.964E-08, 3.701E-08) ( 2.806E-11, 1.210E-11)  1.00E-07
  8.000E-01 9.24944E-15  1.022E-05 ( 8.879E-08, 3.695E-08) ( 2.869E-11, 1.247E-11)  1.00E-07
  8.250E-01 9.09325E-15  1.063E-05 ( 8.793E-08, 3.689E-08) ( 2.930E-11, 1.284E-11)  1.00E-07
  8.500E-01 8.93640E-15  1.105E-05 ( 8.707E-08, 3.682E-08) ( 2.989E-11, 1.321E-11)  1.00E-07
  8.750E-01 8.77911E-15  1.147E-05 ( 8.619E-08, 3.676E-08) ( 3.045E-11, 1.357E-11)  1.00E-07
  9.000E-01 8.62160E-15  1.191E-05 ( 8.530E-08, 3.669E-08) ( 3.099E-11, 1.393E-11)  1.00E-07
  9.250E-01 8.46408E-15  1.235E-05 ( 8.440E-08, 3.662E-08) ( 3.152E-11, 1.430E-11)  1.00E-07
  9.500E-01 8.30675E-15  1.281E-05 ( 8.349E-08, 3.655E-08) ( 3.202E-11, 1.465E-11)  1.00E-07
  9.750E-01 8.14980E-15  1.327E-05 ( 8.258E-08, 3.648E-08) ( 3.250E-11, 1.501E-11)  1.00E-07
  1.000E+00 7.99341E-15  1.375E-05 ( 8.166E-08, 3.641E-08) ( 3.296E-11, 1.537E-11)  1.00E-07
  1.100E+00 7.37670E-15  1.575E-05 ( 7.793E-08, 3.610E-08) ( 3.458E-11, 1.676E-11)  1.00E-07
  1.200E+00 6.78080E-15  1.792E-05 ( 7.417E-08, 3.576E-08) ( 3.589E-11, 1.812E-11)  1.00E-07
  1.300E+00 6.21269E-15  2.028E-05 ( 7.042E-08, 3.541E-08) ( 3.689E-11, 1.944E-11)  1.00E-07
  1.400E+00 5.67717E-15  2.284E-05 ( 6.671E-08, 3.503E-08) ( 3.761E-11, 2.072E-11)  1.00E-07
