 #  Total cross section table (last run of 'elscata').
 #
 #  Z =  80,   projectile: electron
 #
 #   Energy         ECS         TCS1         TCS2         ABSCS      error
 #    (eV)        (cm**2)      (cm**2)      (cm**2)      (cm**2)
 #--------------------------------------------------------------------------
   1.00000E+01  3.13335E-15  1.79048E-15  1.67964E-15  0.00000E+00  1.0E-07
   1.10000E+01  3.07496E-15  1.62693E-15  1.62748E-15  0.00000E+00  1.0E-07
   1.20000E+01  3.01699E-15  1.48841E-15  1.57675E-15  0.00000E+00  1.0E-07
   1.30000E+01  2.95794E-15  1.36896E-15  1.52507E-15  0.00000E+00  1.0E-07
   1.40000E+01  2.89756E-15  1.26466E-15  1.47162E-15  0.00000E+00  1.0E-07
   1.50000E+01  2.83619E-15  1.17283E-15  1.41635E-15  0.00000E+00  1.0E-07
   1.60000E+01  2.77439E-15  1.09154E-15  1.35960E-15  0.00000E+00  1.0E-07
   1.70000E+01  2.71280E-15  1.01939E-15  1.30187E-15  0.00000E+00  1.0E-07
   1.80000E+01  2.65201E-15  9.55295E-16  1.24373E-15  0.00000E+00  1.0E-07
   1.90000E+01  2.59256E-15  8.98424E-16  1.18571E-15  0.00000E+00  1.0E-07
   2.00000E+01  2.53492E-15  8.48100E-16  1.12832E-15  0.00000E+00  1.0E-07
   2.50000E+01  2.28414E-15  6.77832E-16  8.64506E-16  0.00000E+00  1.0E-07
   3.00000E+01  2.10411E-15  6.12627E-16  6.62148E-16  0.00000E+00  1.0E-07
   3.50000E+01  1.98279E-15  6.20532E-16  5.35602E-16  0.00000E+00  1.0E-07
   4.00000E+01  1.89189E-15  6.71175E-16  4.83031E-16  0.00000E+00  1.0E-07
   4.50000E+01  1.80203E-15  7.33548E-16  4.88168E-16  0.00000E+00  1.0E-07
   5.00000E+01  1.69549E-15  7.81795E-16  5.25205E-16  0.00000E+00  1.0E-07
   6.00000E+01  1.43846E-15  7.93469E-16  6.02035E-16  0.00000E+00  1.0E-07
   7.00000E+01  1.15486E-15  6.87151E-16  6.29070E-16  0.00000E+00  1.0E-07
   8.00000E+01  1.01683E-15  5.56299E-16  6.27614E-16  0.00000E+00  1.0E-07
   9.00000E+01  9.84002E-16  4.60888E-16  5.97782E-16  0.00000E+00  1.0E-07
   1.00000E+02  9.77862E-16  3.89260E-16  5.55629E-16  0.00000E+00  5.3E-07
   1.50000E+02  9.37615E-16  2.12998E-16  3.66055E-16  0.00000E+00  5.2E-06
   2.00000E+02  8.45261E-16  1.58828E-16  2.73847E-16  0.00000E+00  1.3E-05
   2.50000E+02  7.53044E-16  1.40583E-16  2.31794E-16  0.00000E+00  6.1E-06
   3.00000E+02  6.75729E-16  1.33091E-16  2.07270E-16  0.00000E+00  6.1E-07
   3.50000E+02  6.13532E-16  1.28430E-16  1.88462E-16  0.00000E+00  5.9E-07
   4.00000E+02  5.63693E-16  1.24220E-16  1.71965E-16  0.00000E+00  4.6E-06
   4.50000E+02  5.23407E-16  1.19862E-16  1.57009E-16  0.00000E+00  1.1E-06
   5.00000E+02  4.90412E-16  1.15309E-16  1.43491E-16  0.00000E+00  2.3E-06
   6.00000E+02  4.39894E-16  1.06011E-16  1.20665E-16  0.00000E+00  2.7E-06
   7.00000E+02  4.03066E-16  9.70449E-17  1.02893E-16  0.00000E+00  8.8E-07
   8.00000E+02  3.74868E-16  8.87950E-17  8.91813E-17  0.00000E+00  1.4E-06
   9.00000E+02  3.52382E-16  8.13792E-17  7.85541E-17  0.00000E+00  1.1E-06
   1.00000E+03  3.33853E-16  7.47822E-17  7.02194E-17  0.00000E+00  4.2E-07
   1.50000E+03  2.72717E-16  5.13836E-17  4.69396E-17  0.00000E+00  1.6E-04
   2.00000E+03  2.36233E-16  3.78416E-17  3.62898E-17  0.00000E+00  1.8E-04
   2.50000E+03  2.10950E-16  2.93105E-17  2.99239E-17  0.00000E+00  2.0E-04
   3.00000E+03  1.92062E-16  2.35513E-17  2.55200E-17  0.00000E+00  3.5E-04
   3.50000E+03  1.77259E-16  1.94531E-17  2.22219E-17  0.00000E+00  2.6E-04
   4.00000E+03  1.65249E-16  1.64160E-17  1.96335E-17  0.00000E+00  4.5E-04
   4.50000E+03  1.55248E-16  1.40919E-17  1.75396E-17  0.00000E+00  4.7E-04
   5.00000E+03  1.46748E-16  1.22668E-17  1.58086E-17  0.00000E+00  6.1E-04
   6.00000E+03  1.32973E-16  9.60678E-18  1.31150E-17  0.00000E+00  7.9E-04
   7.00000E+03  1.22195E-16  7.78220E-18  1.11218E-17  0.00000E+00  1.4E-03
   8.00000E+03  1.13462E-16  6.46703E-18  9.59367E-18  0.00000E+00  7.5E-04
   9.00000E+03  1.06201E-16  5.48239E-18  8.38991E-18  0.00000E+00  9.5E-04
   1.00000E+04  1.00043E-16  4.72275E-18  7.42077E-18  0.00000E+00  9.2E-04
   1.10000E+04  9.42151E-17  4.12226E-18  6.62628E-18  0.00000E+00  1.0E-07
   1.20000E+04  8.96504E-17  3.63800E-18  5.96527E-18  0.00000E+00  1.0E-07
