 #  Total cross section table (last run of 'elscata').
 #
 #  Z =  80,   projectile: electron
 #
 #   Energy         ECS         TCS1         TCS2         ABSCS      error
 #    (eV)        (cm**2)      (cm**2)      (cm**2)      (cm**2)
 #--------------------------------------------------------------------------
   1.00000E+01  1.64978E-15  1.48932E-15  1.08378E-15  0.00000E+00  1.0E-07
   1.10000E+01  1.85460E-15  1.50710E-15  1.23177E-15  0.00000E+00  1.0E-07
   1.20000E+01  2.03994E-15  1.50127E-15  1.35444E-15  0.00000E+00  1.0E-07
   1.30000E+01  2.20261E-15  1.47473E-15  1.44943E-15  0.00000E+00  1.0E-07
   1.40000E+01  2.34234E-15  1.43164E-15  1.51765E-15  0.00000E+00  1.0E-07
   1.50000E+01  2.46063E-15  1.37646E-15  1.56185E-15  0.00000E+00  1.0E-07
   1.60000E+01  2.55991E-15  1.31337E-15  1.58560E-15  0.00000E+00  1.0E-07
   1.70000E+01  2.64299E-15  1.24595E-15  1.59258E-15  0.00000E+00  1.0E-07
   1.80000E+01  2.71270E-15  1.17710E-15  1.58617E-15  0.00000E+00  1.0E-07
   1.90000E+01  2.77169E-15  1.10910E-15  1.56932E-15  0.00000E+00  1.0E-07
   2.00000E+01  2.82229E-15  1.04369E-15  1.54445E-15  0.00000E+00  1.0E-07
   2.50000E+01  3.00984E-15  7.92169E-16  1.35495E-15  0.00000E+00  1.0E-07
   3.00000E+01  3.15098E-15  7.17579E-16  1.13234E-15  0.00000E+00  1.0E-07
   3.50000E+01  3.17144E-15  8.25893E-16  9.34750E-16  0.00000E+00  1.0E-07
   4.00000E+01  2.93552E-15  9.92416E-16  8.01447E-16  0.00000E+00  1.0E-07
   4.50000E+01  2.52012E-15  1.05913E-15  7.24849E-16  0.00000E+00  1.0E-07
   5.00000E+01  2.11816E-15  1.01399E-15  6.69705E-16  0.00000E+00  1.0E-07
   6.00000E+01  1.59642E-15  8.21341E-16  5.68924E-16  0.00000E+00  1.0E-07
   7.00000E+01  1.30061E-15  7.19229E-16  5.46062E-16  0.00000E+00  1.0E-07
   8.00000E+01  1.07798E-15  6.33718E-16  5.69219E-16  0.00000E+00  1.0E-07
   9.00000E+01  9.48382E-16  5.42526E-16  5.57837E-16  0.00000E+00  9.8E-07
   1.00000E+02  8.76494E-16  4.67353E-16  5.31969E-16  0.00000E+00  8.1E-06
   1.50000E+02  7.90172E-16  2.69546E-16  3.91549E-16  0.00000E+00  7.4E-06
   2.00000E+02  7.70552E-16  2.04999E-16  3.16005E-16  0.00000E+00  4.0E-06
   2.50000E+02  7.40051E-16  1.79387E-16  2.74012E-16  0.00000E+00  3.6E-06
   3.00000E+02  7.02631E-16  1.65549E-16  2.43693E-16  0.00000E+00  1.1E-06
   3.50000E+02  6.64322E-16  1.55518E-16  2.18409E-16  0.00000E+00  2.3E-06
   4.00000E+02  6.28204E-16  1.46896E-16  1.96426E-16  0.00000E+00  2.0E-06
   4.50000E+02  5.95428E-16  1.38970E-16  1.77225E-16  0.00000E+00  8.9E-07
   5.00000E+02  5.66190E-16  1.31543E-16  1.60517E-16  0.00000E+00  4.2E-06
   6.00000E+02  5.17320E-16  1.18040E-16  1.33498E-16  0.00000E+00  8.2E-07
   7.00000E+02  4.78743E-16  1.06253E-16  1.13237E-16  0.00000E+00  7.2E-07
