

  **** PARTIAL WAVE ANALYSIS (DPWA0) ******************************************


  KINETIC ENERGY = 2.50000E+04 eV

      L       PHASE(SPIN UP)     PHASE(SPIN DOWN)
      86      2.60911474E-02      2.61388060E-02
      87      2.50916221E-02      2.51373826E-02
      88      2.41318326E-02      2.41757747E-02
      89      2.32101137E-02      2.32523136E-02
      90      2.23248759E-02      2.23654064E-02
      91      2.14746010E-02      2.15135314E-02
      92      2.06578384E-02      2.06952351E-02
      93      1.98732023E-02      1.99091287E-02
      94      1.91193682E-02      1.91538849E-02
      95      1.83950698E-02      1.84282347E-02  i
      96      1.76990965E-02      1.77309651E-02  i
      97      1.70302906E-02      1.70609157E-02  i
      98      1.63875445E-02      1.64169769E-02  i
      99      1.57697989E-02      1.57980869E-02  i
     100      1.51760399E-02      1.52032301E-02  i
     105      1.25345016E-02      1.25568313E-02  i
     110      1.03633937E-02      1.03817597E-02  i
     115      8.57638382E-03      8.59151026E-03  i
     120      7.10362003E-03      7.11609375E-03  i
     125      5.88841965E-03      5.89871742E-03  i
     130      4.88466751E-03      4.89317762E-03  i
     135      4.05475993E-03      4.06179932E-03  i
     140      3.36797102E-03      3.37379890E-03  i
     145      2.79914852E-03      2.80397725E-03  i
     150      2.32766855E-03      2.33167239E-03  i
     155      1.93659481E-03      1.93991696E-03  i
     160      1.61200008E-03      1.61475835E-03  i
     165      1.34241724E-03      1.34470872E-03  i
     170      1.11839376E-03      1.12029851E-03  i
     175      9.32129528E-04      9.33713644E-04  i
     180      7.77181672E-04      7.78499774E-04  i
     185      6.48223512E-04      6.49320779E-04  i
     190      5.40847528E-04      5.41761358E-04  i
     195      4.51403869E-04      4.52165242E-04  i
     200      3.76867884E-04      3.77502482E-04  i
     205      3.14731328E-04      3.15260455E-04  i
     210      2.62912871E-04      2.63354211E-04  i
     215      2.19684389E-04      2.20052629E-04  i
     220      1.83610215E-04      1.83917561E-04  i
     225      1.53497015E-04      1.53753613E-04  i
     230      1.28352388E-04      1.28566679E-04  i
     235      1.07350646E-04      1.07529655E-04  i
     240      8.98044978E-05      8.99540723E-05  i
     245      7.51416104E-05      7.52666219E-05  i
     250      6.28851903E-05      6.29896975E-05  i
     255      5.26378840E-05      5.27252702E-05  i
     260      4.40684230E-05      4.41415091E-05  i
     265      3.69005378E-05      3.69616768E-05  i
     270      3.09037512E-05      3.09549065E-05  i
     275      2.58857284E-05      2.59285386E-05  i
     280      2.16859162E-05      2.17217494E-05  i
     285      1.81702539E-05      1.82002526E-05  i
     290      1.52267706E-05      1.52518892E-05  i
     295      1.27619223E-05      1.27829582E-05  i
     300      1.06975375E-05      1.07151571E-05  i
     310      7.51951757E-06      7.53188472E-06  i
     320      5.28824990E-06      5.29693545E-06  i
     330      3.72080381E-06      3.72690707E-06  i
     340      2.61910243E-06      2.62339332E-06  i
     350      1.84437076E-06      1.84738893E-06  i
     360      1.29931385E-06      1.30143778E-06  i
     370      9.15673846E-07      9.17169116E-07  i
     380      6.45535266E-07      6.46588350E-07  i
     390      4.55243439E-07      4.55985427E-07  i
     400      3.21147644E-07      3.21670594E-07  i
     410      2.26619035E-07      2.26987741E-07  i
     420      1.59960293E-07      1.60220344E-07  i
     430      1.12940045E-07      1.13123509E-07  i
     440      7.97618710E-08      7.98913393E-08  i
     450      5.63443005E-08      5.64357049E-08  i
     460      3.98114173E-08      3.98759497E-08  i
     470      2.81360050E-08      2.81815754E-08  i
     480      1.98887629E-08      1.99209594E-08  i
     490      1.40618707E-08      1.40846250E-08  i
     500      9.94391183E-09      9.95999067E-09  i
     510      7.03313404E-09      7.04450031E-09  i
     520      4.97555591E-09      4.98360350E-09  i
     530      3.52022419E-09      3.52590986E-09  i
     540      2.49087737E-09      2.49489910E-09  i
     550      1.76275409E-09      1.76559461E-09  i
     560      1.24752267E-09      1.24952819E-09  i


  *** SCATTERING AMPLITUDES AND DIFFERENTIAL CROSS SECTION ***

    ANGLE      DCS       ASYMMETRY    DIRECT AMPLITUDE       SPIN-FLIP AMPLITUDE     ERROR
    (deg)   (cm**2/sr)                      (cm)                    (cm)
  -------------------------------------------------------------------------------------------
  0.000E+00 1.76687E-14  0.000E+00 ( 1.251E-07, 4.483E-08) ( 0.000E+00, 0.000E+00)  1.00E-07
  1.000E-04 1.76687E-14  9.170E-10 ( 1.251E-07, 4.483E-08) ( 5.064E-15, 1.879E-15)  1.00E-07
  1.250E-04 1.76687E-14  1.146E-09 ( 1.251E-07, 4.483E-08) ( 6.330E-15, 2.349E-15)  1.00E-07
  1.500E-04 1.76687E-14  1.375E-09 ( 1.251E-07, 4.483E-08) ( 7.596E-15, 2.818E-15)  1.00E-07
  1.750E-04 1.76687E-14  1.605E-09 ( 1.251E-07, 4.483E-08) ( 8.861E-15, 3.288E-15)  1.00E-07
  2.000E-04 1.76687E-14  1.834E-09 ( 1.251E-07, 4.483E-08) ( 1.013E-14, 3.758E-15)  1.00E-07
  2.250E-04 1.76687E-14  2.063E-09 ( 1.251E-07, 4.483E-08) ( 1.139E-14, 4.227E-15)  1.00E-07
  2.500E-04 1.76687E-14  2.292E-09 ( 1.251E-07, 4.483E-08) ( 1.266E-14, 4.697E-15)  1.00E-07
  2.750E-04 1.76687E-14  2.522E-09 ( 1.251E-07, 4.483E-08) ( 1.393E-14, 5.167E-15)  1.00E-07
  3.000E-04 1.76687E-14  2.751E-09 ( 1.251E-07, 4.483E-08) ( 1.519E-14, 5.637E-15)  1.00E-07
  3.250E-04 1.76687E-14  2.980E-09 ( 1.251E-07, 4.483E-08) ( 1.646E-14, 6.106E-15)  1.00E-07
  3.500E-04 1.76687E-14  3.209E-09 ( 1.251E-07, 4.483E-08) ( 1.772E-14, 6.576E-15)  1.00E-07
  3.750E-04 1.76687E-14  3.439E-09 ( 1.251E-07, 4.483E-08) ( 1.899E-14, 7.046E-15)  1.00E-07
  4.000E-04 1.76687E-14  3.668E-09 ( 1.251E-07, 4.483E-08) ( 2.025E-14, 7.515E-15)  1.00E-07
  4.250E-04 1.76687E-14  3.897E-09 ( 1.251E-07, 4.483E-08) ( 2.152E-14, 7.985E-15)  1.00E-07
  4.500E-04 1.76687E-14  4.126E-09 ( 1.251E-07, 4.483E-08) ( 2.279E-14, 8.455E-15)  1.00E-07
  4.750E-04 1.76687E-14  4.356E-09 ( 1.251E-07, 4.483E-08) ( 2.405E-14, 8.925E-15)  1.00E-07
  5.000E-04 1.76687E-14  4.585E-09 ( 1.251E-07, 4.483E-08) ( 2.532E-14, 9.394E-15)  1.00E-07
  5.250E-04 1.76687E-14  4.814E-09 ( 1.251E-07, 4.483E-08) ( 2.658E-14, 9.864E-15)  1.00E-07
  5.500E-04 1.76687E-14  5.043E-09 ( 1.251E-07, 4.483E-08) ( 2.785E-14, 1.033E-14)  1.00E-07
  5.750E-04 1.76687E-14  5.273E-09 ( 1.251E-07, 4.483E-08) ( 2.912E-14, 1.080E-14)  1.00E-07
  6.000E-04 1.76687E-14  5.502E-09 ( 1.251E-07, 4.483E-08) ( 3.038E-14, 1.127E-14)  1.00E-07
  6.250E-04 1.76687E-14  5.731E-09 ( 1.251E-07, 4.483E-08) ( 3.165E-14, 1.174E-14)  1.00E-07
  6.500E-04 1.76687E-14  5.960E-09 ( 1.251E-07, 4.483E-08) ( 3.291E-14, 1.221E-14)  1.00E-07
  6.750E-04 1.76687E-14  6.190E-09 ( 1.251E-07, 4.483E-08) ( 3.418E-14, 1.268E-14)  1.00E-07
  7.000E-04 1.76687E-14  6.419E-09 ( 1.251E-07, 4.483E-08) ( 3.545E-14, 1.315E-14)  1.00E-07
  7.250E-04 1.76687E-14  6.648E-09 ( 1.251E-07, 4.483E-08) ( 3.671E-14, 1.362E-14)  1.00E-07
  7.500E-04 1.76687E-14  6.877E-09 ( 1.251E-07, 4.483E-08) ( 3.798E-14, 1.409E-14)  1.00E-07
  7.750E-04 1.76687E-14  7.107E-09 ( 1.251E-07, 4.483E-08) ( 3.924E-14, 1.456E-14)  1.00E-07
  8.000E-04 1.76687E-14  7.336E-09 ( 1.251E-07, 4.483E-08) ( 4.051E-14, 1.503E-14)  1.00E-07
  8.250E-04 1.76687E-14  7.565E-09 ( 1.251E-07, 4.483E-08) ( 4.178E-14, 1.550E-14)  1.00E-07
  8.500E-04 1.76687E-14  7.794E-09 ( 1.251E-07, 4.483E-08) ( 4.304E-14, 1.597E-14)  1.00E-07
  8.750E-04 1.76687E-14  8.024E-09 ( 1.251E-07, 4.483E-08) ( 4.431E-14, 1.644E-14)  1.00E-07
  9.000E-04 1.76687E-14  8.253E-09 ( 1.251E-07, 4.483E-08) ( 4.557E-14, 1.691E-14)  1.00E-07
  9.250E-04 1.76687E-14  8.482E-09 ( 1.251E-07, 4.483E-08) ( 4.684E-14, 1.738E-14)  1.00E-07
  9.500E-04 1.76687E-14  8.711E-09 ( 1.251E-07, 4.483E-08) ( 4.811E-14, 1.785E-14)  1.00E-07
  9.750E-04 1.76687E-14  8.941E-09 ( 1.251E-07, 4.483E-08) ( 4.937E-14, 1.832E-14)  1.00E-07
  1.000E-03 1.76687E-14  9.170E-09 ( 1.251E-07, 4.483E-08) ( 5.064E-14, 1.879E-14)  1.00E-07
  1.250E-03 1.76687E-14  1.146E-08 ( 1.251E-07, 4.483E-08) ( 6.330E-14, 2.349E-14)  1.00E-07
  1.500E-03 1.76687E-14  1.375E-08 ( 1.251E-07, 4.483E-08) ( 7.596E-14, 2.818E-14)  1.00E-07
  1.750E-03 1.76686E-14  1.605E-08 ( 1.251E-07, 4.483E-08) ( 8.861E-14, 3.288E-14)  1.00E-07
  2.000E-03 1.76686E-14  1.834E-08 ( 1.251E-07, 4.483E-08) ( 1.013E-13, 3.758E-14)  1.00E-07
  2.250E-03 1.76686E-14  2.063E-08 ( 1.251E-07, 4.483E-08) ( 1.139E-13, 4.227E-14)  1.00E-07
  2.500E-03 1.76686E-14  2.292E-08 ( 1.251E-07, 4.483E-08) ( 1.266E-13, 4.697E-14)  1.00E-07
  2.750E-03 1.76686E-14  2.522E-08 ( 1.251E-07, 4.483E-08) ( 1.393E-13, 5.167E-14)  1.00E-07
  3.000E-03 1.76686E-14  2.751E-08 ( 1.251E-07, 4.483E-08) ( 1.519E-13, 5.637E-14)  1.00E-07
  3.250E-03 1.76686E-14  2.980E-08 ( 1.251E-07, 4.483E-08) ( 1.646E-13, 6.106E-14)  1.00E-07
  3.500E-03 1.76686E-14  3.209E-08 ( 1.251E-07, 4.483E-08) ( 1.772E-13, 6.576E-14)  1.00E-07
  3.750E-03 1.76685E-14  3.439E-08 ( 1.251E-07, 4.483E-08) ( 1.899E-13, 7.046E-14)  1.00E-07
  4.000E-03 1.76685E-14  3.668E-08 ( 1.251E-07, 4.483E-08) ( 2.025E-13, 7.515E-14)  1.00E-07
  4.250E-03 1.76685E-14  3.897E-08 ( 1.251E-07, 4.483E-08) ( 2.152E-13, 7.985E-14)  1.00E-07
  4.500E-03 1.76685E-14  4.126E-08 ( 1.251E-07, 4.483E-08) ( 2.279E-13, 8.455E-14)  1.00E-07
  4.750E-03 1.76685E-14  4.356E-08 ( 1.251E-07, 4.483E-08) ( 2.405E-13, 8.925E-14)  1.00E-07
  5.000E-03 1.76684E-14  4.585E-08 ( 1.251E-07, 4.483E-08) ( 2.532E-13, 9.394E-14)  1.00E-07
  5.250E-03 1.76684E-14  4.814E-08 ( 1.251E-07, 4.483E-08) ( 2.658E-13, 9.864E-14)  1.00E-07
  5.500E-03 1.76684E-14  5.043E-08 ( 1.251E-07, 4.483E-08) ( 2.785E-13, 1.033E-13)  1.00E-07
  5.750E-03 1.76683E-14  5.273E-08 ( 1.251E-07, 4.483E-08) ( 2.912E-13, 1.080E-13)  1.00E-07
  6.000E-03 1.76683E-14  5.502E-08 ( 1.251E-07, 4.483E-08) ( 3.038E-13, 1.127E-13)  1.00E-07
  6.250E-03 1.76683E-14  5.731E-08 ( 1.251E-07, 4.483E-08) ( 3.165E-13, 1.174E-13)  1.00E-07
  6.500E-03 1.76683E-14  5.960E-08 ( 1.251E-07, 4.483E-08) ( 3.291E-13, 1.221E-13)  1.00E-07
  6.750E-03 1.76682E-14  6.190E-08 ( 1.251E-07, 4.483E-08) ( 3.418E-13, 1.268E-13)  1.00E-07
  7.000E-03 1.76682E-14  6.419E-08 ( 1.251E-07, 4.483E-08) ( 3.545E-13, 1.315E-13)  1.00E-07
  7.250E-03 1.76682E-14  6.648E-08 ( 1.251E-07, 4.483E-08) ( 3.671E-13, 1.362E-13)  1.00E-07
  7.500E-03 1.76681E-14  6.878E-08 ( 1.251E-07, 4.483E-08) ( 3.798E-13, 1.409E-13)  1.00E-07
  7.750E-03 1.76681E-14  7.107E-08 ( 1.251E-07, 4.483E-08) ( 3.924E-13, 1.456E-13)  1.00E-07
  8.000E-03 1.76680E-14  7.336E-08 ( 1.251E-07, 4.483E-08) ( 4.051E-13, 1.503E-13)  1.00E-07
  8.250E-03 1.76680E-14  7.565E-08 ( 1.251E-07, 4.483E-08) ( 4.177E-13, 1.550E-13)  1.00E-07
  8.500E-03 1.76680E-14  7.795E-08 ( 1.251E-07, 4.483E-08) ( 4.304E-13, 1.597E-13)  1.00E-07
  8.750E-03 1.76679E-14  8.024E-08 ( 1.251E-07, 4.483E-08) ( 4.431E-13, 1.644E-13)  1.00E-07
  9.000E-03 1.76679E-14  8.253E-08 ( 1.251E-07, 4.483E-08) ( 4.557E-13, 1.691E-13)  1.00E-07
  9.250E-03 1.76678E-14  8.482E-08 ( 1.251E-07, 4.483E-08) ( 4.684E-13, 1.738E-13)  1.00E-07
  9.500E-03 1.76678E-14  8.712E-08 ( 1.251E-07, 4.483E-08) ( 4.810E-13, 1.785E-13)  1.00E-07
  9.750E-03 1.76677E-14  8.941E-08 ( 1.251E-07, 4.483E-08) ( 4.937E-13, 1.832E-13)  1.00E-07
  1.000E-02 1.76677E-14  9.170E-08 ( 1.251E-07, 4.483E-08) ( 5.064E-13, 1.879E-13)  1.00E-07
  1.250E-02 1.76671E-14  1.146E-07 ( 1.251E-07, 4.483E-08) ( 6.329E-13, 2.349E-13)  1.00E-07
  1.500E-02 1.76664E-14  1.376E-07 ( 1.251E-07, 4.483E-08) ( 7.595E-13, 2.818E-13)  1.00E-07
  1.750E-02 1.76656E-14  1.605E-07 ( 1.251E-07, 4.483E-08) ( 8.861E-13, 3.288E-13)  1.00E-07
  2.000E-02 1.76647E-14  1.834E-07 ( 1.251E-07, 4.483E-08) ( 1.013E-12, 3.758E-13)  1.00E-07
  2.250E-02 1.76636E-14  2.064E-07 ( 1.251E-07, 4.483E-08) ( 1.139E-12, 4.227E-13)  1.00E-07
  2.500E-02 1.76624E-14  2.293E-07 ( 1.251E-07, 4.483E-08) ( 1.266E-12, 4.697E-13)  1.00E-07
  2.750E-02 1.76611E-14  2.522E-07 ( 1.251E-07, 4.483E-08) ( 1.392E-12, 5.167E-13)  1.00E-07
  3.000E-02 1.76597E-14  2.752E-07 ( 1.251E-07, 4.483E-08) ( 1.519E-12, 5.636E-13)  1.00E-07
  3.250E-02 1.76581E-14  2.981E-07 ( 1.251E-07, 4.483E-08) ( 1.645E-12, 6.106E-13)  1.00E-07
  3.500E-02 1.76564E-14  3.211E-07 ( 1.251E-07, 4.483E-08) ( 1.772E-12, 6.576E-13)  1.00E-07
  3.750E-02 1.76546E-14  3.440E-07 ( 1.251E-07, 4.483E-08) ( 1.898E-12, 7.045E-13)  1.00E-07
  4.000E-02 1.76527E-14  3.670E-07 ( 1.251E-07, 4.483E-08) ( 2.024E-12, 7.515E-13)  1.00E-07
  4.250E-02 1.76506E-14  3.899E-07 ( 1.251E-07, 4.483E-08) ( 2.151E-12, 7.984E-13)  1.00E-07
  4.500E-02 1.76485E-14  4.129E-07 ( 1.251E-07, 4.483E-08) ( 2.277E-12, 8.454E-13)  1.00E-07
  4.750E-02 1.76462E-14  4.359E-07 ( 1.250E-07, 4.483E-08) ( 2.404E-12, 8.924E-13)  1.00E-07
  5.000E-02 1.76437E-14  4.588E-07 ( 1.250E-07, 4.482E-08) ( 2.530E-12, 9.393E-13)  1.00E-07
  5.250E-02 1.76412E-14  4.818E-07 ( 1.250E-07, 4.482E-08) ( 2.656E-12, 9.863E-13)  1.00E-07
  5.500E-02 1.76385E-14  5.048E-07 ( 1.250E-07, 4.482E-08) ( 2.782E-12, 1.033E-12)  1.00E-07
  5.750E-02 1.76357E-14  5.278E-07 ( 1.250E-07, 4.482E-08) ( 2.909E-12, 1.080E-12)  1.00E-07
  6.000E-02 1.76328E-14  5.508E-07 ( 1.250E-07, 4.482E-08) ( 3.035E-12, 1.127E-12)  1.00E-07
  6.250E-02 1.76297E-14  5.738E-07 ( 1.250E-07, 4.482E-08) ( 3.161E-12, 1.174E-12)  1.00E-07
  6.500E-02 1.76265E-14  5.968E-07 ( 1.250E-07, 4.482E-08) ( 3.287E-12, 1.221E-12)  1.00E-07
  6.750E-02 1.76232E-14  6.198E-07 ( 1.250E-07, 4.482E-08) ( 3.413E-12, 1.268E-12)  1.00E-07
  7.000E-02 1.76198E-14  6.428E-07 ( 1.249E-07, 4.482E-08) ( 3.539E-12, 1.315E-12)  1.00E-07
  7.250E-02 1.76163E-14  6.658E-07 ( 1.249E-07, 4.482E-08) ( 3.665E-12, 1.362E-12)  1.00E-07
  7.500E-02 1.76126E-14  6.889E-07 ( 1.249E-07, 4.482E-08) ( 3.791E-12, 1.409E-12)  1.00E-07
  7.750E-02 1.76088E-14  7.119E-07 ( 1.249E-07, 4.482E-08) ( 3.917E-12, 1.456E-12)  1.00E-07
  8.000E-02 1.76049E-14  7.350E-07 ( 1.249E-07, 4.482E-08) ( 4.043E-12, 1.503E-12)  1.00E-07
  8.250E-02 1.76009E-14  7.580E-07 ( 1.249E-07, 4.481E-08) ( 4.169E-12, 1.550E-12)  1.00E-07
  8.500E-02 1.75967E-14  7.811E-07 ( 1.249E-07, 4.481E-08) ( 4.294E-12, 1.596E-12)  1.00E-07
  8.750E-02 1.75924E-14  8.042E-07 ( 1.248E-07, 4.481E-08) ( 4.420E-12, 1.643E-12)  1.00E-07
  9.000E-02 1.75880E-14  8.272E-07 ( 1.248E-07, 4.481E-08) ( 4.546E-12, 1.690E-12)  1.00E-07
  9.250E-02 1.75835E-14  8.503E-07 ( 1.248E-07, 4.481E-08) ( 4.671E-12, 1.737E-12)  1.00E-07
  9.500E-02 1.75788E-14  8.734E-07 ( 1.248E-07, 4.481E-08) ( 4.797E-12, 1.784E-12)  1.00E-07
  9.750E-02 1.75741E-14  8.965E-07 ( 1.248E-07, 4.481E-08) ( 4.922E-12, 1.831E-12)  1.00E-07
  1.000E-01 1.75692E-14  9.197E-07 ( 1.247E-07, 4.481E-08) ( 5.048E-12, 1.878E-12)  1.00E-07
  1.250E-01 1.75136E-14  1.151E-06 ( 1.245E-07, 4.479E-08) ( 6.299E-12, 2.347E-12)  1.00E-07
  1.500E-01 1.74459E-14  1.385E-06 ( 1.243E-07, 4.478E-08) ( 7.542E-12, 2.815E-12)  1.00E-07
  1.750E-01 1.73665E-14  1.619E-06 ( 1.239E-07, 4.476E-08) ( 8.777E-12, 3.283E-12)  1.00E-07
  2.000E-01 1.72756E-14  1.855E-06 ( 1.236E-07, 4.474E-08) ( 1.000E-11, 3.750E-12)  1.00E-07
  2.250E-01 1.71733E-14  2.094E-06 ( 1.232E-07, 4.471E-08) ( 1.121E-11, 4.217E-12)  1.00E-07
  2.500E-01 1.70601E-14  2.334E-06 ( 1.227E-07, 4.469E-08) ( 1.241E-11, 4.682E-12)  1.00E-07
  2.750E-01 1.69363E-14  2.577E-06 ( 1.222E-07, 4.466E-08) ( 1.360E-11, 5.147E-12)  1.00E-07
  3.000E-01 1.68022E-14  2.823E-06 ( 1.217E-07, 4.462E-08) ( 1.477E-11, 5.611E-12)  1.00E-07
  3.250E-01 1.66582E-14  3.072E-06 ( 1.211E-07, 4.459E-08) ( 1.593E-11, 6.074E-12)  1.00E-07
  3.500E-01 1.65047E-14  3.324E-06 ( 1.205E-07, 4.455E-08) ( 1.706E-11, 6.535E-12)  1.00E-07
  3.750E-01 1.63422E-14  3.580E-06 ( 1.198E-07, 4.451E-08) ( 1.818E-11, 6.996E-12)  1.00E-07
  4.000E-01 1.61711E-14  3.840E-06 ( 1.191E-07, 4.446E-08) ( 1.928E-11, 7.455E-12)  1.00E-07
  4.250E-01 1.59918E-14  4.103E-06 ( 1.184E-07, 4.441E-08) ( 2.035E-11, 7.913E-12)  1.00E-07
  4.500E-01 1.58049E-14  4.371E-06 ( 1.176E-07, 4.436E-08) ( 2.141E-11, 8.369E-12)  1.00E-07
  4.750E-01 1.56108E-14  4.643E-06 ( 1.168E-07, 4.431E-08) ( 2.244E-11, 8.824E-12)  1.00E-07
  5.000E-01 1.54101E-14  4.920E-06 ( 1.160E-07, 4.426E-08) ( 2.345E-11, 9.277E-12)  1.00E-07
  5.250E-01 1.52031E-14  5.203E-06 ( 1.151E-07, 4.420E-08) ( 2.444E-11, 9.728E-12)  1.00E-07
  5.500E-01 1.49905E-14  5.490E-06 ( 1.142E-07, 4.414E-08) ( 2.540E-11, 1.018E-11)  1.00E-07
  5.750E-01 1.47726E-14  5.783E-06 ( 1.133E-07, 4.408E-08) ( 2.634E-11, 1.063E-11)  1.00E-07
  6.000E-01 1.45501E-14  6.082E-06 ( 1.123E-07, 4.401E-08) ( 2.725E-11, 1.107E-11)  1.00E-07
  6.250E-01 1.43234E-14  6.387E-06 ( 1.113E-07, 4.394E-08) ( 2.813E-11, 1.151E-11)  1.00E-07
  6.500E-01 1.40929E-14  6.698E-06 ( 1.103E-07, 4.387E-08) ( 2.899E-11, 1.196E-11)  1.00E-07
  6.750E-01 1.38592E-14  7.016E-06 ( 1.093E-07, 4.380E-08) ( 2.982E-11, 1.240E-11)  1.00E-07
  7.000E-01 1.36227E-14  7.341E-06 ( 1.082E-07, 4.372E-08) ( 3.062E-11, 1.283E-11)  1.00E-07
  7.250E-01 1.33839E-14  7.672E-06 ( 1.071E-07, 4.364E-08) ( 3.140E-11, 1.327E-11)  1.00E-07
  7.500E-01 1.31433E-14  8.012E-06 ( 1.060E-07, 4.356E-08) ( 3.214E-11, 1.370E-11)  1.00E-07
  7.750E-01 1.29012E-14  8.358E-06 ( 1.049E-07, 4.348E-08) ( 3.286E-11, 1.413E-11)  1.00E-07
  8.000E-01 1.26580E-14  8.713E-06 ( 1.038E-07, 4.339E-08) ( 3.356E-11, 1.456E-11)  1.00E-07
  8.250E-01 1.24143E-14  9.075E-06 ( 1.027E-07, 4.330E-08) ( 3.422E-11, 1.498E-11)  1.00E-07
  8.500E-01 1.21703E-14  9.446E-06 ( 1.015E-07, 4.321E-08) ( 3.486E-11, 1.541E-11)  1.00E-07
  8.750E-01 1.19264E-14  9.826E-06 ( 1.003E-07, 4.312E-08) ( 3.547E-11, 1.583E-11)  1.00E-07
  9.000E-01 1.16830E-14  1.021E-05 ( 9.916E-08, 4.302E-08) ( 3.605E-11, 1.624E-11)  1.00E-07
  9.250E-01 1.14404E-14  1.061E-05 ( 9.797E-08, 4.293E-08) ( 3.660E-11, 1.666E-11)  1.00E-07
  9.500E-01 1.11989E-14  1.102E-05 ( 9.677E-08, 4.283E-08) ( 3.713E-11, 1.707E-11)  1.00E-07
  9.750E-01 1.09588E-14  1.143E-05 ( 9.557E-08, 4.272E-08) ( 3.762E-11, 1.748E-11)  1.00E-07
  1.000E+00 1.07204E-14  1.186E-05 ( 9.436E-08, 4.262E-08) ( 3.810E-11, 1.788E-11)  1.00E-07
  1.100E+00 9.78833E-15  1.367E-05 ( 8.949E-08, 4.218E-08) ( 3.972E-11, 1.947E-11)  1.00E-07
  1.200E+00 8.90044E-15  1.565E-05 ( 8.462E-08, 4.172E-08) ( 4.095E-11, 2.101E-11)  1.00E-07
  1.300E+00 8.06602E-15  1.783E-05 ( 7.979E-08, 4.122E-08) ( 4.181E-11, 2.250E-11)  1.00E-07
