 #  Scattering amplitudes (in cm)      MU=(1-cos(TH))/2
 #  Z =  14,   projectile: electron
 #  Kinetic energy = 2.50000E+04 eV
 #
 # TH (deg)      MU          Re(F)        Im(F)        Re(G)        Im(G)
 #--------------------------------------------------------------------------
  1.300E+00  1.28695E-04  3.53088E-08  5.60561E-09  1.87700E-11  3.02987E-12
  1.400E+00  1.49255E-04  3.30737E-08  5.52836E-09  1.89395E-11  3.21882E-12
  1.500E+00  1.71338E-04  3.09531E-08  5.44860E-09  1.89968E-11  3.39994E-12
  1.600E+00  1.94942E-04  2.89550E-08  5.36680E-09  1.89611E-11  3.57321E-12
  1.700E+00  2.20070E-04  2.70829E-08  5.28340E-09  1.88498E-11  3.73869E-12
  1.800E+00  2.46720E-04  2.53370E-08  5.19882E-09  1.86785E-11  3.89651E-12
  1.900E+00  2.74892E-04  2.37150E-08  5.11347E-09  1.84607E-11  4.04681E-12
  2.000E+00  3.04586E-04  2.22125E-08  5.02771E-09  1.82080E-11  4.18981E-12
  2.100E+00  3.35803E-04  2.08239E-08  4.94187E-09  1.79303E-11  4.32573E-12
  2.200E+00  3.68542E-04  1.95429E-08  4.85625E-09  1.76358E-11  4.45484E-12
  2.300E+00  4.02802E-04  1.83626E-08  4.77111E-09  1.73312E-11  4.57740E-12
  2.400E+00  4.38585E-04  1.72761E-08  4.68671E-09  1.70220E-11  4.69372E-12
  2.500E+00  4.75889E-04  1.62763E-08  4.60323E-09  1.67124E-11  4.80409E-12
  2.600E+00  5.14715E-04  1.53564E-08  4.52086E-09  1.64060E-11  4.90881E-12
  2.700E+00  5.55063E-04  1.45100E-08  4.43975E-09  1.61052E-11  5.00817E-12
  2.800E+00  5.96931E-04  1.37307E-08  4.36002E-09  1.58121E-11  5.10248E-12
  2.900E+00  6.40321E-04  1.30130E-08  4.28178E-09  1.55279E-11  5.19202E-12
  3.000E+00  6.85233E-04  1.23512E-08  4.20510E-09  1.52536E-11  5.27707E-12
  3.100E+00  7.31665E-04  1.17405E-08  4.13004E-09  1.49897E-11  5.35789E-12
  3.200E+00  7.79618E-04  1.11762E-08  4.05664E-09  1.47366E-11  5.43475E-12
  3.300E+00  8.29092E-04  1.06541E-08  3.98495E-09  1.44941E-11  5.50787E-12
  3.400E+00  8.80086E-04  1.01705E-08  3.91495E-09  1.42621E-11  5.57749E-12
  3.500E+00  9.32601E-04  9.72169E-09  3.84667E-09  1.40404E-11  5.64382E-12
  3.600E+00  9.86636E-04  9.30464E-09  3.78010E-09  1.38286E-11  5.70705E-12
  3.700E+00  1.04219E-03  8.91643E-09  3.71520E-09  1.36261E-11  5.76737E-12
  3.800E+00  1.09927E-03  8.55445E-09  3.65198E-09  1.34326E-11  5.82495E-12
  3.900E+00  1.15786E-03  8.21635E-09  3.59038E-09  1.32474E-11  5.87995E-12
  4.000E+00  1.21797E-03  7.89999E-09  3.53039E-09  1.30700E-11  5.93250E-12
  4.100E+00  1.27961E-03  7.60345E-09  3.47196E-09  1.28998E-11  5.98275E-12
  4.200E+00  1.34276E-03  7.32501E-09  3.41505E-09  1.27364E-11  6.03080E-12
  4.300E+00  1.40743E-03  7.06310E-09  3.35962E-09  1.25791E-11  6.07679E-12
  4.400E+00  1.47362E-03  6.81631E-09  3.30562E-09  1.24275E-11  6.12079E-12
  4.500E+00  1.54133E-03  6.58337E-09  3.25301E-09  1.22812E-11  6.16291E-12
