 #  Total cross section table (last run of 'elscata').
 #
 #  Z =   8,   projectile: electron
 #
 #   Energy         ECS         TCS1         TCS2         ABSCS      error
 #    (eV)        (cm**2)      (cm**2)      (cm**2)      (cm**2)
 #--------------------------------------------------------------------------
   2.00000E+03  2.84169E-17  1.93409E-18  4.16908E-18  0.00000E+00  8.4E-07
   2.50000E+03  2.33921E-17  1.31740E-18  2.90859E-18  0.00000E+00  7.8E-07
   3.00000E+03  1.98892E-17  9.59442E-19  2.15510E-18  0.00000E+00  1.2E-06
   3.50000E+03  1.73065E-17  7.32352E-19  1.66680E-18  0.00000E+00  2.0E-07
   4.00000E+03  1.53229E-17  5.78817E-19  1.33125E-18  0.00000E+00  2.3E-06
   4.50000E+03  1.37516E-17  4.69919E-19  1.09015E-18  0.00000E+00  2.3E-06
   5.00000E+03  1.24759E-17  3.89740E-19  9.10734E-19  0.00000E+00  3.8E-06
   6.00000E+03  1.05307E-17  2.81602E-19  6.65762E-19  0.00000E+00  3.0E-06
   7.00000E+03  9.11732E-18  2.13720E-19  5.09883E-19  0.00000E+00  5.3E-06
   8.00000E+03  8.04386E-18  1.68187E-19  4.04216E-19  0.00000E+00  5.3E-06
   9.00000E+03  7.20088E-18  1.36091E-19  3.29091E-19  0.00000E+00  5.0E-06
   1.00000E+04  6.52134E-18  1.12576E-19  2.73657E-19  0.00000E+00  6.5E-06
   1.10000E+04  5.96192E-18  9.48058E-20  2.31513E-19  0.00000E+00  1.0E-07
   1.20000E+04  5.49336E-18  8.10337E-20  1.98678E-19  0.00000E+00  1.0E-07
   1.30000E+04  5.09519E-18  7.01322E-20  1.72568E-19  0.00000E+00  1.0E-07
   1.40000E+04  4.75266E-18  6.13474E-20  1.51441E-19  0.00000E+00  1.0E-07
   1.50000E+04  4.45487E-18  5.41590E-20  1.34089E-19  0.00000E+00  1.0E-07
   1.60000E+04  4.19359E-18  4.81981E-20  1.19652E-19  0.00000E+00  1.0E-07
   1.70000E+04  3.96251E-18  4.31972E-20  1.07504E-19  0.00000E+00  1.0E-07
   1.80000E+04  3.75666E-18  3.89584E-20  9.71782E-20  0.00000E+00  1.0E-07
   1.90000E+04  3.57214E-18  3.53326E-20  8.83227E-20  0.00000E+00  1.0E-07
   2.00000E+04  3.40580E-18  3.22055E-20  8.06673E-20  0.00000E+00  1.0E-07
   2.10000E+04  3.25507E-18  2.94887E-20  7.40013E-20  0.00000E+00  1.0E-07
   2.20000E+04  3.11785E-18  2.71124E-20  6.81589E-20  0.00000E+00  1.0E-07
   2.30000E+04  2.99242E-18  2.50215E-20  6.30078E-20  0.00000E+00  1.0E-07
   2.40000E+04  2.87730E-18  2.31713E-20  5.84415E-20  0.00000E+00  1.0E-07
   2.50000E+04  2.77129E-18  2.15258E-20  5.43733E-20  0.00000E+00  1.0E-07
