0	0
0.0681488	0
0.136298	0
0.204446	0
0.272595	0
0.340744	0
0.408893	0
0.477041	0
0.54519	0
0.613339	0
0.681488	0
0.749636	0
0.817785	0
0.885934	0
0.954083	0
1.02223	0
1.09038	0
1.15853	0
1.22668	0
1.29483	0
1.36298	0
1.43112	0
1.49927	0
1.56742	0
1.63557	0
1.70372	0
1.77187	0
1.84002	0
1.90817	0
1.97631	0
2.04446	0
2.11261	0
2.18076	0
2.24891	1.07498e-05
2.31706	1.07498e-05
2.38521	0
2.45336	0
2.5215	1.07498e-05
2.58965	2.14996e-05
2.6578	0
2.72595	0
2.7941	1.07498e-05
2.86225	3.22494e-05
2.9304	0
2.99855	1.07498e-05
3.06669	3.22494e-05
3.13484	5.3749e-05
3.20299	0
3.27114	1.07498e-05
3.33929	2.14996e-05
3.40744	2.14996e-05
3.47559	2.14996e-05
3.54374	5.3749e-05
3.61188	3.22494e-05
3.68003	0
3.74818	5.3749e-05
3.81633	5.3749e-05
3.88448	2.14996e-05
3.95263	8.59984e-05
4.02078	3.22494e-05
4.08893	4.29992e-05
4.15707	7.52486e-05
4.22522	8.59984e-05
4.29337	1.07498e-05
4.36152	4.29992e-05
4.42967	6.44988e-05
4.49782	5.3749e-05
4.56597	4.29992e-05
4.63412	0.000107498
4.70226	0.000107498
4.77041	8.59984e-05
4.83856	6.44988e-05
4.90671	6.44988e-05
4.97486	4.29992e-05
5.04301	0.000128998
5.11116	0.000139747
5.17931	0.000107498
5.24745	0.000139747
5.3156	8.59984e-05
5.38375	7.52486e-05
5.4519	0.000171997
5.52005	9.67482e-05
5.5882	8.59984e-05
5.65635	0.000107498
5.7245	0.000128998
5.79264	0.000107498
5.86079	0.000182747
5.92894	0.000107498
5.99709	0.000247245
6.06524	0.000161247
6.13339	0.000204246
6.20154	0.000214996
6.26969	0.000236496
6.33783	0.000182747
6.40598	0.000150497
6.47413	0.000182747
6.54228	0.000279495
6.61043	0.000236496
6.67858	0.000193496
6.74673	0.000171997
6.81488	0.000247245
6.88302	0.000300994
6.95117	0.000161247
7.01932	0.000257995
7.08747	0.000333244
7.15562	0.000225746
7.22377	0.000376243
7.29192	0.000268745
7.36007	0.000322494
7.42821	0.000290245
7.49636	0.000290245
7.56451	0.000462241
7.63266	0.000311744
7.70081	0.000279495
7.76896	0.000408492
7.83711	0.000365493
7.90526	0.000386993
7.9734	0.000290245
8.04155	0.000386993
8.1097	0.000333244
8.17785	0.000333244
8.246	0.000376243
8.31415	0.000397743
8.3823	0.000440742
8.45045	0.000472991
8.51859	0.000440742
8.58674	0.000462241
8.65489	0.000397743
8.72304	0.000462241
8.79119	0.000483741
8.85934	0.000505241
8.92749	0.000687987
8.99564	0.00051599
9.06378	0.00055899
9.13193	0.000429992
9.20008	0.000494491
9.26823	0.00053749
9.33638	0.000440742
9.40453	0.00052674
9.47268	0.000612739
9.54083	0.00055899
9.60897	0.000569739
9.67712	0.00054824
9.74527	0.000655738
9.81342	0.000601989
9.88157	0.000591239
9.94972	0.000677237
10.0179	0.000687987
10.086	0.000591239
10.1542	0.00054824
10.2223	0.000773985
10.2905	0.000720236
10.3586	0.000687987
10.4268	0.000859984
10.4949	0.000698737
10.5631	0.000752486
10.6312	0.000709487
10.6994	0.000634238
10.7675	0.000978232
10.8357	0.000720236
10.9038	0.000945982
10.9719	0.000752486
11.0401	0.000924483
11.1082	0.000816985
11.1764	0.000881483
11.2445	0.000859984
11.3127	0.000892233
11.3808	0.000924483
11.449	0.000892233
11.5171	0.000859984
11.5853	0.000720236
11.6534	0.000666488
11.7216	0.000924483
11.7897	0.000945982
11.8579	0.00101048
11.926	0.000827734
11.9942	0.000816985
12.0623	0.000945982
12.1305	0.000913733
