 #  Total cross section table (last run of 'elscata').
 #
 #  Z =  14,   projectile: electron
 #
 #   Energy         ECS         TCS1         TCS2         ABSCS      error
 #    (eV)        (cm**2)      (cm**2)      (cm**2)      (cm**2)
 #--------------------------------------------------------------------------
   1.00000E+01  2.05700E-15  7.52097E-16  1.08239E-15  0.00000E+00  1.0E-07
   1.10000E+01  2.11745E-15  8.43387E-16  1.17970E-15  0.00000E+00  1.0E-07
   1.20000E+01  2.17883E-15  9.31561E-16  1.26294E-15  0.00000E+00  1.0E-07
   1.30000E+01  2.23462E-15  1.01228E-15  1.32820E-15  0.00000E+00  1.0E-07
   1.40000E+01  2.28164E-15  1.08303E-15  1.37455E-15  0.00000E+00  1.0E-07
   1.50000E+01  2.31880E-15  1.14267E-15  1.40298E-15  0.00000E+00  1.6E-07
   1.60000E+01  2.34626E-15  1.19106E-15  1.41558E-15  0.00000E+00  1.0E-07
   1.70000E+01  2.36478E-15  1.22866E-15  1.41491E-15  0.00000E+00  1.0E-07
   1.80000E+01  2.37558E-15  1.25635E-15  1.40361E-15  0.00000E+00  1.0E-07
   1.90000E+01  2.37980E-15  1.27523E-15  1.38413E-15  0.00000E+00  1.0E-07
   2.00000E+01  2.37861E-15  1.28643E-15  1.35863E-15  0.00000E+00  1.0E-07
   2.50000E+01  2.32283E-15  1.26342E-15  1.19343E-15  0.00000E+00  1.0E-07
   3.00000E+01  2.23332E-15  1.17566E-15  1.03387E-15  0.00000E+00  1.0E-07
   3.50000E+01  2.13971E-15  1.07229E-15  9.06771E-16  0.00000E+00  1.0E-07
   4.00000E+01  2.05073E-15  9.72229E-16  8.09210E-16  0.00000E+00  1.0E-07
   4.50000E+01  1.96843E-15  8.81597E-16  7.33513E-16  0.00000E+00  1.0E-07
   5.00000E+01  1.89301E-15  8.01582E-16  6.73244E-16  0.00000E+00  1.1E-07
   6.00000E+01  1.76063E-15  6.70415E-16  5.82402E-16  0.00000E+00  1.0E-07
   7.00000E+01  1.62478E-15  5.38304E-16  4.98831E-16  0.00000E+00  1.0E-07
   8.00000E+01  1.46743E-15  4.26252E-16  4.10663E-16  0.00000E+00  1.2E-06
   9.00000E+01  1.33059E-15  3.56942E-16  3.46599E-16  0.00000E+00  5.2E-07
   1.00000E+02  1.21574E-15  3.08675E-16  2.99943E-16  0.00000E+00  5.7E-06
   1.50000E+02  8.60967E-16  1.85313E-16  1.84568E-16  0.00000E+00  1.5E-05
   2.00000E+02  6.81360E-16  1.29910E-16  1.37374E-16  0.00000E+00  1.2E-06
   2.50000E+02  5.71443E-16  9.79250E-17  1.10487E-16  0.00000E+00  4.8E-06
   3.00000E+02  4.96135E-16  7.72479E-17  9.24970E-17  0.00000E+00  3.9E-06
   3.50000E+02  4.40741E-16  6.29216E-17  7.93762E-17  0.00000E+00  1.6E-05
   4.00000E+02  3.97981E-16  5.25012E-17  6.92990E-17  0.00000E+00  1.9E-06
   4.50000E+02  3.63804E-16  4.46397E-17  6.12889E-17  0.00000E+00  1.7E-06
   5.00000E+02  3.35755E-16  3.85359E-17  5.47626E-17  0.00000E+00  1.2E-05
   6.00000E+02  2.92231E-16  2.97557E-17  4.47762E-17  0.00000E+00  1.1E-05
   7.00000E+02  2.59818E-16  2.38190E-17  3.75156E-17  0.00000E+00  2.6E-05
   8.00000E+02  2.34598E-16  1.95880E-17  3.20227E-17  0.00000E+00  2.2E-05
   9.00000E+02  2.14330E-16  1.64499E-17  2.77407E-17  0.00000E+00  8.5E-06
   1.00000E+03  1.97629E-16  1.40483E-17  2.43228E-17  0.00000E+00  1.9E-03
   1.50000E+03  1.44094E-16  7.54608E-18  1.42792E-17  0.00000E+00  2.0E-03
   2.00000E+03  1.14596E-16  4.79087E-18  9.54852E-18  0.00000E+00  2.8E-03
   2.50000E+03  9.56031E-17  3.34298E-18  6.89752E-18  0.00000E+00  3.0E-03
