

  **** PARTIAL WAVE ANALYSIS (DPWA0) ******************************************


  KINETIC ENERGY = 2.50000E+04 eV

      L       PHASE(SPIN UP)     PHASE(SPIN DOWN)
      82      2.38372873E-02      2.38647748E-02
      83      2.32568720E-02      2.32835983E-02
      84      2.26924672E-02      2.27184580E-02
      85      2.21435345E-02      2.21688146E-02
      86      2.16095590E-02      2.16341519E-02
      87      2.10900479E-02      2.11139761E-02
      88      2.05845293E-02      2.06078144E-02
      89      2.00925511E-02      2.01152138E-02
      90      1.96136799E-02      1.96357402E-02
      91      1.91475001E-02      1.91689769E-02
      92      1.86936127E-02      1.87145243E-02
      93      1.82516347E-02      1.82719986E-02
      94      1.78211982E-02      1.78410313E-02
      95      1.74019495E-02      1.74212681E-02  i
      96      1.69935486E-02      1.70123682E-02  i
      97      1.65956684E-02      1.66140041E-02  i
      98      1.62079941E-02      1.62258602E-02  i
      99      1.58302225E-02      1.58476330E-02  i
     100      1.54620617E-02      1.54790299E-02  i
     105      1.37559155E-02      1.37708573E-02  i
     110      1.22518069E-02      1.22649931E-02  i
     115      1.09231105E-02      1.09347695E-02  i
     120      9.74728739E-03      9.75761316E-03  i
     125      8.70512825E-03      8.71428665E-03  i
     130      7.78016507E-03      7.78829865E-03  i
     135      6.95820917E-03      6.96544102E-03  i
     140      6.22698254E-03      6.23341938E-03  i
     145      5.57582075E-03      5.58155544E-03  i
     150      4.99543058E-03      5.00054415E-03  i
     155      4.47769063E-03      4.48225398E-03  i
     160      4.01548570E-03      4.01956102E-03  i
     165      3.60256826E-03      3.60621020E-03  i
     170      3.23344177E-03      3.23669848E-03  i
     175      2.90326184E-03      2.90617577E-03  i
     180      2.60775199E-03      2.61036065E-03  i
     185      2.34313165E-03      2.34546822E-03  i
     190      2.10605422E-03      2.10814808E-03  i
     195      1.89355365E-03      1.89543086E-03  i
     200      1.70299829E-03      1.70468200E-03  i
     205      1.53205081E-03      1.53356157E-03  i
     210      1.37863329E-03      1.37998938E-03  i
     215      1.24089681E-03      1.24211451E-03  i
     220      1.11719487E-03      1.11828868E-03  i
     225      1.00606012E-03      1.00704297E-03  i
     230      9.06183915E-04      9.07067330E-04  i
     235      8.16398367E-04      8.17192646E-04  i
     240      7.35660561E-04      7.36374900E-04  i
     245      6.63038613E-04      6.63681232E-04  i
     250      5.97699389E-04      5.98277640E-04  i
     255      5.38897645E-04      5.39418103E-04  i
     260      4.85966420E-04      4.86434972E-04  i
     265      4.38308527E-04      4.38730448E-04  i
     270      3.95389017E-04      3.95769030E-04  i
     275      3.56728483E-04      3.57070822E-04  i
     280      3.21897118E-04      3.22205581E-04  i
     285      2.90509435E-04      2.90787428E-04  i
     290      2.62219569E-04      2.62470149E-04  i
     295      2.36717093E-04      2.36943003E-04  i
     300      2.13723294E-04      2.13926999E-04  i
     310      1.74285876E-04      1.74451587E-04  i
     320      1.42194350E-04      1.42329237E-04  i
     330      1.16064598E-04      1.16174459E-04  i
     340      9.47770209E-05      9.48665483E-05  i
     350      7.74250908E-05      7.74980855E-05  i
     360      6.32741293E-05      6.33336730E-05  i
     370      5.17282249E-05      5.17768184E-05  i
     380      4.23036432E-05      4.23433173E-05  i
     390      3.46074219E-05      3.46398270E-05  i
     400      2.83201169E-05      2.83465948E-05  i
     410      2.31818808E-05      2.32035236E-05  i
     420      1.89812208E-05      1.89989176E-05  i
     430      1.55459000E-05      1.55603749E-05  i
     440      1.27355764E-05      1.27474197E-05  i
     450      1.04358426E-05      1.04455357E-05  i
     460      8.55338503E-06      8.56132049E-06  i
     470      7.01206467E-06      7.01856299E-06  i
     480      5.74972504E-06      5.75504782E-06  i
     490      4.71560908E-06      4.71997011E-06  i
     500      3.86824993E-06      3.87182379E-06  i
     510      3.17375893E-06      3.17668842E-06  i
     520      2.60443105E-06      2.60683282E-06  i
     530      2.13760948E-06      2.13957903E-06  i
     540      1.75475940E-06      1.75637484E-06  i
     550      1.44071439E-06      1.44203966E-06  i
     560      1.18306004E-06      1.18414741E-06  i
     570      9.71631960E-07      9.72524336E-07  i
     580      7.98106187E-07      7.98838657E-07  i
     590      6.55664044E-07      6.56265369E-07  i
     600      5.38718227E-07      5.39211951E-07  i
     620      3.63825657E-07      3.64158652E-07  i
     640      2.45834553E-07      2.46059272E-07  i
     660      1.66185795E-07      1.66337537E-07  i
     680      1.12391890E-07      1.12494392E-07  i
     700      7.60420719E-08      7.61113765E-08  i
     720      5.14681711E-08      5.15150185E-08  i
     740      3.48489449E-08      3.48806280E-08  i
     760      2.36036441E-08      2.36251050E-08  i
     780      1.59918530E-08      1.60063784E-08  i
     800      1.08377156E-08      1.08475647E-08  i
     820      7.34649359E-09      7.35315687E-09  i
     840      4.98162840E-09      4.98615425E-09  i
     860      3.37808714E-09      3.38114181E-09  i
     880      2.29096573E-09      2.29302384E-09  i
     900      1.55423243E-09      1.55562333E-09  i
     920      1.05399093E-09      1.05495331E-09  i


  *** SCATTERING AMPLITUDES AND DIFFERENTIAL CROSS SECTION ***

    ANGLE      DCS       ASYMMETRY    DIRECT AMPLITUDE       SPIN-FLIP AMPLITUDE     ERROR
    (deg)   (cm**2/sr)                      (cm)                    (cm)
  -------------------------------------------------------------------------------------------
  0.000E+00 7.84594E-15  0.000E+00 ( 8.820E-08, 8.141E-09) ( 0.000E+00, 0.000E+00)  1.00E-07
  1.000E-04 7.84594E-15  1.101E-10 ( 8.820E-08, 8.141E-09) ( 3.598E-15, 3.370E-16)  1.00E-07
  1.250E-04 7.84594E-15  1.376E-10 ( 8.820E-08, 8.141E-09) ( 4.497E-15, 4.212E-16)  1.00E-07
  1.500E-04 7.84594E-15  1.652E-10 ( 8.820E-08, 8.141E-09) ( 5.397E-15, 5.055E-16)  1.00E-07
  1.750E-04 7.84594E-15  1.927E-10 ( 8.820E-08, 8.141E-09) ( 6.296E-15, 5.897E-16)  1.00E-07
  2.000E-04 7.84594E-15  2.202E-10 ( 8.820E-08, 8.141E-09) ( 7.196E-15, 6.740E-16)  1.00E-07
  2.250E-04 7.84594E-15  2.478E-10 ( 8.820E-08, 8.141E-09) ( 8.095E-15, 7.582E-16)  1.00E-07
  2.500E-04 7.84594E-15  2.753E-10 ( 8.820E-08, 8.141E-09) ( 8.995E-15, 8.425E-16)  1.00E-07
  2.750E-04 7.84594E-15  3.028E-10 ( 8.820E-08, 8.141E-09) ( 9.894E-15, 9.267E-16)  1.00E-07
  3.000E-04 7.84594E-15  3.304E-10 ( 8.820E-08, 8.141E-09) ( 1.079E-14, 1.011E-15)  1.00E-07
  3.250E-04 7.84594E-15  3.579E-10 ( 8.820E-08, 8.141E-09) ( 1.169E-14, 1.095E-15)  1.00E-07
  3.500E-04 7.84594E-15  3.854E-10 ( 8.820E-08, 8.141E-09) ( 1.259E-14, 1.179E-15)  1.00E-07
  3.750E-04 7.84594E-15  4.129E-10 ( 8.820E-08, 8.141E-09) ( 1.349E-14, 1.264E-15)  1.00E-07
  4.000E-04 7.84594E-15  4.405E-10 ( 8.820E-08, 8.141E-09) ( 1.439E-14, 1.348E-15)  1.00E-07
  4.250E-04 7.84594E-15  4.680E-10 ( 8.820E-08, 8.141E-09) ( 1.529E-14, 1.432E-15)  1.00E-07
  4.500E-04 7.84594E-15  4.955E-10 ( 8.820E-08, 8.141E-09) ( 1.619E-14, 1.516E-15)  1.00E-07
  4.750E-04 7.84594E-15  5.231E-10 ( 8.820E-08, 8.141E-09) ( 1.709E-14, 1.601E-15)  1.00E-07
  5.000E-04 7.84594E-15  5.506E-10 ( 8.820E-08, 8.141E-09) ( 1.799E-14, 1.685E-15)  1.00E-07
  5.250E-04 7.84594E-15  5.781E-10 ( 8.820E-08, 8.141E-09) ( 1.889E-14, 1.769E-15)  1.00E-07
  5.500E-04 7.84594E-15  6.056E-10 ( 8.820E-08, 8.141E-09) ( 1.979E-14, 1.853E-15)  1.00E-07
  5.750E-04 7.84594E-15  6.332E-10 ( 8.820E-08, 8.141E-09) ( 2.069E-14, 1.938E-15)  1.00E-07
  6.000E-04 7.84594E-15  6.607E-10 ( 8.820E-08, 8.141E-09) ( 2.159E-14, 2.022E-15)  1.00E-07
  6.250E-04 7.84594E-15  6.882E-10 ( 8.820E-08, 8.141E-09) ( 2.249E-14, 2.106E-15)  1.00E-07
  6.500E-04 7.84594E-15  7.158E-10 ( 8.820E-08, 8.141E-09) ( 2.339E-14, 2.190E-15)  1.00E-07
  6.750E-04 7.84594E-15  7.433E-10 ( 8.820E-08, 8.141E-09) ( 2.429E-14, 2.275E-15)  1.00E-07
  7.000E-04 7.84594E-15  7.708E-10 ( 8.820E-08, 8.141E-09) ( 2.519E-14, 2.359E-15)  1.00E-07
  7.250E-04 7.84594E-15  7.983E-10 ( 8.820E-08, 8.141E-09) ( 2.608E-14, 2.443E-15)  1.00E-07
  7.500E-04 7.84594E-15  8.259E-10 ( 8.820E-08, 8.141E-09) ( 2.698E-14, 2.527E-15)  1.00E-07
  7.750E-04 7.84594E-15  8.534E-10 ( 8.820E-08, 8.141E-09) ( 2.788E-14, 2.612E-15)  1.00E-07
  8.000E-04 7.84594E-15  8.809E-10 ( 8.820E-08, 8.141E-09) ( 2.878E-14, 2.696E-15)  1.00E-07
  8.250E-04 7.84594E-15  9.085E-10 ( 8.820E-08, 8.141E-09) ( 2.968E-14, 2.780E-15)  1.00E-07
  8.500E-04 7.84594E-15  9.360E-10 ( 8.820E-08, 8.141E-09) ( 3.058E-14, 2.864E-15)  1.00E-07
  8.750E-04 7.84593E-15  9.635E-10 ( 8.820E-08, 8.141E-09) ( 3.148E-14, 2.949E-15)  1.00E-07
  9.000E-04 7.84593E-15  9.911E-10 ( 8.820E-08, 8.141E-09) ( 3.238E-14, 3.033E-15)  1.00E-07
  9.250E-04 7.84593E-15  1.019E-09 ( 8.820E-08, 8.141E-09) ( 3.328E-14, 3.117E-15)  1.00E-07
  9.500E-04 7.84593E-15  1.046E-09 ( 8.820E-08, 8.141E-09) ( 3.418E-14, 3.201E-15)  1.00E-07
  9.750E-04 7.84593E-15  1.074E-09 ( 8.820E-08, 8.141E-09) ( 3.508E-14, 3.286E-15)  1.00E-07
  1.000E-03 7.84593E-15  1.101E-09 ( 8.820E-08, 8.141E-09) ( 3.598E-14, 3.370E-15)  1.00E-07
  1.250E-03 7.84592E-15  1.376E-09 ( 8.820E-08, 8.141E-09) ( 4.497E-14, 4.212E-15)  1.00E-07
  1.500E-03 7.84592E-15  1.652E-09 ( 8.820E-08, 8.141E-09) ( 5.397E-14, 5.055E-15)  1.00E-07
  1.750E-03 7.84591E-15  1.927E-09 ( 8.820E-08, 8.141E-09) ( 6.296E-14, 5.897E-15)  1.00E-07
  2.000E-03 7.84589E-15  2.202E-09 ( 8.820E-08, 8.141E-09) ( 7.196E-14, 6.740E-15)  1.00E-07
  2.250E-03 7.84588E-15  2.478E-09 ( 8.820E-08, 8.141E-09) ( 8.095E-14, 7.582E-15)  1.00E-07
  2.500E-03 7.84587E-15  2.753E-09 ( 8.820E-08, 8.141E-09) ( 8.995E-14, 8.425E-15)  1.00E-07
  2.750E-03 7.84585E-15  3.028E-09 ( 8.820E-08, 8.141E-09) ( 9.894E-14, 9.267E-15)  1.00E-07
  3.000E-03 7.84583E-15  3.304E-09 ( 8.820E-08, 8.141E-09) ( 1.079E-13, 1.011E-14)  1.00E-07
  3.250E-03 7.84581E-15  3.579E-09 ( 8.820E-08, 8.141E-09) ( 1.169E-13, 1.095E-14)  1.00E-07
  3.500E-03 7.84579E-15  3.854E-09 ( 8.820E-08, 8.141E-09) ( 1.259E-13, 1.179E-14)  1.00E-07
  3.750E-03 7.84577E-15  4.129E-09 ( 8.820E-08, 8.141E-09) ( 1.349E-13, 1.264E-14)  1.00E-07
  4.000E-03 7.84574E-15  4.405E-09 ( 8.820E-08, 8.141E-09) ( 1.439E-13, 1.348E-14)  1.00E-07
  4.250E-03 7.84572E-15  4.680E-09 ( 8.820E-08, 8.141E-09) ( 1.529E-13, 1.432E-14)  1.00E-07
  4.500E-03 7.84569E-15  4.955E-09 ( 8.820E-08, 8.141E-09) ( 1.619E-13, 1.516E-14)  1.00E-07
  4.750E-03 7.84566E-15  5.231E-09 ( 8.820E-08, 8.141E-09) ( 1.709E-13, 1.601E-14)  1.00E-07
  5.000E-03 7.84563E-15  5.506E-09 ( 8.820E-08, 8.141E-09) ( 1.799E-13, 1.685E-14)  1.00E-07
  5.250E-03 7.84560E-15  5.781E-09 ( 8.820E-08, 8.141E-09) ( 1.889E-13, 1.769E-14)  1.00E-07
  5.500E-03 7.84557E-15  6.057E-09 ( 8.820E-08, 8.141E-09) ( 1.979E-13, 1.853E-14)  1.00E-07
  5.750E-03 7.84553E-15  6.332E-09 ( 8.820E-08, 8.141E-09) ( 2.069E-13, 1.938E-14)  1.00E-07
  6.000E-03 7.84550E-15  6.607E-09 ( 8.820E-08, 8.141E-09) ( 2.159E-13, 2.022E-14)  1.00E-07
  6.250E-03 7.84546E-15  6.882E-09 ( 8.820E-08, 8.141E-09) ( 2.249E-13, 2.106E-14)  1.00E-07
  6.500E-03 7.84542E-15  7.158E-09 ( 8.820E-08, 8.141E-09) ( 2.339E-13, 2.190E-14)  1.00E-07
  6.750E-03 7.84538E-15  7.433E-09 ( 8.820E-08, 8.141E-09) ( 2.428E-13, 2.275E-14)  1.00E-07
  7.000E-03 7.84533E-15  7.708E-09 ( 8.820E-08, 8.141E-09) ( 2.518E-13, 2.359E-14)  1.00E-07
  7.250E-03 7.84529E-15  7.984E-09 ( 8.820E-08, 8.141E-09) ( 2.608E-13, 2.443E-14)  1.00E-07
  7.500E-03 7.84524E-15  8.259E-09 ( 8.820E-08, 8.141E-09) ( 2.698E-13, 2.527E-14)  1.00E-07
  7.750E-03 7.84520E-15  8.534E-09 ( 8.820E-08, 8.141E-09) ( 2.788E-13, 2.612E-14)  1.00E-07
  8.000E-03 7.84515E-15  8.810E-09 ( 8.820E-08, 8.141E-09) ( 2.878E-13, 2.696E-14)  1.00E-07
  8.250E-03 7.84510E-15  9.085E-09 ( 8.820E-08, 8.141E-09) ( 2.968E-13, 2.780E-14)  1.00E-07
  8.500E-03 7.84504E-15  9.360E-09 ( 8.820E-08, 8.141E-09) ( 3.058E-13, 2.864E-14)  1.00E-07
  8.750E-03 7.84499E-15  9.636E-09 ( 8.820E-08, 8.141E-09) ( 3.148E-13, 2.949E-14)  1.00E-07
  9.000E-03 7.84494E-15  9.911E-09 ( 8.820E-08, 8.141E-09) ( 3.238E-13, 3.033E-14)  1.00E-07
  9.250E-03 7.84488E-15  1.019E-08 ( 8.820E-08, 8.141E-09) ( 3.328E-13, 3.117E-14)  1.00E-07
  9.500E-03 7.84482E-15  1.046E-08 ( 8.820E-08, 8.141E-09) ( 3.418E-13, 3.201E-14)  1.00E-07
  9.750E-03 7.84476E-15  1.074E-08 ( 8.820E-08, 8.141E-09) ( 3.508E-13, 3.286E-14)  1.00E-07
  1.000E-02 7.84470E-15  1.101E-08 ( 8.820E-08, 8.141E-09) ( 3.598E-13, 3.370E-14)  1.00E-07
  1.250E-02 7.84400E-15  1.377E-08 ( 8.819E-08, 8.141E-09) ( 4.497E-13, 4.212E-14)  1.00E-07
  1.500E-02 7.84314E-15  1.652E-08 ( 8.819E-08, 8.141E-09) ( 5.396E-13, 5.055E-14)  1.00E-07
  1.750E-02 7.84213E-15  1.927E-08 ( 8.818E-08, 8.141E-09) ( 6.295E-13, 5.897E-14)  1.00E-07
  2.000E-02 7.84096E-15  2.203E-08 ( 8.817E-08, 8.141E-09) ( 7.193E-13, 6.740E-14)  1.00E-07
  2.250E-02 7.83964E-15  2.478E-08 ( 8.817E-08, 8.141E-09) ( 8.092E-13, 7.582E-14)  1.00E-07
  2.500E-02 7.83816E-15  2.754E-08 ( 8.816E-08, 8.141E-09) ( 8.990E-13, 8.424E-14)  1.00E-07
  2.750E-02 7.83653E-15  3.030E-08 ( 8.815E-08, 8.141E-09) ( 9.888E-13, 9.267E-14)  1.00E-07
  3.000E-02 7.83475E-15  3.306E-08 ( 8.814E-08, 8.141E-09) ( 1.079E-12, 1.011E-13)  1.00E-07
  3.250E-02 7.83280E-15  3.581E-08 ( 8.813E-08, 8.141E-09) ( 1.168E-12, 1.095E-13)  1.00E-07
  3.500E-02 7.83071E-15  3.857E-08 ( 8.812E-08, 8.140E-09) ( 1.258E-12, 1.179E-13)  1.00E-07
  3.750E-02 7.82846E-15  4.133E-08 ( 8.810E-08, 8.140E-09) ( 1.348E-12, 1.264E-13)  1.00E-07
  4.000E-02 7.82605E-15  4.409E-08 ( 8.809E-08, 8.140E-09) ( 1.437E-12, 1.348E-13)  1.00E-07
  4.250E-02 7.82349E-15  4.686E-08 ( 8.808E-08, 8.140E-09) ( 1.527E-12, 1.432E-13)  1.00E-07
  4.500E-02 7.82078E-15  4.962E-08 ( 8.806E-08, 8.140E-09) ( 1.616E-12, 1.516E-13)  1.00E-07
  4.750E-02 7.81792E-15  5.239E-08 ( 8.804E-08, 8.140E-09) ( 1.706E-12, 1.600E-13)  1.00E-07
  5.000E-02 7.81490E-15  5.515E-08 ( 8.803E-08, 8.139E-09) ( 1.795E-12, 1.685E-13)  1.00E-07
  5.250E-02 7.81173E-15  5.792E-08 ( 8.801E-08, 8.139E-09) ( 1.885E-12, 1.769E-13)  1.00E-07
  5.500E-02 7.80840E-15  6.069E-08 ( 8.799E-08, 8.139E-09) ( 1.974E-12, 1.853E-13)  1.00E-07
  5.750E-02 7.80493E-15  6.346E-08 ( 8.797E-08, 8.139E-09) ( 2.063E-12, 1.937E-13)  1.00E-07
  6.000E-02 7.80130E-15  6.623E-08 ( 8.795E-08, 8.139E-09) ( 2.153E-12, 2.021E-13)  1.00E-07
  6.250E-02 7.79752E-15  6.901E-08 ( 8.793E-08, 8.138E-09) ( 2.242E-12, 2.105E-13)  1.00E-07
  6.500E-02 7.79359E-15  7.178E-08 ( 8.791E-08, 8.138E-09) ( 2.331E-12, 2.190E-13)  1.00E-07
  6.750E-02 7.78951E-15  7.456E-08 ( 8.788E-08, 8.138E-09) ( 2.420E-12, 2.274E-13)  1.00E-07
  7.000E-02 7.78528E-15  7.734E-08 ( 8.786E-08, 8.138E-09) ( 2.509E-12, 2.358E-13)  1.00E-07
  7.250E-02 7.78090E-15  8.012E-08 ( 8.783E-08, 8.137E-09) ( 2.598E-12, 2.442E-13)  1.00E-07
  7.500E-02 7.77636E-15  8.290E-08 ( 8.781E-08, 8.137E-09) ( 2.686E-12, 2.526E-13)  1.00E-07
  7.750E-02 7.77168E-15  8.569E-08 ( 8.778E-08, 8.137E-09) ( 2.775E-12, 2.610E-13)  1.00E-07
  8.000E-02 7.76685E-15  8.848E-08 ( 8.775E-08, 8.136E-09) ( 2.864E-12, 2.694E-13)  1.00E-07
  8.250E-02 7.76188E-15  9.127E-08 ( 8.773E-08, 8.136E-09) ( 2.952E-12, 2.778E-13)  1.00E-07
  8.500E-02 7.75675E-15  9.406E-08 ( 8.770E-08, 8.136E-09) ( 3.041E-12, 2.863E-13)  1.00E-07
  8.750E-02 7.75148E-15  9.686E-08 ( 8.767E-08, 8.135E-09) ( 3.129E-12, 2.947E-13)  1.00E-07
  9.000E-02 7.74606E-15  9.965E-08 ( 8.763E-08, 8.135E-09) ( 3.217E-12, 3.031E-13)  1.00E-07
  9.250E-02 7.74049E-15  1.025E-07 ( 8.760E-08, 8.135E-09) ( 3.305E-12, 3.115E-13)  1.00E-07
  9.500E-02 7.73478E-15  1.053E-07 ( 8.757E-08, 8.134E-09) ( 3.394E-12, 3.199E-13)  1.00E-07
  9.750E-02 7.72892E-15  1.081E-07 ( 8.754E-08, 8.134E-09) ( 3.482E-12, 3.283E-13)  1.00E-07
  1.000E-01 7.72292E-15  1.109E-07 ( 8.750E-08, 8.134E-09) ( 3.569E-12, 3.367E-13)  1.00E-07
  1.250E-01 7.65505E-15  1.391E-07 ( 8.711E-08, 8.129E-09) ( 4.442E-12, 4.206E-13)  1.00E-07
  1.500E-01 7.57337E-15  1.677E-07 ( 8.665E-08, 8.124E-09) ( 5.302E-12, 5.044E-13)  1.00E-07
  1.750E-01 7.47861E-15  1.967E-07 ( 8.610E-08, 8.118E-09) ( 6.146E-12, 5.881E-13)  1.00E-07
  2.000E-01 7.37157E-15  2.262E-07 ( 8.547E-08, 8.111E-09) ( 6.974E-12, 6.715E-13)  1.00E-07
  2.250E-01 7.25316E-15  2.563E-07 ( 8.478E-08, 8.103E-09) ( 7.782E-12, 7.547E-13)  1.00E-07
  2.500E-01 7.12435E-15  2.869E-07 ( 8.402E-08, 8.094E-09) ( 8.569E-12, 8.377E-13)  1.00E-07
  2.750E-01 6.98614E-15  3.183E-07 ( 8.319E-08, 8.084E-09) ( 9.333E-12, 9.203E-13)  1.00E-07
  3.000E-01 6.83959E-15  3.504E-07 ( 8.231E-08, 8.073E-09) ( 1.007E-11, 1.003E-12)  1.00E-07
  3.250E-01 6.68573E-15  3.833E-07 ( 8.137E-08, 8.062E-09) ( 1.079E-11, 1.085E-12)  1.00E-07
  3.500E-01 6.52565E-15  4.170E-07 ( 8.038E-08, 8.049E-09) ( 1.148E-11, 1.166E-12)  1.00E-07
  3.750E-01 6.36038E-15  4.517E-07 ( 7.935E-08, 8.036E-09) ( 1.214E-11, 1.248E-12)  1.00E-07
  4.000E-01 6.19094E-15  4.874E-07 ( 7.827E-08, 8.022E-09) ( 1.277E-11, 1.329E-12)  1.00E-07
  4.250E-01 6.01832E-15  5.241E-07 ( 7.716E-08, 8.007E-09) ( 1.338E-11, 1.409E-12)  1.00E-07
  4.500E-01 5.84345E-15  5.619E-07 ( 7.602E-08, 7.991E-09) ( 1.396E-11, 1.489E-12)  1.00E-07
  4.750E-01 5.66722E-15  6.008E-07 ( 7.486E-08, 7.975E-09) ( 1.451E-11, 1.568E-12)  1.00E-07
  5.000E-01 5.49046E-15  6.409E-07 ( 7.367E-08, 7.957E-09) ( 1.503E-11, 1.647E-12)  1.00E-07
  5.250E-01 5.31392E-15  6.822E-07 ( 7.246E-08, 7.939E-09) ( 1.552E-11, 1.726E-12)  1.00E-07
  5.500E-01 5.13830E-15  7.248E-07 ( 7.124E-08, 7.920E-09) ( 1.599E-11, 1.804E-12)  1.00E-07
  5.750E-01 4.96422E-15  7.688E-07 ( 7.001E-08, 7.901E-09) ( 1.643E-11, 1.881E-12)  1.00E-07
  6.000E-01 4.79226E-15  8.140E-07 ( 6.878E-08, 7.881E-09) ( 1.684E-11, 1.958E-12)  1.00E-07
  6.250E-01 4.62291E-15  8.607E-07 ( 6.754E-08, 7.860E-09) ( 1.723E-11, 2.034E-12)  1.00E-07
  6.500E-01 4.45660E-15  9.088E-07 ( 6.630E-08, 7.838E-09) ( 1.759E-11, 2.110E-12)  1.00E-07
  6.750E-01 4.29370E-15  9.583E-07 ( 6.506E-08, 7.816E-09) ( 1.793E-11, 2.185E-12)  1.00E-07
  7.000E-01 4.13452E-15  1.009E-06 ( 6.383E-08, 7.793E-09) ( 1.824E-11, 2.260E-12)  1.00E-07
  7.250E-01 3.97932E-15  1.062E-06 ( 6.260E-08, 7.770E-09) ( 1.853E-11, 2.333E-12)  1.00E-07
  7.500E-01 3.82830E-15  1.116E-06 ( 6.139E-08, 7.746E-09) ( 1.880E-11, 2.407E-12)  1.00E-07
  7.750E-01 3.68164E-15  1.172E-06 ( 6.018E-08, 7.721E-09) ( 1.904E-11, 2.479E-12)  1.00E-07
  8.000E-01 3.53944E-15  1.229E-06 ( 5.899E-08, 7.696E-09) ( 1.927E-11, 2.551E-12)  1.00E-07
  8.250E-01 3.40179E-15  1.288E-06 ( 5.782E-08, 7.671E-09) ( 1.948E-11, 2.622E-12)  1.00E-07
  8.500E-01 3.26873E-15  1.348E-06 ( 5.666E-08, 7.644E-09) ( 1.967E-11, 2.692E-12)  1.00E-07
  8.750E-01 3.14027E-15  1.410E-06 ( 5.552E-08, 7.618E-09) ( 1.984E-11, 2.762E-12)  1.00E-07
  9.000E-01 3.01641E-15  1.474E-06 ( 5.439E-08, 7.591E-09) ( 1.999E-11, 2.831E-12)  1.00E-07
