0	60.0369
39.0749	8.77551
78.1498	6.94482
117.225	3.31157
156.3	2.74608
195.374	2.10708
234.449	2.04479
273.524	1.77008
312.599	1.27862
351.674	1.28141
390.749	1.18616
429.824	0.930866
468.899	1.1077
507.974	0.769043
547.049	0.859364
586.123	0.697051
625.198	0.621894
664.273	0.572495
703.348	0.46813
742.423	0.523453
781.498	0.412044
820.573	0.341822
859.648	0.295465
898.723	0.251561
937.797	0.274213
976.872	0.144818
1015.95	0.0877113
1055.02	0.0652837
1094.1	0.0360399
1133.17	0.0247858
1172.25	0.0140264
1211.32	0.0117523
1250.4	0.00330334
1289.47	0.00350061
1328.55	0.000657668
1367.62	0
1406.7	0
1445.77	0
1484.85	0
1523.92	0
1563	0
1602.07	0
1641.15	0
1680.22	0
1719.3	0
1758.37	0
1797.45	0
1836.52	0
1875.59	0
1914.67	0
