 #  Total cross section table (last run of 'elscata').
 #
 #  Z =  80,   projectile: electron
 #
 #   Energy         ECS         TCS1         TCS2         ABSCS      error
 #    (eV)        (cm**2)      (cm**2)      (cm**2)      (cm**2)
 #--------------------------------------------------------------------------
   1.00000E+01  3.51781E-15  1.35901E-15  1.85604E-15  0.00000E+00  1.0E-07
   1.10000E+01  3.45525E-15  1.16473E-15  1.72846E-15  0.00000E+00  1.0E-07
   1.20000E+01  3.45808E-15  1.03184E-15  1.61995E-15  0.00000E+00  1.0E-07
   1.30000E+01  3.54533E-15  9.78671E-16  1.53179E-15  0.00000E+00  1.0E-07
   1.40000E+01  3.70960E-15  1.02658E-15  1.46530E-15  0.00000E+00  1.0E-07
   1.50000E+01  3.88956E-15  1.17908E-15  1.41844E-15  0.00000E+00  1.0E-07
   1.60000E+01  3.97205E-15  1.39100E-15  1.38208E-15  0.00000E+00  1.0E-07
   1.70000E+01  3.87070E-15  1.57658E-15  1.34273E-15  0.00000E+00  1.0E-07
   1.80000E+01  3.60337E-15  1.67369E-15  1.29191E-15  0.00000E+00  1.0E-07
   1.90000E+01  3.25617E-15  1.68029E-15  1.23023E-15  0.00000E+00  1.0E-07
   2.00000E+01  2.90458E-15  1.62763E-15  1.16297E-15  0.00000E+00  1.0E-07
   2.50000E+01  1.71240E-15  1.21413E-15  8.56532E-16  0.00000E+00  1.0E-07
   3.00000E+01  1.16430E-15  9.47166E-16  6.48041E-16  0.00000E+00  1.0E-07
   3.50000E+01  8.85965E-16  7.95862E-16  5.17297E-16  0.00000E+00  1.0E-07
   4.00000E+01  7.43508E-16  7.07671E-16  4.43975E-16  0.00000E+00  1.0E-07
   4.50000E+01  6.78891E-16  6.55291E-16  4.12827E-16  0.00000E+00  1.0E-07
   5.00000E+01  6.60287E-16  6.23219E-16  4.11087E-16  0.00000E+00  1.0E-07
   6.00000E+01  6.88096E-16  5.84907E-16  4.53677E-16  0.00000E+00  1.0E-07
   7.00000E+01  7.35825E-16  5.51069E-16  5.06440E-16  0.00000E+00  1.0E-07
   8.00000E+01  7.68732E-16  5.09363E-16  5.36651E-16  0.00000E+00  1.0E-07
   9.00000E+01  7.81152E-16  4.61420E-16  5.38375E-16  0.00000E+00  1.0E-07
   1.00000E+02  7.78771E-16  4.12762E-16  5.19183E-16  0.00000E+00  1.0E-07
   1.50000E+02  7.21581E-16  2.48694E-16  3.71902E-16  0.00000E+00  1.0E-07
   2.00000E+02  6.84793E-16  1.91759E-16  2.98122E-16  0.00000E+00  1.0E-07
   2.50000E+02  6.54348E-16  1.70983E-16  2.61849E-16  0.00000E+00  1.0E-07
   3.00000E+02  6.23664E-16  1.60147E-16  2.35823E-16  0.00000E+00  1.0E-07
   3.50000E+02  5.93583E-16  1.51947E-16  2.13242E-16  0.00000E+00  1.0E-07
   4.00000E+02  5.65363E-16  1.44462E-16  1.92920E-16  0.00000E+00  1.0E-07
   4.50000E+02  5.39614E-16  1.37262E-16  1.74758E-16  0.00000E+00  1.0E-07
   5.00000E+02  5.16451E-16  1.30312E-16  1.58720E-16  0.00000E+00  1.3E-07
   6.00000E+02  4.77219E-16  1.17356E-16  1.32454E-16  0.00000E+00  1.0E-07
   7.00000E+02  4.45712E-16  1.05844E-16  1.12570E-16  0.00000E+00  1.0E-07
   8.00000E+02  4.19977E-16  9.57879E-17  9.74543E-17  0.00000E+00  1.0E-07
   9.00000E+02  3.98516E-16  8.70583E-17  8.58092E-17  0.00000E+00  1.0E-07
   1.00000E+03  3.80254E-16  7.94807E-17  7.66826E-17  0.00000E+00  1.0E-07
   1.50000E+03  3.16868E-16  5.36120E-17  5.09761E-17  0.00000E+00  1.0E-07
   2.00000E+03  2.77117E-16  3.91470E-17  3.90445E-17  0.00000E+00  1.0E-07
   2.50000E+03  2.48812E-16  3.01732E-17  3.19168E-17  0.00000E+00  1.0E-07
   3.00000E+03  2.27285E-16  2.41670E-17  2.70284E-17  0.00000E+00  1.2E-07
   3.50000E+03  2.10197E-16  1.99164E-17  2.34047E-17  0.00000E+00  1.5E-07
   4.00000E+03  1.96207E-16  1.67785E-17  2.05874E-17  0.00000E+00  1.7E-07
   4.50000E+03  1.84479E-16  1.43840E-17  1.83265E-17  0.00000E+00  1.0E-07
   5.00000E+03  1.74459E-16  1.25075E-17  1.64697E-17  0.00000E+00  1.0E-07
   6.00000E+03  1.58138E-16  9.77918E-18  1.36024E-17  0.00000E+00  1.0E-07
   7.00000E+03  1.45302E-16  7.91218E-18  1.14972E-17  0.00000E+00  1.0E-07
   8.00000E+03  1.34869E-16  6.56879E-18  9.89241E-18  0.00000E+00  1.0E-07
   9.00000E+03  1.26177E-16  5.56436E-18  8.63375E-18  0.00000E+00  1.0E-07
   1.00000E+04  1.18794E-16  4.79030E-18  7.62386E-18  0.00000E+00  1.0E-07
   1.10000E+04  1.12427E-16  4.17898E-18  6.79833E-18  0.00000E+00  1.0E-07
   1.20000E+04  1.06866E-16  3.68631E-18  6.11292E-18  0.00000E+00  1.0E-07
   1.30000E+04  1.01959E-16  3.28246E-18  5.53622E-18  0.00000E+00  1.0E-07
   1.40000E+04  9.75877E-17  2.94658E-18  5.04541E-18  0.00000E+00  1.0E-07
   1.50000E+04  9.36647E-17  2.66371E-18  4.62350E-18  0.00000E+00  1.0E-07
   1.60000E+04  9.01199E-17  2.42287E-18  4.25760E-18  0.00000E+00  1.0E-07
   1.70000E+04  8.68975E-17  2.21585E-18  3.93779E-18  0.00000E+00  1.0E-07
   1.80000E+04  8.39528E-17  2.03637E-18  3.65630E-18  0.00000E+00  1.0E-07
   1.90000E+04  8.12492E-17  1.87959E-18  3.40698E-18  0.00000E+00  1.0E-07
   2.00000E+04  7.87562E-17  1.74169E-18  3.18488E-18  0.00000E+00  1.0E-07
   2.10000E+04  7.64487E-17  1.61966E-18  2.98601E-18  0.00000E+00  1.0E-07
   2.20000E+04  7.43055E-17  1.51107E-18  2.80710E-18  0.00000E+00  1.0E-07
   2.30000E+04  7.23085E-17  1.41393E-18  2.64544E-18  0.00000E+00  1.0E-07
   2.40000E+04  7.04423E-17  1.32664E-18  2.49878E-18  0.00000E+00  1.0E-07
   2.50000E+04  6.86937E-17  1.24786E-18  2.36524E-18  0.00000E+00  1.0E-07
