

  **** PARTIAL WAVE ANALYSIS (DPWA0) ******************************************


  KINETIC ENERGY = 2.50000E+04 eV

      L       PHASE(SPIN UP)     PHASE(SPIN DOWN)
     440      1.98665194E-08      1.99003649E-08  i
     450      1.37953832E-08      1.38188464E-08  i
     460      9.58175163E-09      9.59804555E-09  i
     470      6.65645122E-09      6.66777145E-09  i
     480      4.62521746E-09      4.63306499E-09  i
     490      3.21427582E-09      3.21974838E-09  i
     500      2.23445063E-09      2.23824125E-09  i
     510      1.55329294E-09      1.55592139E-09  i
     520      1.07987129E-09      1.08170103E-09  i


  *** SCATTERING AMPLITUDES AND DIFFERENTIAL CROSS SECTION ***

    ANGLE      DCS       ASYMMETRY    DIRECT AMPLITUDE       SPIN-FLIP AMPLITUDE     ERROR
    (deg)   (cm**2/sr)                      (cm)                    (cm)
  -------------------------------------------------------------------------------------------
  0.000E+00 7.26987E-15  0.000E+00 ( 7.957E-08, 3.064E-08) ( 0.000E+00, 0.000E+00)  1.00E-07
  1.000E-04 7.26987E-15  1.467E-09 ( 7.957E-08, 3.064E-08) ( 3.220E-15, 1.307E-15)  1.00E-07
  1.250E-04 7.26987E-15  1.833E-09 ( 7.957E-08, 3.064E-08) ( 4.025E-15, 1.633E-15)  1.00E-07
  1.500E-04 7.26987E-15  2.200E-09 ( 7.957E-08, 3.064E-08) ( 4.829E-15, 1.960E-15)  1.00E-07
  1.750E-04 7.26987E-15  2.566E-09 ( 7.957E-08, 3.064E-08) ( 5.634E-15, 2.287E-15)  1.00E-07
  2.000E-04 7.26987E-15  2.933E-09 ( 7.957E-08, 3.064E-08) ( 6.439E-15, 2.613E-15)  1.00E-07
  2.250E-04 7.26987E-15  3.300E-09 ( 7.957E-08, 3.064E-08) ( 7.244E-15, 2.940E-15)  1.00E-07
  2.500E-04 7.26987E-15  3.666E-09 ( 7.957E-08, 3.064E-08) ( 8.049E-15, 3.267E-15)  1.00E-07
  2.750E-04 7.26987E-15  4.033E-09 ( 7.957E-08, 3.064E-08) ( 8.854E-15, 3.593E-15)  1.00E-07
  3.000E-04 7.26987E-15  4.400E-09 ( 7.957E-08, 3.064E-08) ( 9.659E-15, 3.920E-15)  1.00E-07
  3.250E-04 7.26987E-15  4.766E-09 ( 7.957E-08, 3.064E-08) ( 1.046E-14, 4.247E-15)  1.00E-07
  3.500E-04 7.26987E-15  5.133E-09 ( 7.957E-08, 3.064E-08) ( 1.127E-14, 4.573E-15)  1.00E-07
  3.750E-04 7.26987E-15  5.499E-09 ( 7.957E-08, 3.064E-08) ( 1.207E-14, 4.900E-15)  1.00E-07
  4.000E-04 7.26987E-15  5.866E-09 ( 7.957E-08, 3.064E-08) ( 1.288E-14, 5.227E-15)  1.00E-07
  4.250E-04 7.26987E-15  6.233E-09 ( 7.957E-08, 3.064E-08) ( 1.368E-14, 5.553E-15)  1.00E-07
  4.500E-04 7.26987E-15  6.599E-09 ( 7.957E-08, 3.064E-08) ( 1.449E-14, 5.880E-15)  1.00E-07
  4.750E-04 7.26987E-15  6.966E-09 ( 7.957E-08, 3.064E-08) ( 1.529E-14, 6.207E-15)  1.00E-07
  5.000E-04 7.26987E-15  7.333E-09 ( 7.957E-08, 3.064E-08) ( 1.610E-14, 6.533E-15)  1.00E-07
  5.250E-04 7.26987E-15  7.699E-09 ( 7.957E-08, 3.064E-08) ( 1.690E-14, 6.860E-15)  1.00E-07
  5.500E-04 7.26987E-15  8.066E-09 ( 7.957E-08, 3.064E-08) ( 1.771E-14, 7.187E-15)  1.00E-07
  5.750E-04 7.26987E-15  8.433E-09 ( 7.957E-08, 3.064E-08) ( 1.851E-14, 7.513E-15)  1.00E-07
  6.000E-04 7.26987E-15  8.799E-09 ( 7.957E-08, 3.064E-08) ( 1.932E-14, 7.840E-15)  1.00E-07
  6.250E-04 7.26987E-15  9.166E-09 ( 7.957E-08, 3.064E-08) ( 2.012E-14, 8.167E-15)  1.00E-07
  6.500E-04 7.26987E-15  9.532E-09 ( 7.957E-08, 3.064E-08) ( 2.093E-14, 8.493E-15)  1.00E-07
  6.750E-04 7.26987E-15  9.899E-09 ( 7.957E-08, 3.064E-08) ( 2.173E-14, 8.820E-15)  1.00E-07
  7.000E-04 7.26987E-15  1.027E-08 ( 7.957E-08, 3.064E-08) ( 2.254E-14, 9.147E-15)  1.00E-07
  7.250E-04 7.26987E-15  1.063E-08 ( 7.957E-08, 3.064E-08) ( 2.334E-14, 9.473E-15)  1.00E-07
  7.500E-04 7.26987E-15  1.100E-08 ( 7.957E-08, 3.064E-08) ( 2.415E-14, 9.800E-15)  1.00E-07
  7.750E-04 7.26987E-15  1.137E-08 ( 7.957E-08, 3.064E-08) ( 2.495E-14, 1.013E-14)  1.00E-07
  8.000E-04 7.26987E-15  1.173E-08 ( 7.957E-08, 3.064E-08) ( 2.576E-14, 1.045E-14)  1.00E-07
  8.250E-04 7.26987E-15  1.210E-08 ( 7.957E-08, 3.064E-08) ( 2.656E-14, 1.078E-14)  1.00E-07
  8.500E-04 7.26987E-15  1.247E-08 ( 7.957E-08, 3.064E-08) ( 2.737E-14, 1.111E-14)  1.00E-07
  8.750E-04 7.26987E-15  1.283E-08 ( 7.957E-08, 3.064E-08) ( 2.817E-14, 1.143E-14)  1.00E-07
  9.000E-04 7.26987E-15  1.320E-08 ( 7.957E-08, 3.064E-08) ( 2.898E-14, 1.176E-14)  1.00E-07
  9.250E-04 7.26987E-15  1.357E-08 ( 7.957E-08, 3.064E-08) ( 2.978E-14, 1.209E-14)  1.00E-07
  9.500E-04 7.26987E-15  1.393E-08 ( 7.957E-08, 3.064E-08) ( 3.059E-14, 1.241E-14)  1.00E-07
  9.750E-04 7.26987E-15  1.430E-08 ( 7.957E-08, 3.064E-08) ( 3.139E-14, 1.274E-14)  1.00E-07
  1.000E-03 7.26987E-15  1.467E-08 ( 7.957E-08, 3.064E-08) ( 3.220E-14, 1.307E-14)  1.00E-07
  1.250E-03 7.26987E-15  1.833E-08 ( 7.957E-08, 3.064E-08) ( 4.025E-14, 1.633E-14)  1.00E-07
  1.500E-03 7.26987E-15  2.200E-08 ( 7.957E-08, 3.064E-08) ( 4.829E-14, 1.960E-14)  1.00E-07
  1.750E-03 7.26986E-15  2.566E-08 ( 7.957E-08, 3.064E-08) ( 5.634E-14, 2.287E-14)  1.00E-07
  2.000E-03 7.26986E-15  2.933E-08 ( 7.957E-08, 3.064E-08) ( 6.439E-14, 2.613E-14)  1.00E-07
  2.250E-03 7.26986E-15  3.300E-08 ( 7.957E-08, 3.064E-08) ( 7.244E-14, 2.940E-14)  1.00E-07
  2.500E-03 7.26985E-15  3.666E-08 ( 7.957E-08, 3.064E-08) ( 8.049E-14, 3.267E-14)  1.00E-07
  2.750E-03 7.26985E-15  4.033E-08 ( 7.957E-08, 3.064E-08) ( 8.854E-14, 3.593E-14)  1.00E-07
  3.000E-03 7.26985E-15  4.400E-08 ( 7.957E-08, 3.064E-08) ( 9.659E-14, 3.920E-14)  1.00E-07
  3.250E-03 7.26984E-15  4.766E-08 ( 7.957E-08, 3.064E-08) ( 1.046E-13, 4.247E-14)  1.00E-07
  3.500E-03 7.26984E-15  5.133E-08 ( 7.957E-08, 3.064E-08) ( 1.127E-13, 4.573E-14)  1.00E-07
  3.750E-03 7.26983E-15  5.499E-08 ( 7.957E-08, 3.064E-08) ( 1.207E-13, 4.900E-14)  1.00E-07
  4.000E-03 7.26982E-15  5.866E-08 ( 7.957E-08, 3.064E-08) ( 1.288E-13, 5.227E-14)  1.00E-07
  4.250E-03 7.26982E-15  6.233E-08 ( 7.957E-08, 3.064E-08) ( 1.368E-13, 5.553E-14)  1.00E-07
  4.500E-03 7.26981E-15  6.599E-08 ( 7.957E-08, 3.064E-08) ( 1.449E-13, 5.880E-14)  1.00E-07
  4.750E-03 7.26980E-15  6.966E-08 ( 7.957E-08, 3.064E-08) ( 1.529E-13, 6.207E-14)  1.00E-07
  5.000E-03 7.26980E-15  7.333E-08 ( 7.957E-08, 3.064E-08) ( 1.610E-13, 6.533E-14)  1.00E-07
  5.250E-03 7.26979E-15  7.699E-08 ( 7.957E-08, 3.064E-08) ( 1.690E-13, 6.860E-14)  1.00E-07
  5.500E-03 7.26978E-15  8.066E-08 ( 7.957E-08, 3.064E-08) ( 1.771E-13, 7.187E-14)  1.00E-07
  5.750E-03 7.26977E-15  8.433E-08 ( 7.957E-08, 3.064E-08) ( 1.851E-13, 7.513E-14)  1.00E-07
  6.000E-03 7.26976E-15  8.799E-08 ( 7.957E-08, 3.064E-08) ( 1.932E-13, 7.840E-14)  1.00E-07
  6.250E-03 7.26976E-15  9.166E-08 ( 7.957E-08, 3.064E-08) ( 2.012E-13, 8.167E-14)  1.00E-07
  6.500E-03 7.26975E-15  9.532E-08 ( 7.957E-08, 3.064E-08) ( 2.093E-13, 8.493E-14)  1.00E-07
  6.750E-03 7.26974E-15  9.899E-08 ( 7.957E-08, 3.064E-08) ( 2.173E-13, 8.820E-14)  1.00E-07
  7.000E-03 7.26973E-15  1.027E-07 ( 7.957E-08, 3.064E-08) ( 2.254E-13, 9.147E-14)  1.00E-07
  7.250E-03 7.26971E-15  1.063E-07 ( 7.957E-08, 3.064E-08) ( 2.334E-13, 9.473E-14)  1.00E-07
  7.500E-03 7.26970E-15  1.100E-07 ( 7.957E-08, 3.064E-08) ( 2.415E-13, 9.800E-14)  1.00E-07
  7.750E-03 7.26969E-15  1.137E-07 ( 7.957E-08, 3.064E-08) ( 2.495E-13, 1.013E-13)  1.00E-07
  8.000E-03 7.26968E-15  1.173E-07 ( 7.957E-08, 3.064E-08) ( 2.576E-13, 1.045E-13)  1.00E-07
  8.250E-03 7.26967E-15  1.210E-07 ( 7.957E-08, 3.064E-08) ( 2.656E-13, 1.078E-13)  1.00E-07
  8.500E-03 7.26966E-15  1.247E-07 ( 7.957E-08, 3.064E-08) ( 2.737E-13, 1.111E-13)  1.00E-07
  8.750E-03 7.26964E-15  1.283E-07 ( 7.957E-08, 3.064E-08) ( 2.817E-13, 1.143E-13)  1.00E-07
  9.000E-03 7.26963E-15  1.320E-07 ( 7.957E-08, 3.064E-08) ( 2.898E-13, 1.176E-13)  1.00E-07
  9.250E-03 7.26962E-15  1.357E-07 ( 7.957E-08, 3.064E-08) ( 2.978E-13, 1.209E-13)  1.00E-07
  9.500E-03 7.26960E-15  1.393E-07 ( 7.957E-08, 3.064E-08) ( 3.059E-13, 1.241E-13)  1.00E-07
  9.750E-03 7.26959E-15  1.430E-07 ( 7.957E-08, 3.064E-08) ( 3.139E-13, 1.274E-13)  1.00E-07
  1.000E-02 7.26957E-15  1.467E-07 ( 7.957E-08, 3.064E-08) ( 3.220E-13, 1.307E-13)  1.00E-07
  1.250E-02 7.26940E-15  1.833E-07 ( 7.957E-08, 3.064E-08) ( 4.024E-13, 1.633E-13)  1.00E-07
  1.500E-02 7.26920E-15  2.200E-07 ( 7.956E-08, 3.064E-08) ( 4.829E-13, 1.960E-13)  1.00E-07
  1.750E-02 7.26895E-15  2.567E-07 ( 7.956E-08, 3.064E-08) ( 5.634E-13, 2.287E-13)  1.00E-07
  2.000E-02 7.26867E-15  2.933E-07 ( 7.956E-08, 3.064E-08) ( 6.439E-13, 2.613E-13)  1.00E-07
  2.250E-02 7.26835E-15  3.300E-07 ( 7.956E-08, 3.064E-08) ( 7.243E-13, 2.940E-13)  1.00E-07
  2.500E-02 7.26799E-15  3.667E-07 ( 7.956E-08, 3.064E-08) ( 8.048E-13, 3.267E-13)  1.00E-07
  2.750E-02 7.26760E-15  4.034E-07 ( 7.956E-08, 3.064E-08) ( 8.852E-13, 3.593E-13)  1.00E-07
  3.000E-02 7.26717E-15  4.400E-07 ( 7.955E-08, 3.064E-08) ( 9.657E-13, 3.920E-13)  1.00E-07
  3.250E-02 7.26670E-15  4.767E-07 ( 7.955E-08, 3.064E-08) ( 1.046E-12, 4.247E-13)  1.00E-07
  3.500E-02 7.26619E-15  5.134E-07 ( 7.955E-08, 3.064E-08) ( 1.127E-12, 4.573E-13)  1.00E-07
  3.750E-02 7.26565E-15  5.501E-07 ( 7.954E-08, 3.064E-08) ( 1.207E-12, 4.900E-13)  1.00E-07
  4.000E-02 7.26507E-15  5.868E-07 ( 7.954E-08, 3.064E-08) ( 1.287E-12, 5.226E-13)  1.00E-07
  4.250E-02 7.26445E-15  6.235E-07 ( 7.954E-08, 3.064E-08) ( 1.368E-12, 5.553E-13)  1.00E-07
  4.500E-02 7.26379E-15  6.602E-07 ( 7.953E-08, 3.064E-08) ( 1.448E-12, 5.880E-13)  1.00E-07
  4.750E-02 7.26310E-15  6.969E-07 ( 7.953E-08, 3.063E-08) ( 1.529E-12, 6.206E-13)  1.00E-07
  5.000E-02 7.26237E-15  7.336E-07 ( 7.952E-08, 3.063E-08) ( 1.609E-12, 6.533E-13)  1.00E-07
  5.250E-02 7.26160E-15  7.704E-07 ( 7.952E-08, 3.063E-08) ( 1.689E-12, 6.859E-13)  1.00E-07
  5.500E-02 7.26079E-15  8.071E-07 ( 7.951E-08, 3.063E-08) ( 1.770E-12, 7.186E-13)  1.00E-07
  5.750E-02 7.25995E-15  8.438E-07 ( 7.951E-08, 3.063E-08) ( 1.850E-12, 7.513E-13)  1.00E-07
  6.000E-02 7.25907E-15  8.805E-07 ( 7.950E-08, 3.063E-08) ( 1.930E-12, 7.839E-13)  1.00E-07
  6.250E-02 7.25815E-15  9.173E-07 ( 7.950E-08, 3.063E-08) ( 2.010E-12, 8.166E-13)  1.00E-07
  6.500E-02 7.25720E-15  9.540E-07 ( 7.949E-08, 3.063E-08) ( 2.091E-12, 8.492E-13)  1.00E-07
  6.750E-02 7.25620E-15  9.908E-07 ( 7.948E-08, 3.063E-08) ( 2.171E-12, 8.819E-13)  1.00E-07
  7.000E-02 7.25517E-15  1.028E-06 ( 7.948E-08, 3.063E-08) ( 2.251E-12, 9.145E-13)  1.00E-07
  7.250E-02 7.25411E-15  1.064E-06 ( 7.947E-08, 3.063E-08) ( 2.331E-12, 9.472E-13)  1.00E-07
  7.500E-02 7.25300E-15  1.101E-06 ( 7.947E-08, 3.063E-08) ( 2.412E-12, 9.798E-13)  1.00E-07
  7.750E-02 7.25186E-15  1.138E-06 ( 7.946E-08, 3.063E-08) ( 2.492E-12, 1.012E-12)  1.00E-07
  8.000E-02 7.25068E-15  1.175E-06 ( 7.945E-08, 3.063E-08) ( 2.572E-12, 1.045E-12)  1.00E-07
  8.250E-02 7.24947E-15  1.212E-06 ( 7.944E-08, 3.063E-08) ( 2.652E-12, 1.078E-12)  1.00E-07
  8.500E-02 7.24822E-15  1.248E-06 ( 7.944E-08, 3.063E-08) ( 2.732E-12, 1.110E-12)  1.00E-07
  8.750E-02 7.24693E-15  1.285E-06 ( 7.943E-08, 3.063E-08) ( 2.812E-12, 1.143E-12)  1.00E-07
  9.000E-02 7.24560E-15  1.322E-06 ( 7.942E-08, 3.063E-08) ( 2.892E-12, 1.176E-12)  1.00E-07
  9.250E-02 7.24424E-15  1.359E-06 ( 7.941E-08, 3.063E-08) ( 2.972E-12, 1.208E-12)  1.00E-07
  9.500E-02 7.24284E-15  1.396E-06 ( 7.940E-08, 3.063E-08) ( 3.052E-12, 1.241E-12)  1.00E-07
  9.750E-02 7.24140E-15  1.433E-06 ( 7.939E-08, 3.063E-08) ( 3.132E-12, 1.274E-12)  1.00E-07
  1.000E-01 7.23993E-15  1.469E-06 ( 7.938E-08, 3.063E-08) ( 3.212E-12, 1.306E-12)  1.00E-07
  1.250E-01 7.22317E-15  1.839E-06 ( 7.928E-08, 3.062E-08) ( 4.010E-12, 1.633E-12)  1.00E-07
  1.500E-01 7.20278E-15  2.210E-06 ( 7.915E-08, 3.062E-08) ( 4.804E-12, 1.959E-12)  1.00E-07
  1.750E-01 7.17880E-15  2.582E-06 ( 7.901E-08, 3.061E-08) ( 5.594E-12, 2.285E-12)  1.00E-07
  2.000E-01 7.15130E-15  2.956E-06 ( 7.884E-08, 3.060E-08) ( 6.379E-12, 2.610E-12)  1.00E-07
  2.250E-01 7.12035E-15  3.333E-06 ( 7.864E-08, 3.059E-08) ( 7.159E-12, 2.936E-12)  1.00E-07
  2.500E-01 7.08601E-15  3.712E-06 ( 7.843E-08, 3.058E-08) ( 7.933E-12, 3.261E-12)  1.00E-07
  2.750E-01 7.04838E-15  4.094E-06 ( 7.819E-08, 3.057E-08) ( 8.700E-12, 3.585E-12)  1.00E-07
  3.000E-01 7.00754E-15  4.479E-06 ( 7.794E-08, 3.055E-08) ( 9.459E-12, 3.909E-12)  1.00E-07
  3.250E-01 6.96359E-15  4.866E-06 ( 7.766E-08, 3.054E-08) ( 1.021E-11, 4.233E-12)  1.00E-07
  3.500E-01 6.91665E-15  5.258E-06 ( 7.736E-08, 3.052E-08) ( 1.095E-11, 4.557E-12)  1.00E-07
  3.750E-01 6.86680E-15  5.653E-06 ( 7.705E-08, 3.050E-08) ( 1.169E-11, 4.880E-12)  1.00E-07
  4.000E-01 6.81418E-15  6.053E-06 ( 7.671E-08, 3.049E-08) ( 1.241E-11, 5.202E-12)  1.00E-07
  4.250E-01 6.75889E-15  6.456E-06 ( 7.636E-08, 3.047E-08) ( 1.313E-11, 5.524E-12)  1.00E-07
  4.500E-01 6.70106E-15  6.864E-06 ( 7.599E-08, 3.045E-08) ( 1.383E-11, 5.845E-12)  1.00E-07
  4.750E-01 6.64081E-15  7.277E-06 ( 7.560E-08, 3.042E-08) ( 1.452E-11, 6.165E-12)  1.00E-07
  5.000E-01 6.57828E-15  7.695E-06 ( 7.519E-08, 3.040E-08) ( 1.521E-11, 6.485E-12)  1.00E-07
  5.250E-01 6.51358E-15  8.119E-06 ( 7.477E-08, 3.038E-08) ( 1.588E-11, 6.804E-12)  1.00E-07
  5.500E-01 6.44686E-15  8.547E-06 ( 7.433E-08, 3.035E-08) ( 1.653E-11, 7.122E-12)  1.00E-07
  5.750E-01 6.37825E-15  8.982E-06 ( 7.388E-08, 3.033E-08) ( 1.718E-11, 7.440E-12)  1.00E-07
  6.000E-01 6.30787E-15  9.423E-06 ( 7.342E-08, 3.030E-08) ( 1.781E-11, 7.757E-12)  1.00E-07
  6.250E-01 6.23587E-15  9.870E-06 ( 7.293E-08, 3.027E-08) ( 1.843E-11, 8.073E-12)  1.00E-07
  6.500E-01 6.16237E-15  1.032E-05 ( 7.244E-08, 3.024E-08) ( 1.904E-11, 8.388E-12)  1.00E-07
  6.750E-01 6.08750E-15  1.078E-05 ( 7.194E-08, 3.021E-08) ( 1.963E-11, 8.702E-12)  1.00E-07
  7.000E-01 6.01139E-15  1.125E-05 ( 7.142E-08, 3.018E-08) ( 2.021E-11, 9.015E-12)  1.00E-07
  7.250E-01 5.93418E-15  1.172E-05 ( 7.089E-08, 3.015E-08) ( 2.078E-11, 9.327E-12)  1.00E-07
  7.500E-01 5.85598E-15  1.221E-05 ( 7.035E-08, 3.011E-08) ( 2.133E-11, 9.638E-12)  1.00E-07
  7.750E-01 5.77692E-15  1.269E-05 ( 6.980E-08, 3.008E-08) ( 2.187E-11, 9.949E-12)  1.00E-07
  8.000E-01 5.69712E-15  1.319E-05 ( 6.924E-08, 3.004E-08) ( 2.239E-11, 1.026E-11)  1.00E-07
  8.250E-01 5.61670E-15  1.370E-05 ( 6.868E-08, 3.001E-08) ( 2.290E-11, 1.057E-11)  1.00E-07
  8.500E-01 5.53577E-15  1.421E-05 ( 6.810E-08, 2.997E-08) ( 2.339E-11, 1.087E-11)  1.00E-07
  8.750E-01 5.45444E-15  1.473E-05 ( 6.752E-08, 2.993E-08) ( 2.387E-11, 1.118E-11)  1.00E-07
  9.000E-01 5.37281E-15  1.526E-05 ( 6.693E-08, 2.989E-08) ( 2.434E-11, 1.148E-11)  1.00E-07
  9.250E-01 5.29098E-15  1.580E-05 ( 6.633E-08, 2.985E-08) ( 2.479E-11, 1.179E-11)  1.00E-07
  9.500E-01 5.20907E-15  1.635E-05 ( 6.573E-08, 2.981E-08) ( 2.523E-11, 1.209E-11)  1.00E-07
  9.750E-01 5.12715E-15  1.690E-05 ( 6.512E-08, 2.976E-08) ( 2.565E-11, 1.239E-11)  1.00E-07
  1.000E+00 5.04531E-15  1.747E-05 ( 6.451E-08, 2.972E-08) ( 2.606E-11, 1.269E-11)  1.00E-07
  1.100E+00 4.72049E-15  1.983E-05 ( 6.203E-08, 2.953E-08) ( 2.756E-11, 1.387E-11)  1.00E-07
  1.200E+00 4.40307E-15  2.235E-05 ( 5.952E-08, 2.934E-08) ( 2.883E-11, 1.504E-11)  1.00E-07
  1.300E+00 4.09670E-15  2.504E-05 ( 5.700E-08, 2.912E-08) ( 2.990E-11, 1.617E-11)  1.00E-07
  1.400E+00 3.80404E-15  2.791E-05 ( 5.449E-08, 2.889E-08) ( 3.076E-11, 1.729E-11)  1.00E-07
