 #  Total cross section table (last run of 'elscata').
 #
 #  Z =  80,   projectile: electron
 #
 #   Energy         ECS         TCS1         TCS2         ABSCS      error
 #    (eV)        (cm**2)      (cm**2)      (cm**2)      (cm**2)
 #--------------------------------------------------------------------------
   1.00000E+01  9.21430E-16  5.55391E-16  5.35883E-16  0.00000E+00  1.0E-07
   1.10000E+01  7.29204E-16  4.84076E-16  3.99449E-16  0.00000E+00  1.0E-07
   1.20000E+01  5.87870E-16  4.35130E-16  3.00479E-16  0.00000E+00  1.0E-07
   1.30000E+01  4.85212E-16  4.02695E-16  2.29987E-16  0.00000E+00  1.0E-07
   1.40000E+01  4.12241E-16  3.82637E-16  1.81436E-16  0.00000E+00  1.0E-07
   1.50000E+01  3.62259E-16  3.71968E-16  1.49988E-16  0.00000E+00  1.0E-07
   1.60000E+01  3.30213E-16  3.68477E-16  1.31997E-16  0.00000E+00  1.0E-07
   1.70000E+01  3.12241E-16  3.70488E-16  1.24663E-16  0.00000E+00  1.0E-07
   1.80000E+01  3.05357E-16  3.76703E-16  1.25795E-16  0.00000E+00  1.0E-07
   1.90000E+01  3.07225E-16  3.86093E-16  1.33648E-16  0.00000E+00  1.0E-07
   2.00000E+01  3.15999E-16  3.97831E-16  1.46809E-16  0.00000E+00  1.0E-07
   2.50000E+01  4.20364E-16  4.71498E-16  2.57485E-16  0.00000E+00  1.0E-07
   3.00000E+01  5.59916E-16  5.37649E-16  3.85721E-16  0.00000E+00  1.0E-07
   3.50000E+01  6.89365E-16  5.75072E-16  4.89790E-16  0.00000E+00  1.0E-07
   4.00000E+01  7.91820E-16  5.81008E-16  5.56313E-16  0.00000E+00  1.0E-07
   4.50000E+01  8.64819E-16  5.62341E-16  5.87915E-16  0.00000E+00  1.0E-07
   5.00000E+01  9.12624E-16  5.28588E-16  5.93684E-16  0.00000E+00  1.0E-07
   6.00000E+01  9.56848E-16  4.45748E-16  5.63413E-16  0.00000E+00  1.0E-07
   7.00000E+01  9.63930E-16  3.68196E-16  5.14181E-16  0.00000E+00  1.0E-07
   8.00000E+01  9.55103E-16  3.05303E-16  4.64784E-16  0.00000E+00  1.0E-07
   9.00000E+01  9.39628E-16  2.56486E-16  4.20127E-16  0.00000E+00  1.0E-07
   1.00000E+02  9.21221E-16  2.18936E-16  3.80716E-16  0.00000E+00  1.0E-07
   1.50000E+02  8.13857E-16  1.26227E-16  2.47128E-16  0.00000E+00  1.6E-07
   2.00000E+02  7.01343E-16  1.02135E-16  1.89120E-16  0.00000E+00  1.0E-07
   2.50000E+02  6.04130E-16  9.88198E-17  1.68186E-16  0.00000E+00  1.0E-07
   3.00000E+02  5.28595E-16  1.00400E-16  1.58915E-16  0.00000E+00  1.0E-07
   3.50000E+02  4.71787E-16  1.01923E-16  1.51438E-16  0.00000E+00  1.0E-07
   4.00000E+02  4.28949E-16  1.02234E-16  1.43318E-16  0.00000E+00  1.0E-07
   4.50000E+02  3.96101E-16  1.01331E-16  1.34508E-16  0.00000E+00  1.0E-07
   5.00000E+02  3.70369E-16  9.94958E-17  1.25479E-16  0.00000E+00  1.0E-07
   6.00000E+02  3.32878E-16  9.41503E-17  1.08322E-16  0.00000E+00  1.0E-07
   7.00000E+02  3.06775E-16  8.78573E-17  9.36177E-17  0.00000E+00  1.0E-07
   8.00000E+02  2.87261E-16  8.14821E-17  8.16421E-17  0.00000E+00  1.0E-07
   9.00000E+02  2.71829E-16  7.54220E-17  7.20737E-17  0.00000E+00  1.0E-07
   1.00000E+03  2.59094E-16  6.98330E-17  6.44502E-17  0.00000E+00  1.0E-07
   1.50000E+03  2.16026E-16  4.89679E-17  4.30958E-17  0.00000E+00  1.0E-07
   2.00000E+03  1.89188E-16  3.63796E-17  3.35597E-17  0.00000E+00  1.0E-07
   2.50000E+03  1.70137E-16  2.83135E-17  2.79157E-17  0.00000E+00  1.0E-07
   3.00000E+03  1.55712E-16  2.28185E-17  2.39861E-17  0.00000E+00  1.1E-07
   3.50000E+03  1.44304E-16  1.88866E-17  2.10092E-17  0.00000E+00  1.4E-07
   4.00000E+03  1.34985E-16  1.59619E-17  1.86470E-17  0.00000E+00  1.5E-07
   4.50000E+03  1.27180E-16  1.37180E-17  1.67179E-17  0.00000E+00  1.5E-07
   5.00000E+03  1.20513E-16  1.19522E-17  1.51110E-17  0.00000E+00  1.0E-07
   6.00000E+03  1.09647E-16  9.37332E-18  1.25898E-17  0.00000E+00  1.0E-07
   7.00000E+03  1.01088E-16  7.60064E-18  1.07088E-17  0.00000E+00  1.0E-07
   8.00000E+03  9.41171E-17  6.32097E-18  9.25865E-18  0.00000E+00  1.0E-07
   9.00000E+03  8.82972E-17  5.36181E-18  8.11157E-18  0.00000E+00  1.0E-07
   1.00000E+04  8.33443E-17  4.62118E-18  7.18514E-18  0.00000E+00  1.0E-07
