 #  Total cross section table (last run of 'elscata').
 #
 #  Z =  80,   projectile: electron
 #
 #   Energy         ECS         TCS1         TCS2         ABSCS      error
 #    (eV)        (cm**2)      (cm**2)      (cm**2)      (cm**2)
 #--------------------------------------------------------------------------
   1.00000E+01  8.02120E-16  4.75234E-16  4.64139E-16  0.00000E+00  1.0E-07
   1.10000E+01  6.41124E-16  4.17411E-16  3.49414E-16  0.00000E+00  1.0E-07
   1.20000E+01  5.21366E-16  3.76804E-16  2.65172E-16  0.00000E+00  1.0E-07
   1.30000E+01  4.33096E-16  3.49136E-16  2.04149E-16  0.00000E+00  1.0E-07
   1.40000E+01  3.69208E-16  3.31391E-16  1.61138E-16  0.00000E+00  1.0E-07
   1.50000E+01  3.24419E-16  3.21376E-16  1.32314E-16  0.00000E+00  1.0E-07
   1.60000E+01  2.94742E-16  3.17452E-16  1.14808E-16  0.00000E+00  1.0E-07
   1.70000E+01  2.77116E-16  3.18363E-16  1.06420E-16  0.00000E+00  1.0E-07
   1.80000E+01  2.69164E-16  3.23121E-16  1.05426E-16  0.00000E+00  1.0E-07
   1.90000E+01  2.69010E-16  3.30933E-16  1.10449E-16  0.00000E+00  1.0E-07
   2.00000E+01  2.75157E-16  3.41144E-16  1.20369E-16  0.00000E+00  1.0E-07
   2.50000E+01  3.64817E-16  4.11537E-16  2.15292E-16  0.00000E+00  1.0E-07
   3.00000E+01  4.96077E-16  4.84684E-16  3.36913E-16  0.00000E+00  1.0E-07
   3.50000E+01  6.26037E-16  5.36801E-16  4.44898E-16  0.00000E+00  1.0E-07
   4.00000E+01  7.34691E-16  5.59413E-16  5.21167E-16  0.00000E+00  1.0E-07
   4.50000E+01  8.15654E-16  5.54939E-16  5.63298E-16  0.00000E+00  1.0E-07
   5.00000E+01  8.70667E-16  5.31175E-16  5.77630E-16  0.00000E+00  1.0E-07
   6.00000E+01  9.24449E-16  4.57586E-16  5.57340E-16  0.00000E+00  1.0E-07
   7.00000E+01  9.36494E-16  3.81734E-16  5.12602E-16  0.00000E+00  1.0E-07
   8.00000E+01  9.30897E-16  3.18181E-16  4.65969E-16  0.00000E+00  1.0E-07
   9.00000E+01  9.18273E-16  2.68247E-16  4.23610E-16  0.00000E+00  1.0E-07
   1.00000E+02  9.02720E-16  2.29607E-16  3.86182E-16  0.00000E+00  1.0E-07
   1.50000E+02  8.08048E-16  1.32220E-16  2.55865E-16  0.00000E+00  1.6E-07
