 #  Scattering field.
 #  All quantities in atomic units (a.u.), unless otherwise indicated.
 #  Z =  14, NELEC =  14,   projectile: electron
 #  Kinetic energy = 9.18733E+02 a.u. = 2.50000E+04 eV
 #
 #   i       r           r*V         r*Vst        r*Vex       r*Vpol       r*Wabs        rho_e
 #------------------------------------------------------------------------------------------------
     1  0.00000E+00 -0.00000E+00 -0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  1.92903E+03
     2  1.50199E-07 -4.38579E-02 -4.38579E-02 -3.10727E-09  0.00000E+00  0.00000E+00  1.92903E+03
     3  3.04072E-07 -8.87879E-02 -8.87879E-02 -6.28918E-09  0.00000E+00  0.00000E+00  1.92860E+03
     4  4.61705E-07 -1.34815E-01 -1.34815E-01 -9.54749E-09  0.00000E+00  0.00000E+00  1.92817E+03
     5  6.23190E-07 -1.81965E-01 -1.81965E-01 -1.28841E-08  0.00000E+00  0.00000E+00  1.92773E+03
     6  7.88622E-07 -2.30265E-01 -2.30265E-01 -1.63008E-08  0.00000E+00  0.00000E+00  1.92729E+03
     7  9.58096E-07 -2.79742E-01 -2.79742E-01 -1.97997E-08  0.00000E+00  0.00000E+00  1.92685E+03
     8  1.13171E-06 -3.30424E-01 -3.30424E-01 -2.33828E-08  0.00000E+00  0.00000E+00  1.92639E+03
     9  1.30957E-06 -3.82340E-01 -3.82340E-01 -2.70522E-08  0.00000E+00  0.00000E+00  1.92593E+03
    10  1.49178E-06 -4.35519E-01 -4.35519E-01 -3.08099E-08  0.00000E+00  0.00000E+00  1.92547E+03
    11  1.67844E-06 -4.89990E-01 -4.89989E-01 -3.46582E-08  0.00000E+00  0.00000E+00  1.92500E+03
    12  1.86965E-06 -5.45783E-01 -5.45783E-01 -3.85993E-08  0.00000E+00  0.00000E+00  1.92453E+03
    13  2.06555E-06 -6.02930E-01 -6.02930E-01 -4.26356E-08  0.00000E+00  0.00000E+00  1.92405E+03
    14  2.26623E-06 -6.61462E-01 -6.61462E-01 -4.67695E-08  0.00000E+00  0.00000E+00  1.92357E+03
    15  2.47181E-06 -7.21410E-01 -7.21410E-01 -5.10034E-08  0.00000E+00  0.00000E+00  1.92309E+03
    16  2.68242E-06 -7.82809E-01 -7.82809E-01 -5.53398E-08  0.00000E+00  0.00000E+00  1.92260E+03
    17  2.89818E-06 -8.45691E-01 -8.45691E-01 -5.97814E-08  0.00000E+00  0.00000E+00  1.92210E+03
    18  3.11920E-06 -9.10089E-01 -9.10089E-01 -6.43308E-08  0.00000E+00  0.00000E+00  1.92161E+03
    19  3.34563E-06 -9.76039E-01 -9.76039E-01 -6.89908E-08  0.00000E+00  0.00000E+00  1.92111E+03
    20  3.57759E-06 -1.04358E+00 -1.04358E+00 -7.37643E-08  0.00000E+00  0.00000E+00  1.92060E+03
    21  3.81523E-06 -1.11274E+00 -1.11273E+00 -7.86543E-08  0.00000E+00  0.00000E+00  1.92010E+03
    22  4.05867E-06 -1.18355E+00 -1.18355E+00 -8.36637E-08  0.00000E+00  0.00000E+00  1.91959E+03
    23  4.30805E-06 -1.25607E+00 -1.25607E+00 -8.87957E-08  0.00000E+00  0.00000E+00  1.91907E+03
    24  4.56354E-06 -1.33031E+00 -1.33031E+00 -9.40535E-08  0.00000E+00  0.00000E+00  1.91856E+03
    25  4.82526E-06 -1.40633E+00 -1.40633E+00 -9.94406E-08  0.00000E+00  0.00000E+00  1.91805E+03
    26  5.09338E-06 -1.48415E+00 -1.48415E+00 -1.04960E-07  0.00000E+00  0.00000E+00  1.91753E+03
    27  5.36806E-06 -1.56383E+00 -1.56383E+00 -1.10616E-07  0.00000E+00  0.00000E+00  1.91701E+03
    28  5.64944E-06 -1.64539E+00 -1.64539E+00 -1.16412E-07  0.00000E+00  0.00000E+00  1.91650E+03
    29  5.93771E-06 -1.72888E+00 -1.72888E+00 -1.22352E-07  0.00000E+00  0.00000E+00  1.91598E+03
    30  6.23301E-06 -1.81434E+00 -1.81434E+00 -1.28440E-07  0.00000E+00  0.00000E+00  1.91546E+03
    31  6.53554E-06 -1.90181E+00 -1.90181E+00 -1.34679E-07  0.00000E+00  0.00000E+00  1.91495E+03
    32  6.84546E-06 -1.99133E+00 -1.99133E+00 -1.41075E-07  0.00000E+00  0.00000E+00  1.91444E+03
    33  7.16295E-06 -2.08293E+00 -2.08293E+00 -1.47632E-07  0.00000E+00  0.00000E+00  1.91392E+03
    34  7.48820E-06 -2.17668E+00 -2.17668E+00 -1.54353E-07  0.00000E+00  0.00000E+00  1.91341E+03
    35  7.82140E-06 -2.27259E+00 -2.27259E+00 -1.61245E-07  0.00000E+00  0.00000E+00  1.91291E+03
    36  8.16274E-06 -2.37073E+00 -2.37073E+00 -1.68312E-07  0.00000E+00  0.00000E+00  1.91241E+03
    37  8.51242E-06 -2.47112E+00 -2.47112E+00 -1.75559E-07  0.00000E+00  0.00000E+00  1.91191E+03
    38  8.87065E-06 -2.57382E+00 -2.57382E+00 -1.82992E-07  0.00000E+00  0.00000E+00  1.91141E+03
    39  9.23763E-06 -2.67886E+00 -2.67886E+00 -1.90615E-07  0.00000E+00  0.00000E+00  1.91093E+03
    40  9.61359E-06 -2.78628E+00 -2.78628E+00 -1.98436E-07  0.00000E+00  0.00000E+00  1.91044E+03
    41  9.99872E-06 -2.89614E+00 -2.89614E+00 -2.06461E-07  0.00000E+00  0.00000E+00  1.90997E+03
    42  1.03933E-05 -3.00846E+00 -3.00846E+00 -2.14695E-07  0.00000E+00  0.00000E+00  1.90950E+03
    43  1.07975E-05 -3.12329E+00 -3.12329E+00 -2.23145E-07  0.00000E+00  0.00000E+00  1.90904E+03
    44  1.12115E-05 -3.24067E+00 -3.24067E+00 -2.31818E-07  0.00000E+00  0.00000E+00  1.90859E+03
    45  1.16357E-05 -3.36063E+00 -3.36063E+00 -2.40722E-07  0.00000E+00  0.00000E+00  1.90815E+03
    46  1.20703E-05 -3.48323E+00 -3.48323E+00 -2.49864E-07  0.00000E+00  0.00000E+00  1.90772E+03
    47  1.25155E-05 -3.60848E+00 -3.60848E+00 -2.59252E-07  0.00000E+00  0.00000E+00  1.90730E+03
    48  1.29715E-05 -3.73644E+00 -3.73644E+00 -2.68894E-07  0.00000E+00  0.00000E+00  1.90689E+03
    49  1.34387E-05 -3.86714E+00 -3.86714E+00 -2.78800E-07  0.00000E+00  0.00000E+00  1.90649E+03
    50  1.39173E-05 -4.00060E+00 -4.00060E+00 -2.88978E-07  0.00000E+00  0.00000E+00  1.90611E+03
    51  1.44076E-05 -4.13685E+00 -4.13685E+00 -2.99438E-07  0.00000E+00  0.00000E+00  1.90574E+03
    52  1.49099E-05 -4.27594E+00 -4.27594E+00 -3.10191E-07  0.00000E+00  0.00000E+00  1.90538E+03
    53  1.54245E-05 -4.41788E+00 -4.41788E+00 -3.21246E-07  0.00000E+00  0.00000E+00  1.90504E+03
    54  1.59517E-05 -4.56269E+00 -4.56269E+00 -3.32616E-07  0.00000E+00  0.00000E+00  1.90471E+03
    55  1.64917E-05 -4.71040E+00 -4.71040E+00 -3.44311E-07  0.00000E+00  0.00000E+00  1.90440E+03
    56  1.70449E-05 -4.86102E+00 -4.86102E+00 -3.56346E-07  0.00000E+00  0.00000E+00  1.90410E+03
    57  1.76117E-05 -5.01457E+00 -5.01457E+00 -3.68732E-07  0.00000E+00  0.00000E+00  1.90382E+03
    58  1.81923E-05 -5.17105E+00 -5.17105E+00 -3.81483E-07  0.00000E+00  0.00000E+00  1.90356E+03
    59  1.87870E-05 -5.33047E+00 -5.33047E+00 -3.94615E-07  0.00000E+00  0.00000E+00  1.90332E+03
    60  1.93964E-05 -5.49283E+00 -5.49283E+00 -4.08143E-07  0.00000E+00  0.00000E+00  1.90309E+03
